dataset,num,iter,time
blob,0,0,0.5570807456970215
blob,0,1,0.5600814819335938
blob,0,2,0.5367648601531982
blob,0,3,0.6438746452331543
blob,0,4,0.5392577648162842
blob,1,0,0.5448830127716064
blob,1,1,0.5384702682495117
blob,1,2,0.5416510105133057
blob,1,3,0.5452744960784912
blob,1,4,0.5364177227020264
blob,2,0,0.7200412750244141
blob,2,1,0.6210055351257324
blob,2,2,0.6257665157318115
blob,2,3,0.6197030544281006
blob,2,4,0.6120052337646484
blob,3,0,0.6001343727111816
blob,3,1,0.6021709442138672
blob,3,2,0.594588041305542
blob,3,3,0.5983035564422607
blob,3,4,0.6189358234405518
blob,4,0,0.7435402870178223
blob,4,1,0.5914270877838135
blob,4,2,0.5990931987762451
blob,4,3,0.6872155666351318
blob,4,4,0.6003787517547607
blob,5,0,0.4769890308380127
blob,5,1,0.47423648834228516
blob,5,2,0.5926060676574707
blob,5,3,0.48862528800964355
blob,5,4,0.47446203231811523
blob,6,0,0.7330694198608398
blob,6,1,0.7330963611602783
blob,6,2,0.7335042953491211
blob,6,3,0.8616821765899658
blob,6,4,0.7384772300720215
blob,7,0,0.4753577709197998
blob,7,1,0.5796809196472168
blob,7,2,0.5064918994903564
blob,7,3,0.4793059825897217
blob,7,4,0.4797372817993164
blob,8,0,0.8404555320739746
blob,8,1,0.7244188785552979
blob,8,2,0.7208240032196045
blob,8,3,0.7484769821166992
blob,8,4,0.7423346042633057
blob,9,0,0.6651477813720703
blob,9,1,0.5364148616790771
blob,9,2,0.5488879680633545
blob,9,3,0.5523936748504639
blob,9,4,0.6642618179321289
blob,10,0,0.5879244804382324
blob,10,1,0.5946307182312012
blob,10,2,0.6867673397064209
blob,10,3,0.5930287837982178
blob,10,4,0.5900824069976807
blob,11,0,0.5432310104370117
blob,11,1,0.5453987121582031
blob,11,2,0.5288362503051758
blob,11,3,0.5391404628753662
blob,11,4,0.64784836769104
blob,12,0,1.6185154914855957
blob,12,1,1.7292299270629883
blob,12,2,1.6392064094543457
blob,12,3,1.6545028686523438
blob,12,4,1.7795286178588867
blob,13,0,1.424943208694458
blob,13,1,1.3202147483825684
blob,13,2,1.3229150772094727
blob,13,3,1.4270577430725098
blob,13,4,1.4405381679534912
blob,14,0,1.2212960720062256
blob,14,1,1.3696770668029785
blob,14,2,1.1995189189910889
blob,14,3,1.1830077171325684
blob,14,4,1.2570111751556396
blob,15,0,1.156569242477417
blob,15,1,1.1593012809753418
blob,15,2,1.2821152210235596
blob,15,3,1.153367519378662
blob,15,4,1.151228904724121
blob,16,0,1.2090165615081787
blob,16,1,1.1843974590301514
blob,16,2,1.2480483055114746
blob,16,3,1.1971681118011475
blob,16,4,1.1604523658752441
blob,17,0,1.7380485534667969
blob,17,1,1.7600255012512207
blob,17,2,1.7407708168029785
blob,17,3,1.6450049877166748
blob,17,4,1.622591257095337
blob,18,0,0.8337326049804688
blob,18,1,0.6996846199035645
blob,18,2,0.7070395946502686
blob,18,3,0.7016415596008301
blob,18,4,0.7023398876190186
blob,19,0,0.5985620021820068
blob,19,1,0.594440221786499
blob,19,2,0.5968554019927979
blob,19,3,0.5884044170379639
blob,19,4,0.6103217601776123
blob,20,0,1.4226527214050293
blob,20,1,1.3818776607513428
blob,20,2,1.3822135925292969
blob,20,3,1.5642080307006836
blob,20,4,1.577563762664795
blob,21,0,1.012939214706421
blob,21,1,1.105980634689331
blob,21,2,1.1726839542388916
blob,21,3,1.0906734466552734
blob,21,4,0.9851045608520508
blob,22,0,1.4381256103515625
blob,22,1,1.2555599212646484
blob,22,2,1.2833881378173828
blob,22,3,1.4467954635620117
blob,22,4,1.332151174545288
blob,23,0,1.163848876953125
blob,23,1,1.2876250743865967
blob,23,2,1.1728477478027344
blob,23,3,1.1683521270751953
blob,23,4,1.3370566368103027
blob,24,0,0.7211649417877197
blob,24,1,0.7260909080505371
blob,24,2,0.7057039737701416
blob,24,3,0.7080018520355225
blob,24,4,0.8025152683258057
blob,25,0,0.7075159549713135
blob,25,1,0.7201905250549316
blob,25,2,0.7139363288879395
blob,25,3,0.7358920574188232
blob,25,4,0.7187187671661377
blob,26,0,1.2101507186889648
blob,26,1,1.32749342918396
blob,26,2,1.1731812953948975
blob,26,3,1.1746091842651367
blob,26,4,1.3026862144470215
blob,27,0,0.6979813575744629
blob,27,1,0.6946792602539062
blob,27,2,0.7061855792999268
