dataset,num,iter,time
cifar10,0,0,5.155086040496826
cifar10,0,1,5.341749668121338
cifar10,0,2,5.064215183258057
cifar10,0,3,5.393221378326416
cifar10,0,4,4.942824840545654
cifar10,1,0,6.792145013809204
cifar10,1,1,6.523512125015259
cifar10,1,2,6.600075721740723
cifar10,1,3,6.578848600387573
cifar10,1,4,6.748338937759399
cifar10,2,0,6.961341142654419
cifar10,2,1,7.139326810836792
cifar10,2,2,6.991922855377197
cifar10,2,3,6.947920560836792
cifar10,2,4,7.265515327453613
cifar10,3,0,5.3828771114349365
cifar10,3,1,5.206696271896362
cifar10,3,2,5.385848522186279
cifar10,3,3,5.367191314697266
cifar10,3,4,5.312272310256958
cifar10,4,0,6.290945768356323
cifar10,4,1,5.813197135925293
cifar10,4,2,5.97162389755249
cifar10,4,3,6.207806348800659
cifar10,4,4,5.960270166397095
cifar10,5,0,6.547624588012695
cifar10,5,1,6.698907375335693
cifar10,5,2,6.321628570556641
cifar10,5,3,6.48696231842041
cifar10,5,4,6.475454807281494
cifar10,6,0,5.722599506378174
cifar10,6,1,5.3331615924835205
cifar10,6,2,5.283514738082886
cifar10,6,3,5.648334741592407
cifar10,6,4,5.355469226837158
cifar10,7,0,5.075187683105469
cifar10,7,1,5.239807844161987
cifar10,7,2,5.073169946670532
cifar10,7,3,5.648994445800781
cifar10,7,4,5.074674129486084
cifar10,8,0,4.7988152503967285
cifar10,8,1,5.234753131866455
cifar10,8,2,4.913649320602417
cifar10,8,3,4.839226245880127
cifar10,8,4,4.804501533508301
cifar10,9,0,7.205865859985352
cifar10,9,1,7.10123085975647
cifar10,9,2,7.580820560455322
cifar10,9,3,7.098694562911987
cifar10,9,4,6.977749347686768
cifar10,10,0,5.197214841842651
cifar10,10,1,4.832403898239136
cifar10,10,2,4.916079521179199
cifar10,10,3,5.138983488082886
cifar10,10,4,4.873696565628052
cifar10,11,0,5.723193645477295
cifar10,11,1,5.90879225730896
cifar10,11,2,5.64929986000061
cifar10,11,3,5.674694776535034
cifar10,11,4,5.869781255722046
cifar10,12,0,6.653198003768921
cifar10,12,1,7.000745058059692
cifar10,12,2,6.688172101974487
cifar10,12,3,6.73863673210144
cifar10,12,4,7.1764585971832275
cifar10,13,0,5.058332920074463
cifar10,13,1,5.3505284786224365
cifar10,13,2,5.154011487960815
cifar10,13,3,5.026732921600342
cifar10,13,4,5.295120000839233
cifar10,14,0,6.58332085609436
cifar10,14,1,6.709930181503296
cifar10,14,2,6.422688007354736
cifar10,14,3,6.406737804412842
cifar10,14,4,6.603192329406738
cifar10,15,0,5.0786542892456055
cifar10,15,1,4.914928674697876
cifar10,15,2,5.157647371292114
cifar10,15,3,5.458364248275757
cifar10,15,4,5.153070688247681
cifar10,16,0,6.940518140792847
cifar10,16,1,6.712873220443726
cifar10,16,2,6.971235990524292
cifar10,16,3,6.57781982421875
cifar10,16,4,6.383803367614746
cifar10,17,0,5.1100897789001465
cifar10,17,1,5.037161111831665
cifar10,17,2,4.928701162338257
cifar10,17,3,5.045065641403198
cifar10,17,4,5.127229928970337
cifar10,18,0,7.056113243103027
cifar10,18,1,6.693901062011719
cifar10,18,2,6.850603818893433
cifar10,18,3,7.10155725479126
cifar10,18,4,7.522157669067383
cifar10,19,0,7.498202800750732
cifar10,19,1,8.01772952079773
cifar10,19,2,7.440590858459473
cifar10,19,3,7.371715307235718
cifar10,19,4,7.552654504776001
cifar10,20,0,6.9939751625061035
cifar10,20,1,7.086905241012573
cifar10,20,2,6.352586507797241
cifar10,20,3,6.600459575653076
cifar10,20,4,6.588485956192017
cifar10,21,0,6.036634206771851
cifar10,21,1,5.446719408035278
cifar10,21,2,5.600383520126343
cifar10,21,3,5.493605375289917
cifar10,21,4,5.458951711654663
cifar10,22,0,5.582780361175537
cifar10,22,1,5.533283233642578
cifar10,22,2,6.084870338439941
cifar10,22,3,5.594536542892456
cifar10,22,4,6.072855472564697
cifar10,23,0,5.066344976425171
cifar10,23,1,5.019952774047852
cifar10,23,2,5.058656930923462
cifar10,23,3,5.14849066734314
cifar10,23,4,5.37240195274353
cifar10,24,0,7.194422960281372
cifar10,24,1,7.765447378158569
cifar10,24,2,7.478651762008667
cifar10,24,3,7.564222812652588
cifar10,24,4,7.550100564956665
cifar10,25,0,7.381656885147095
cifar10,25,1,7.210822582244873
cifar10,25,2,7.408038377761841
cifar10,25,3,7.344457387924194
cifar10,25,4,7.065934419631958
cifar10,26,0,5.106480836868286
cifar10,26,1,5.293219566345215
cifar10,26,2,5.267625331878662
cifar10,26,3,5.571078062057495
cifar10,26,4,5.204869985580444
cifar10,27,0,5.1944897174835205
cifar10,27,1,5.363142490386963
cifar10,27,2,5.25240421295166
cifar10,27,3,5.502323865890503
cifar10,27,4,5.23898458480835
cifar10,28,0,5.227736711502075
cifar10,28,1,5.181823492050171
cifar10,28,2,5.128934144973755
cifar10,28,3,5.158468723297119
cifar10,28,4,5.177014112472534
cifar10,29,0,7.341515064239502
cifar10,29,1,7.617846727371216
cifar10,29,2,7.436286687850952
cifar10,29,3,6.723119735717773
cifar10,29,4,7.312041759490967
cifar10,30,0,6.656730651855469
cifar10,30,1,6.582677602767944
cifar10,30,2,6.214545488357544
cifar10,30,3,6.321074962615967
cifar10,30,4,6.539608478546143
cifar10,31,0,6.803151845932007
cifar10,31,1,6.529535293579102
cifar10,31,2,6.626463890075684
cifar10,31,3,6.72918438911438
cifar10,31,4,6.691057443618774
cifar10,32,0,5.819709777832031
cifar10,32,1,5.32015585899353
cifar10,32,2,5.278724193572998
cifar10,32,3,5.637067794799805
cifar10,32,4,5.379470109939575
cifar10,33,0,6.004354953765869
cifar10,33,1,5.590468883514404
cifar10,33,2,5.908079147338867
cifar10,33,3,5.467748165130615
cifar10,33,4,5.493595123291016
cifar10,34,0,5.579340934753418
cifar10,34,1,5.5839455127716064
cifar10,34,2,5.5899577140808105
cifar10,34,3,5.489551544189453
cifar10,34,4,5.997613906860352
