dataset,num,iter,time
blob,0,0,0.5672342777252197
blob,0,1,0.5368943214416504
blob,0,2,0.5379781723022461
blob,0,3,0.6246740818023682
blob,0,4,0.5356056690216064
blob,1,0,0.5285818576812744
blob,1,1,0.5384359359741211
blob,1,2,0.5294933319091797
blob,1,3,0.5375773906707764
blob,1,4,0.5344254970550537
blob,2,0,0.7519407272338867
blob,2,1,0.6322450637817383
blob,2,2,0.6110453605651855
blob,2,3,0.6223695278167725
blob,2,4,0.6118192672729492
blob,3,0,0.59816575050354
blob,3,1,0.5929141044616699
blob,3,2,0.6035025119781494
blob,3,3,0.5959568023681641
blob,3,4,0.5978951454162598
blob,4,0,0.6921901702880859
blob,4,1,0.5975625514984131
blob,4,2,0.5928664207458496
blob,4,3,0.7131340503692627
blob,4,4,0.5855133533477783
blob,5,0,0.4781513214111328
blob,5,1,0.483104944229126
blob,5,2,0.569061279296875
blob,5,3,0.4824709892272949
blob,5,4,0.47791266441345215
blob,6,0,0.7317724227905273
blob,6,1,0.7355084419250488
blob,6,2,0.7187776565551758
blob,6,3,0.8335156440734863
blob,6,4,0.7322485446929932
blob,7,0,0.47834110260009766
blob,7,1,0.581627607345581
blob,7,2,0.47811126708984375
blob,7,3,0.4809112548828125
blob,7,4,0.47850918769836426
blob,8,0,0.8231451511383057
blob,8,1,0.7278566360473633
blob,8,2,0.7265744209289551
blob,8,3,0.7314059734344482
blob,8,4,0.719447135925293
blob,9,0,0.6381466388702393
blob,9,1,0.5347950458526611
blob,9,2,0.5379111766815186
blob,9,3,0.5392940044403076
blob,9,4,0.643730640411377
blob,10,0,0.5837850570678711
blob,10,1,0.5829880237579346
blob,10,2,0.6649937629699707
blob,10,3,0.582970142364502
blob,10,4,0.5853171348571777
blob,11,0,0.5360710620880127
blob,11,1,0.5368106365203857
blob,11,2,0.5503313541412354
blob,11,3,0.5390753746032715
blob,11,4,0.6437609195709229
blob,12,0,1.608499526977539
blob,12,1,1.628605604171753
blob,12,2,1.603957176208496
blob,12,3,1.6168508529663086
blob,12,4,1.7359158992767334
blob,13,0,1.4280097484588623
blob,13,1,1.3262171745300293
blob,13,2,1.3196072578430176
blob,13,3,1.4441845417022705
blob,13,4,1.3911666870117188
blob,14,0,1.1441764831542969
blob,14,1,1.2625868320465088
blob,14,2,1.1509931087493896
blob,14,3,1.1509888172149658
blob,14,4,1.267721176147461
blob,15,0,1.1331329345703125
blob,15,1,1.1486663818359375
blob,15,2,1.268949270248413
blob,15,3,1.166844367980957
blob,15,4,1.157982349395752
blob,16,0,1.1482253074645996
blob,16,1,1.1466422080993652
blob,16,2,1.2534065246582031
blob,16,3,1.1363565921783447
blob,16,4,1.1364045143127441
blob,17,0,1.7014031410217285
blob,17,1,1.727046251296997
blob,17,2,1.7073819637298584
blob,17,3,1.6105258464813232
blob,17,4,1.6174514293670654
blob,18,0,0.8415040969848633
blob,18,1,0.6875269412994385
blob,18,2,0.6942760944366455
blob,18,3,0.6912834644317627
blob,18,4,0.6954357624053955
blob,19,0,0.6050729751586914
blob,19,1,0.5856823921203613
blob,19,2,0.5836961269378662
blob,19,3,0.5848426818847656
blob,19,4,0.5903916358947754
blob,20,0,1.360701084136963
blob,20,1,1.3757569789886475
blob,20,2,1.3655815124511719
blob,20,3,1.4900577068328857
blob,20,4,1.4606058597564697
blob,21,0,0.9350686073303223
blob,21,1,1.0510976314544678
blob,21,2,0.9373810291290283
blob,21,3,1.0352497100830078
blob,21,4,0.9475834369659424
blob,22,0,1.313382863998413
blob,22,1,1.2092437744140625
blob,22,2,1.2306020259857178
blob,22,3,1.3227417469024658
blob,22,4,1.304975986480713
blob,23,0,1.1421959400177002
blob,23,1,1.2431519031524658
blob,23,2,1.146364688873291
blob,23,3,1.146615982055664
blob,23,4,1.2403171062469482
blob,24,0,0.6931602954864502
blob,24,1,0.6950840950012207
blob,24,2,0.6953201293945312
blob,24,3,0.6858651638031006
blob,24,4,0.793506383895874
blob,25,0,0.6826496124267578
blob,25,1,0.6884217262268066
blob,25,2,0.6914262771606445
blob,25,3,0.6908578872680664
blob,25,4,0.6953527927398682
blob,26,0,1.1418180465698242
blob,26,1,1.271881341934204
blob,26,2,1.152012586593628
blob,26,3,1.1493275165557861
blob,26,4,1.2528045177459717
blob,27,0,0.688859224319458
blob,27,1,0.6905918121337891
blob,27,2,0.6957628726959229
blob,27,3,0.7090115547180176
blob,27,4,0.8150427341461182
blob,28,0,0.7308762073516846
blob,28,1,0.7023999691009521
blob,28,2,0.7959418296813965
blob,28,3,0.6922731399536133
blob,28,4,0.6986427307128906
blob,29,0,0.9520652294158936
blob,29,1,0.9199342727661133
blob,29,2,0.9264965057373047
blob,29,3,0.9386043548583984
blob,29,4,0.9227402210235596
blob,30,0,1.4956257343292236
blob,30,1,1.3833391666412354
blob,30,2,1.3703179359436035
blob,30,3,1.3646843433380127
blob,30,4,1.5273592472076416
blob,31,0,1.3814260959625244
blob,31,1,1.3661072254180908
blob,31,2,1.4041392803192139
blob,31,3,1.5198025703430176
blob,31,4,1.4693288803100586
blob,32,0,1.14402174949646
blob,32,1,1.2649986743927002
blob,32,2,1.1440551280975342
blob,32,3,1.1469058990478516
blob,32,4,1.2597110271453857
blob,33,0,1.7739841938018799
blob,33,1,1.6149511337280273
blob,33,2,1.6067521572113037
blob,33,3,1.6609001159667969
blob,33,4,1.6069257259368896
blob,34,0,1.3786661624908447
blob,34,1,1.552286148071289
blob,34,2,1.4433612823486328
blob,34,3,1.3634531497955322
blob,34,4,1.3985137939453125
blob,35,0,0.7025086879730225
blob,35,1,0.6991326808929443
blob,35,2,0.6928212642669678
blob,35,3,0.7069718837738037
blob,35,4,0.6919803619384766
blob,36,0,0.6898174285888672
blob,36,1,0.7900757789611816
blob,36,2,0.6939759254455566
blob,36,3,0.690115213394165
blob,36,4,0.6945416927337646
blob,37,0,1.6942729949951172
blob,37,1,1.711395502090454
blob,37,2,1.5994908809661865
blob,37,3,1.631709337234497
blob,37,4,1.6064584255218506
blob,38,0,1.6000139713287354
blob,38,1,1.7131478786468506
blob,38,2,1.7156946659088135
blob,38,3,1.6917202472686768
blob,38,4,1.7706186771392822
