dataset,num,iter,time
mnist,0,0,3.9631707668304443
mnist,0,1,3.9773244857788086
mnist,0,2,4.107789039611816
mnist,0,3,3.7996747493743896
mnist,0,4,3.982877254486084
mnist,1,0,3.8050007820129395
mnist,1,1,3.7384252548217773
mnist,1,2,3.8965651988983154
mnist,1,3,3.7474093437194824
mnist,1,4,3.801609516143799
mnist,2,0,7.891327142715454
mnist,2,1,7.946763277053833
mnist,2,2,7.871187686920166
mnist,2,3,8.14881420135498
mnist,2,4,7.901257276535034
mnist,3,0,3.7148284912109375
mnist,3,1,3.6021318435668945
mnist,3,2,3.5832388401031494
mnist,3,3,3.7409684658050537
mnist,3,4,3.717770576477051
mnist,4,0,3.6319260597229004
mnist,4,1,3.818225383758545
mnist,4,2,3.6741416454315186
mnist,4,3,3.646279811859131
mnist,4,4,3.7063868045806885
mnist,5,0,3.445652484893799
mnist,5,1,3.589672327041626
mnist,5,2,3.6330726146698
mnist,5,3,3.516432046890259
mnist,5,4,3.5541632175445557
mnist,6,0,21.898120403289795
mnist,6,1,21.83058190345764
mnist,6,2,21.47927165031433
mnist,6,3,22.094809532165527
mnist,6,4,21.352847814559937
mnist,7,0,2.961805820465088
mnist,7,1,3.225778818130493
mnist,7,2,2.8557143211364746
mnist,7,3,2.889043092727661
mnist,7,4,2.770456552505493
mnist,8,0,5.420469045639038
mnist,8,1,5.2064409255981445
mnist,8,2,5.1147620677948
mnist,8,3,5.224078178405762
mnist,8,4,5.049032926559448
mnist,9,0,8.270948648452759
mnist,9,1,8.011175870895386
mnist,9,2,7.95627760887146
mnist,9,3,8.245316505432129
mnist,9,4,7.9522271156311035
mnist,10,0,3.4374210834503174
mnist,10,1,3.6385443210601807
mnist,10,2,3.4277045726776123
mnist,10,3,3.397679328918457
mnist,10,4,3.406627655029297
mnist,11,0,3.640359878540039
mnist,11,1,3.6031196117401123
mnist,11,2,3.799513339996338
mnist,11,3,3.6223502159118652
mnist,11,4,3.5521769523620605
mnist,12,0,5.006923675537109
mnist,12,1,4.9634857177734375
mnist,12,2,5.020604133605957
mnist,12,3,4.787893056869507
mnist,12,4,5.113814115524292
mnist,13,0,8.122129678726196
mnist,13,1,8.109489679336548
mnist,13,2,7.981710433959961
mnist,13,3,7.847679615020752
mnist,13,4,7.755389213562012
mnist,14,0,3.346691846847534
mnist,14,1,3.6657209396362305
mnist,14,2,3.437774419784546
mnist,14,3,3.1869308948516846
mnist,14,4,3.453122615814209
mnist,15,0,3.4123544692993164
mnist,15,1,3.543077230453491
mnist,15,2,3.4985311031341553
mnist,15,3,3.1503703594207764
mnist,15,4,3.228649139404297
mnist,16,0,3.3118557929992676
mnist,16,1,3.3974711894989014
mnist,16,2,3.499530553817749
mnist,16,3,3.7758381366729736
mnist,16,4,3.496912717819214
mnist,17,0,3.594747304916382
mnist,17,1,3.6831350326538086
mnist,17,2,3.473165512084961
mnist,17,3,3.880612850189209
mnist,17,4,3.666332721710205
mnist,18,0,3.5659186840057373
mnist,18,1,3.855753183364868
mnist,18,2,3.6102120876312256
mnist,18,3,3.573500394821167
mnist,18,4,3.64444637298584
mnist,19,0,3.5057384967803955
mnist,19,1,3.459322929382324
mnist,19,2,3.6531968116760254
mnist,19,3,3.5167360305786133
mnist,19,4,3.5194876194000244
mnist,20,0,7.984166145324707
mnist,20,1,7.836452484130859
mnist,20,2,7.9230897426605225
mnist,20,3,7.905282497406006
mnist,20,4,7.756801128387451
mnist,21,0,3.464454412460327
mnist,21,1,3.4813215732574463
mnist,21,2,3.667022943496704
mnist,21,3,3.497187852859497
mnist,21,4,3.3402764797210693
mnist,22,0,2.966446876525879
mnist,22,1,2.766475200653076
mnist,22,2,2.8613600730895996
mnist,22,3,2.986856460571289
mnist,22,4,2.979499340057373
mnist,23,0,3.29463791847229
mnist,23,1,3.4657390117645264
mnist,23,2,3.4760775566101074
mnist,23,3,3.4262535572052
mnist,23,4,3.474057912826538
mnist,24,0,8.267423152923584
mnist,24,1,8.097278118133545
mnist,24,2,7.975497722625732
mnist,24,3,8.1608304977417
mnist,24,4,8.136560678482056
mnist,25,0,3.504066228866577
mnist,25,1,3.733419418334961
mnist,25,2,3.4535763263702393
mnist,25,3,3.4353671073913574
mnist,25,4,3.623128890991211
mnist,26,0,2.8979358673095703
mnist,26,1,2.926111936569214
mnist,26,2,3.118361473083496
mnist,26,3,2.865791082382202
mnist,26,4,2.9416306018829346
mnist,27,0,5.3626813888549805
mnist,27,1,5.074557781219482
mnist,27,2,5.160621881484985
mnist,27,3,5.102482557296753
mnist,27,4,5.198078155517578
mnist,28,0,3.6856846809387207
mnist,28,1,3.5475313663482666
mnist,28,2,3.5142688751220703
mnist,28,3,3.6762218475341797
mnist,28,4,3.531449317932129
mnist,29,0,3.4887523651123047
mnist,29,1,3.590106964111328
mnist,29,2,3.519984722137451
mnist,29,3,3.4999806880950928
mnist,29,4,3.573075294494629
mnist,30,0,3.564958095550537
mnist,30,1,3.4687693119049072
mnist,30,2,3.770390748977661
mnist,30,3,3.4799575805664062
mnist,30,4,3.5041518211364746
mnist,31,0,3.714606523513794
mnist,31,1,3.570777177810669
mnist,31,2,3.646080493927002
mnist,31,3,3.638756513595581
mnist,31,4,3.6916801929473877
mnist,32,0,4.815554141998291
mnist,32,1,4.75996994972229
mnist,32,2,4.644211053848267
mnist,32,3,4.890595436096191
mnist,32,4,4.859760046005249
mnist,33,0,3.807828187942505
mnist,33,1,3.5169296264648438
mnist,33,2,3.5137991905212402
mnist,33,3,3.486785888671875
mnist,33,4,3.2151875495910645
mnist,34,0,6.267129421234131
mnist,34,1,6.562074422836304
mnist,34,2,5.817087411880493
mnist,34,3,5.97274923324585
mnist,34,4,6.306468725204468
mnist,35,0,6.111408233642578
mnist,35,1,6.325333595275879
mnist,35,2,5.976002931594849
mnist,35,3,6.30226469039917
mnist,35,4,6.369579792022705
mnist,36,0,8.638189554214478
mnist,36,1,8.683470726013184
mnist,36,2,8.679911136627197
mnist,36,3,8.844045162200928
mnist,36,4,8.858561038970947
mnist,37,0,5.021718263626099
mnist,37,1,4.988262176513672
mnist,37,2,4.987006187438965
mnist,37,3,5.050368070602417
mnist,37,4,4.785650014877319
mnist,38,0,4.700405836105347
mnist,38,1,4.965669631958008
mnist,38,2,4.851207256317139
mnist,38,3,4.763346195220947
mnist,38,4,4.675859212875366
mnist,39,0,4.964500427246094
mnist,39,1,4.998147964477539
mnist,39,2,5.1828765869140625
mnist,39,3,4.94870662689209
mnist,39,4,4.8160645961761475
mnist,40,0,4.140253782272339
mnist,40,1,3.8343608379364014
mnist,40,2,4.036751747131348
mnist,40,3,3.8322651386260986
mnist,40,4,4.078060865402222
mnist,41,0,10.49050760269165
mnist,41,1,10.536144495010376
mnist,41,2,10.608680248260498
mnist,41,3,10.485514879226685
mnist,41,4,10.251113414764404
mnist,42,0,6.116361618041992
mnist,42,1,5.822529315948486
mnist,42,2,5.848185062408447
mnist,42,3,5.619394540786743
mnist,42,4,5.622358560562134
mnist,43,0,10.628892660140991
mnist,43,1,10.907585144042969
mnist,43,2,10.550363540649414
mnist,43,3,10.782291173934937
mnist,43,4,10.81955599784851
mnist,44,0,10.63654613494873
mnist,44,1,10.328633546829224
mnist,44,2,10.489063501358032
mnist,44,3,10.38789701461792
mnist,44,4,10.437057733535767
mnist,45,0,9.607556343078613
mnist,45,1,9.795921325683594
mnist,45,2,9.54625415802002
mnist,45,3,9.880671739578247
mnist,45,4,9.771300554275513
mnist,46,0,4.152013063430786
mnist,46,1,4.129314422607422
mnist,46,2,4.350288152694702
mnist,46,3,4.136181831359863
mnist,46,4,4.312902927398682
mnist,47,0,11.391337156295776
mnist,47,1,11.189684867858887
mnist,47,2,11.16190242767334
mnist,47,3,11.672841787338257
mnist,47,4,11.574585437774658
mnist,48,0,5.803086519241333
mnist,48,1,6.216062307357788
mnist,48,2,5.794457674026489
mnist,48,3,5.660519123077393
mnist,48,4,5.538875579833984
mnist,49,0,9.17030382156372
mnist,49,1,9.250664234161377
mnist,49,2,9.171445846557617
mnist,49,3,9.482043266296387
mnist,49,4,9.282061576843262
mnist,50,0,4.911029100418091
mnist,50,1,4.969759702682495
mnist,50,2,4.760493278503418
mnist,50,3,4.8214967250823975
mnist,50,4,4.715620279312134
mnist,51,0,3.965878486633301
mnist,51,1,3.860741376876831
mnist,51,2,4.166429758071899
mnist,51,3,3.979295253753662
mnist,51,4,4.2786688804626465
mnist,52,0,5.971514701843262
mnist,52,1,6.43927788734436
mnist,52,2,6.512348651885986
mnist,52,3,5.868909120559692
mnist,52,4,5.82827353477478
mnist,53,0,4.125577211380005
mnist,53,1,4.121892690658569
mnist,53,2,4.330841064453125
mnist,53,3,4.078124284744263
mnist,53,4,4.099262714385986
mnist,54,0,4.9958109855651855
mnist,54,1,4.892443895339966
mnist,54,2,5.237232208251953
mnist,54,3,5.0644731521606445
mnist,54,4,5.075084209442139
mnist,55,0,9.28649377822876
mnist,55,1,9.168840885162354
mnist,55,2,9.440004348754883
mnist,55,3,9.348388671875
