dataset,num,iter,time
cifar10,0,0,5.255733013153076
cifar10,0,1,4.960758447647095
cifar10,0,2,5.190965890884399
cifar10,0,3,5.180852174758911
cifar10,0,4,5.5522072315216064
cifar10,1,0,6.923031806945801
cifar10,1,1,7.026500463485718
cifar10,1,2,7.087223768234253
cifar10,1,3,6.695556640625
cifar10,1,4,6.746601343154907
cifar10,2,0,7.508301496505737
cifar10,2,1,7.444912910461426
cifar10,2,2,7.713774919509888
cifar10,2,3,7.305073022842407
cifar10,2,4,7.459153175354004
cifar10,3,0,5.923939943313599
cifar10,3,1,5.904878377914429
cifar10,3,2,5.800225734710693
cifar10,3,3,5.781651973724365
cifar10,3,4,5.831876039505005
cifar10,4,0,6.2121262550354
cifar10,4,1,6.25784707069397
cifar10,4,2,6.348617315292358
cifar10,4,3,6.220209836959839
cifar10,4,4,6.101907014846802
cifar10,5,0,7.05839467048645
cifar10,5,1,6.915777206420898
cifar10,5,2,7.121617555618286
cifar10,5,3,7.17313551902771
cifar10,5,4,7.15343976020813
cifar10,6,0,5.6029345989227295
cifar10,6,1,5.657148361206055
cifar10,6,2,5.819372177124023
cifar10,6,3,5.756857633590698
cifar10,6,4,5.865413665771484
cifar10,7,0,5.922906398773193
cifar10,7,1,5.696797847747803
cifar10,7,2,6.036221027374268
cifar10,7,3,5.8379435539245605
cifar10,7,4,5.759715795516968
cifar10,8,0,5.339554309844971
cifar10,8,1,5.365149974822998
cifar10,8,2,5.450403928756714
cifar10,8,3,5.91395378112793
cifar10,8,4,5.574561595916748
cifar10,9,0,7.5459816455841064
cifar10,9,1,7.82610559463501
cifar10,9,2,7.496903657913208
cifar10,9,3,7.642906904220581
cifar10,9,4,7.549178838729858
cifar10,10,0,5.6414594650268555
cifar10,10,1,5.448391675949097
cifar10,10,2,5.580479621887207
cifar10,10,3,5.525674104690552
cifar10,10,4,5.586049556732178
cifar10,11,0,6.596572399139404
cifar10,11,1,6.26064658164978
cifar10,11,2,6.172476530075073
cifar10,11,3,6.5163984298706055
cifar10,11,4,6.1507954597473145
cifar10,12,0,7.397179841995239
cifar10,12,1,7.440800905227661
cifar10,12,2,7.38122820854187
cifar10,12,3,7.1626198291778564
cifar10,12,4,7.068346738815308
cifar10,13,0,5.72609806060791
cifar10,13,1,5.601624011993408
cifar10,13,2,5.761509656906128
cifar10,13,3,5.698636531829834
cifar10,13,4,5.518906593322754
