dataset,num,iter,time
cifar10,0,0,5.024652481079102
cifar10,0,1,5.218378782272339
cifar10,0,2,5.025738477706909
cifar10,0,3,4.913020372390747
cifar10,0,4,5.136921167373657
cifar10,1,0,6.663847208023071
cifar10,1,1,6.586795091629028
cifar10,1,2,6.676772832870483
cifar10,1,3,6.463961362838745
cifar10,1,4,6.3173987865448
cifar10,2,0,6.8212480545043945
cifar10,2,1,6.663941383361816
cifar10,2,2,6.734203815460205
cifar10,2,3,7.0621302127838135
cifar10,2,4,6.665382146835327
cifar10,3,0,5.259114027023315
cifar10,3,1,4.974560976028442
cifar10,3,2,4.8911097049713135
cifar10,3,3,4.865447521209717
cifar10,3,4,5.018850564956665
cifar10,4,0,5.968899250030518
cifar10,4,1,5.936159133911133
cifar10,4,2,5.69741153717041
cifar10,4,3,5.678097724914551
cifar10,4,4,5.556049346923828
cifar10,5,0,6.556504249572754
cifar10,5,1,6.321135759353638
cifar10,5,2,6.469462156295776
cifar10,5,3,6.822286128997803
cifar10,5,4,6.66316556930542
cifar10,6,0,5.019315242767334
cifar10,6,1,5.244597911834717
cifar10,6,2,5.113090515136719
cifar10,6,3,5.0698442459106445
cifar10,6,4,5.015552043914795
cifar10,7,0,5.101557970046997
cifar10,7,1,5.128848314285278
cifar10,7,2,5.460020065307617
cifar10,7,3,5.012699604034424
cifar10,7,4,5.019329071044922
cifar10,8,0,4.7480573654174805
cifar10,8,1,4.667335510253906
cifar10,8,2,4.800884008407593
cifar10,8,3,4.928437232971191
cifar10,8,4,4.710219144821167
cifar10,9,0,6.71999192237854
cifar10,9,1,7.106621026992798
cifar10,9,2,6.771795034408569
cifar10,9,3,6.713967323303223
cifar10,9,4,6.6910400390625
cifar10,10,0,4.816671133041382
cifar10,10,1,4.761074781417847
cifar10,10,2,4.679003477096558
cifar10,10,3,4.7875823974609375
cifar10,10,4,4.646538019180298
cifar10,11,0,5.757298469543457
cifar10,11,1,5.813945055007935
cifar10,11,2,5.696416139602661
cifar10,11,3,5.6252522468566895
cifar10,11,4,5.745267868041992
cifar10,12,0,6.905373811721802
cifar10,12,1,6.920336484909058
cifar10,12,2,7.2885942459106445
cifar10,12,3,7.190237045288086
cifar10,12,4,6.854249477386475
cifar10,13,0,4.942412376403809
cifar10,13,1,5.001891136169434
cifar10,13,2,4.791324615478516
cifar10,13,3,5.0092949867248535
cifar10,13,4,4.865245342254639
cifar10,14,0,6.6403679847717285
cifar10,14,1,6.7043609619140625
cifar10,14,2,6.888760328292847
cifar10,14,3,6.747998952865601
cifar10,14,4,6.31469202041626
cifar10,15,0,5.138129472732544
cifar10,15,1,5.105181455612183
cifar10,15,2,5.388230562210083
cifar10,15,3,4.983744382858276
cifar10,15,4,4.98980712890625
cifar10,16,0,6.4342217445373535
cifar10,16,1,6.486056089401245
cifar10,16,2,6.400178909301758
cifar10,16,3,6.737968683242798
cifar10,16,4,6.957645893096924
cifar10,17,0,5.07293438911438
cifar10,17,1,5.402057409286499
cifar10,17,2,5.169077396392822
cifar10,17,3,5.064408540725708
cifar10,17,4,5.054647922515869
cifar10,18,0,7.230590581893921
cifar10,18,1,7.261845350265503
cifar10,18,2,7.691749334335327
cifar10,18,3,7.494665861129761
cifar10,18,4,7.3707358837127686
cifar10,19,0,7.417401313781738
cifar10,19,1,7.130030632019043
cifar10,19,2,7.133767127990723
cifar10,19,3,7.068277359008789
cifar10,19,4,6.961795091629028
cifar10,20,0,6.584343194961548
cifar10,20,1,6.821147203445435
cifar10,20,2,7.211603164672852
cifar10,20,3,7.183567523956299
cifar10,20,4,6.993885040283203
cifar10,21,0,5.687429428100586
cifar10,21,1,5.993398666381836
cifar10,21,2,5.882488489151001
cifar10,21,3,5.704386472702026
cifar10,21,4,5.631465435028076
cifar10,22,0,5.704733371734619
cifar10,22,1,6.0133209228515625
cifar10,22,2,5.8064093589782715
cifar10,22,3,6.04453182220459
cifar10,22,4,5.718134880065918
cifar10,23,0,5.710360527038574
cifar10,23,1,5.21336030960083
cifar10,23,2,5.347264289855957
cifar10,23,3,5.631523370742798
cifar10,23,4,5.277829170227051
cifar10,24,0,7.208616495132446
cifar10,24,1,7.062049388885498
cifar10,24,2,7.162470102310181
cifar10,24,3,7.196364402770996
