dataset,num,iter,time
circle,0,0,0.7895960807800293
circle,0,1,0.7999289035797119
circle,0,2,0.7979013919830322
circle,0,3,0.9026286602020264
circle,0,4,0.764777660369873
circle,1,0,0.7580695152282715
circle,1,1,0.7712686061859131
circle,1,2,0.8820400238037109
circle,1,3,0.8709468841552734
circle,1,4,0.7593965530395508
circle,2,0,0.5545570850372314
circle,2,1,0.6453933715820312
circle,2,2,0.5587036609649658
circle,2,3,0.5435473918914795
circle,2,4,0.555330753326416
circle,3,0,0.550466775894165
circle,3,1,0.5448532104492188
circle,3,2,0.568112850189209
circle,3,3,0.5645811557769775
circle,3,4,0.5460941791534424
circle,4,0,0.7542598247528076
circle,4,1,0.8346598148345947
circle,4,2,0.7271456718444824
circle,4,3,0.7312414646148682
circle,4,4,0.8584682941436768
circle,5,0,0.5152409076690674
circle,5,1,0.5035855770111084
circle,5,2,0.5029239654541016
circle,5,3,0.6052324771881104
circle,5,4,0.5035898685455322
circle,6,0,0.6278257369995117
circle,6,1,0.6455719470977783
circle,6,2,0.6268289089202881
circle,6,3,0.6132569313049316
circle,6,4,0.6145343780517578
circle,7,0,0.6270267963409424
circle,7,1,0.6288816928863525
circle,7,2,0.6276736259460449
circle,7,3,0.7527797222137451
circle,7,4,0.6381845474243164
circle,8,0,1.5524415969848633
circle,8,1,1.4778180122375488
circle,8,2,1.4878458976745605
circle,8,3,1.5929088592529297
circle,8,4,1.5851564407348633
circle,9,0,0.5566749572753906
circle,9,1,0.5562458038330078
circle,9,2,0.5694096088409424
circle,9,3,0.68015456199646
circle,9,4,0.5609860420227051
circle,10,0,0.6608502864837646
circle,10,1,0.7760179042816162
circle,10,2,0.6692497730255127
circle,10,3,0.6734192371368408
circle,10,4,0.6481575965881348
circle,11,0,1.183211326599121
circle,11,1,1.3124582767486572
circle,11,2,1.1865665912628174
circle,11,3,1.1946313381195068
circle,11,4,1.1917304992675781
circle,12,0,0.6040608882904053
circle,12,1,0.5612573623657227
circle,12,2,0.5593347549438477
circle,12,3,0.6888866424560547
circle,12,4,0.5593078136444092
circle,13,0,0.83601975440979
circle,13,1,0.9379878044128418
circle,13,2,0.845660924911499
circle,13,3,0.8399076461791992
circle,13,4,0.857022762298584
circle,14,0,1.217458724975586
circle,14,1,1.1875522136688232
circle,14,2,1.2945353984832764
circle,14,3,1.1900362968444824
circle,14,4,1.3406202793121338
circle,15,0,0.641603946685791
circle,15,1,0.6796858310699463
circle,15,2,0.6482360363006592
circle,15,3,0.6565210819244385
circle,15,4,0.6698822975158691
circle,16,0,1.1953580379486084
circle,16,1,1.3306365013122559
circle,16,2,1.359363079071045
circle,16,3,1.2284328937530518
circle,16,4,1.3381006717681885
circle,17,0,0.9405362606048584
circle,17,1,1.081890344619751
circle,17,2,0.970909833908081
circle,17,3,1.057291030883789
circle,17,4,0.9566588401794434
circle,18,0,1.6673784255981445
circle,18,1,1.8602426052093506
circle,18,2,1.8056390285491943
circle,18,3,1.7793147563934326
circle,18,4,1.781205654144287
circle,19,0,1.186953067779541
circle,19,1,1.3294517993927002
circle,19,2,1.1957550048828125
circle,19,3,1.1939690113067627
circle,19,4,1.3321666717529297
circle,20,0,0.7049996852874756
circle,20,1,0.7260754108428955
circle,20,2,0.7326879501342773
circle,20,3,0.7124893665313721
circle,20,4,0.8371868133544922
circle,21,0,0.7151443958282471
circle,21,1,0.7165155410766602
circle,21,2,0.810443639755249
circle,21,3,0.7156507968902588
circle,21,4,0.7720341682434082
circle,22,0,0.7242658138275146
circle,22,1,0.7101340293884277
circle,22,2,0.8198552131652832
circle,22,3,0.7266273498535156
circle,22,4,0.7290387153625488
circle,23,0,0.8403384685516357
circle,23,1,0.7100167274475098
circle,23,2,0.7185163497924805
circle,23,3,0.7035269737243652
circle,23,4,0.7062878608703613
circle,24,0,1.4401214122772217
circle,24,1,1.5397260189056396
circle,24,2,1.4538044929504395
circle,24,3,1.4196937084197998
circle,24,4,1.7135508060455322
circle,25,0,1.3482913970947266
circle,25,1,1.1990621089935303
circle,25,2,1.2155723571777344
circle,25,3,1.321164846420288
circle,25,4,1.1940960884094238
circle,26,0,1.7127189636230469
circle,26,1,1.7859108448028564
circle,26,2,1.7879319190979004
circle,26,3,1.7801880836486816
circle,26,4,1.7903094291687012
circle,27,0,0.7247161865234375
circle,27,1,0.7251460552215576
circle,27,2,0.7441682815551758
circle,27,3,0.7101442813873291
circle,27,4,0.7091364860534668
circle,28,0,0.7077240943908691
circle,28,1,0.7262842655181885
circle,28,2,0.8344590663909912
circle,28,3,0.7303152084350586
circle,28,4,0.7284915447235107
circle,29,0,0.9565408229827881
circle,29,1,0.9569554328918457
circle,29,2,0.9498026371002197
circle,29,3,0.9558444023132324
circle,29,4,0.968024492263794
circle,30,0,1.585209608078003
circle,30,1,1.4375665187835693
circle,30,2,1.4966251850128174
circle,30,3,1.4327101707458496
circle,30,4,1.6080138683319092
circle,31,0,0.717972993850708
circle,31,1,0.7160482406616211
circle,31,2,0.7345242500305176
circle,31,3,0.712576150894165
circle,31,4,0.8712801933288574
circle,32,0,1.2302601337432861
circle,32,1,1.2908029556274414
circle,32,2,1.2107627391815186
circle,32,3,1.1831028461456299
circle,32,4,1.3177087306976318
circle,33,0,1.4768762588500977
circle,33,1,1.469926118850708
circle,33,2,1.4345746040344238
circle,33,3,1.5984611511230469
circle,33,4,1.5259218215942383
circle,34,0,0.9491739273071289
circle,34,1,1.0854992866516113
circle,34,2,0.953765869140625
circle,34,3,1.0636987686157227
circle,34,4,0.9561295509338379
circle,35,0,1.135582685470581
circle,35,1,0.982903003692627
circle,35,2,1.062598705291748
circle,35,3,0.9409809112548828
circle,35,4,0.9591050148010254
