dataset,num,iter,time
blob,0,0,0.5225002765655518
blob,0,1,0.5422139167785645
blob,0,2,0.6404073238372803
blob,0,3,0.532069206237793
blob,0,4,0.5263528823852539
blob,1,0,0.5298795700073242
blob,1,1,0.664330244064331
blob,1,2,0.5392606258392334
blob,1,3,0.535491943359375
blob,1,4,0.5664973258972168
blob,2,0,0.6389620304107666
blob,2,1,0.6289401054382324
blob,2,2,0.642266035079956
blob,2,3,0.6134390830993652
blob,2,4,0.6581346988677979
blob,3,0,0.5947973728179932
blob,3,1,0.7077991962432861
blob,3,2,0.6012027263641357
blob,3,3,0.5931143760681152
blob,3,4,0.6782069206237793
blob,4,0,0.5956063270568848
blob,4,1,0.6115920543670654
blob,4,2,0.5945155620574951
blob,4,3,0.6021485328674316
blob,4,4,0.613034725189209
blob,5,0,0.4762272834777832
blob,5,1,0.5749232769012451
blob,5,2,0.47254204750061035
blob,5,3,0.4875209331512451
blob,5,4,0.4944338798522949
blob,6,0,0.8732364177703857
blob,6,1,0.7496860027313232
blob,6,2,0.7326745986938477
blob,6,3,0.7226200103759766
blob,6,4,0.7200791835784912
blob,7,0,0.5939886569976807
blob,7,1,0.489856481552124
blob,7,2,0.4927246570587158
blob,7,3,0.49994754791259766
blob,7,4,0.48566603660583496
blob,8,0,0.7361204624176025
blob,8,1,0.7221405506134033
blob,8,2,0.8387343883514404
blob,8,3,0.7455058097839355
blob,8,4,0.7469186782836914
blob,9,0,0.5496656894683838
blob,9,1,0.5434873104095459
blob,9,2,0.5425965785980225
blob,9,3,0.6399781703948975
blob,9,4,0.5401756763458252
blob,10,0,0.5852394104003906
blob,10,1,0.5995354652404785
blob,10,2,0.6024467945098877
blob,10,3,0.6079297065734863
blob,10,4,0.5905272960662842
blob,11,0,0.6323838233947754
blob,11,1,0.5307657718658447
blob,11,2,0.5260367393493652
blob,11,3,0.5264003276824951
blob,11,4,0.5287454128265381
blob,12,0,1.7127270698547363
blob,12,1,1.715681791305542
blob,12,2,1.6360247135162354
blob,12,3,1.6668214797973633
blob,12,4,1.6589865684509277
blob,13,0,1.5029289722442627
blob,13,1,1.4031145572662354
blob,13,2,1.3358125686645508
blob,13,3,1.3331329822540283
blob,13,4,1.4763402938842773
blob,14,0,1.162233829498291
blob,14,1,1.1459579467773438
blob,14,2,1.2501184940338135
blob,14,3,1.1475343704223633
blob,14,4,1.1504712104797363
blob,15,0,1.2624189853668213
blob,15,1,1.1488885879516602
blob,15,2,1.2586216926574707
blob,15,3,1.1490778923034668
blob,15,4,1.1793365478515625
blob,16,0,1.263038158416748
blob,16,1,1.1461639404296875
blob,16,2,1.1833717823028564
blob,16,3,1.1645374298095703
blob,16,4,1.134721279144287
blob,17,0,1.768862009048462
blob,17,1,1.7196323871612549
blob,17,2,1.7084667682647705
blob,17,3,1.7217423915863037
blob,17,4,1.609438419342041
blob,18,0,0.7070252895355225
blob,18,1,0.6867222785949707
blob,18,2,0.8154442310333252
blob,18,3,0.6914196014404297
blob,18,4,0.6875574588775635
blob,19,0,0.6035468578338623
blob,19,1,0.5953516960144043
blob,19,2,0.5908825397491455
blob,19,3,0.7726948261260986
blob,19,4,0.6050925254821777
blob,20,0,1.4870269298553467
blob,20,1,1.4006788730621338
blob,20,2,1.42844820022583
blob,20,3,1.4182510375976562
blob,20,4,1.6295628547668457
blob,21,0,0.9749660491943359
blob,21,1,1.0710499286651611
blob,21,2,0.9849798679351807
blob,21,3,1.0659058094024658
blob,21,4,1.0098350048065186
blob,22,0,1.2933168411254883
blob,22,1,1.4191405773162842
blob,22,2,1.2872591018676758
blob,22,3,1.2667055130004883
blob,22,4,1.4241735935211182
blob,23,0,1.210447072982788
blob,23,1,1.2615017890930176
blob,23,2,1.3479599952697754
blob,23,3,1.1675255298614502
blob,23,4,1.2117059230804443
blob,24,0,0.7179653644561768
blob,24,1,0.8672971725463867
blob,24,2,0.7166142463684082
blob,24,3,0.7697668075561523
blob,24,4,0.7060046195983887
blob,25,0,0.7026786804199219
blob,25,1,0.8087718486785889
blob,25,2,0.7141776084899902
blob,25,3,0.7066454887390137
blob,25,4,0.8040852546691895
blob,26,0,1.1813225746154785
blob,26,1,1.1983070373535156
blob,26,2,1.3174679279327393
blob,26,3,1.1857686042785645
blob,26,4,1.1854321956634521
blob,27,0,0.7307891845703125
blob,27,1,0.8540875911712646
blob,27,2,0.713188886642456
blob,27,3,0.7075297832489014
blob,27,4,0.7126049995422363
blob,28,0,0.7221312522888184
blob,28,1,0.8626155853271484
blob,28,2,0.7019052505493164
blob,28,3,0.7030458450317383
blob,28,4,0.8256874084472656
blob,29,0,0.9221591949462891
blob,29,1,1.0641670227050781
blob,29,2,0.9672601222991943
blob,29,3,1.1777961254119873
blob,29,4,0.9650876522064209
blob,30,0,1.5717477798461914
blob,30,1,1.5370337963104248
blob,30,2,1.3941032886505127
blob,30,3,1.3972628116607666
blob,30,4,1.392026662826538
blob,31,0,1.5495762825012207
blob,31,1,1.40718674659729
blob,31,2,1.3921074867248535
blob,31,3,1.3906214237213135
blob,31,4,1.5308864116668701
blob,32,0,1.226006031036377
blob,32,1,1.16007399559021
blob,32,2,1.2887122631072998
blob,32,3,1.175222396850586
blob,32,4,1.1829404830932617
blob,33,0,1.7742106914520264
blob,33,1,1.7215592861175537
blob,33,2,1.73106050491333
blob,33,3,1.6736087799072266
blob,33,4,1.6647121906280518
blob,34,0,1.421065330505371
blob,34,1,1.5276050567626953
blob,34,2,1.5441961288452148
blob,34,3,1.3860743045806885
blob,34,4,1.5303337574005127
blob,35,0,0.9160153865814209
blob,35,1,0.7163393497467041
blob,35,2,0.7226033210754395
blob,35,3,0.8273389339447021
blob,35,4,0.7289903163909912
blob,36,0,0.7112834453582764
blob,36,1,0.729255199432373
blob,36,2,0.6981418132781982
blob,36,3,0.859236478805542
blob,36,4,0.7556734085083008
blob,37,0,1.816016674041748
blob,37,1,1.7423968315124512
blob,37,2,1.7889866828918457
blob,37,3,1.6923069953918457
blob,37,4,1.709221601486206
blob,38,0,1.663374662399292
blob,38,1,1.6380853652954102
blob,38,2,1.6848657131195068
blob,38,3,1.8341608047485352
blob,38,4,1.732297420501709
