dataset,num,iter,time
mnist,0,0,6.455904006958008
mnist,0,1,6.1930131912231445
mnist,0,2,5.827368974685669
mnist,0,3,5.884466648101807
mnist,0,4,5.521358489990234
mnist,1,0,6.007143497467041
mnist,1,1,5.728374719619751
mnist,1,2,5.479873418807983
mnist,1,3,5.601991176605225
mnist,1,4,5.673236846923828
mnist,2,0,11.949093103408813
mnist,2,1,12.229262113571167
mnist,2,2,12.128119945526123
mnist,2,3,12.157355308532715
mnist,2,4,12.437608242034912
mnist,3,0,5.686611175537109
mnist,3,1,5.727407932281494
mnist,3,2,5.607774257659912
mnist,3,3,5.601321697235107
mnist,3,4,5.79671049118042
mnist,4,0,5.580386638641357
mnist,4,1,5.705032110214233
mnist,4,2,5.737598180770874
mnist,4,3,5.660070896148682
mnist,4,4,5.711689233779907
mnist,5,0,5.4284350872039795
mnist,5,1,5.664537191390991
mnist,5,2,5.83838415145874
mnist,5,3,5.46398663520813
mnist,5,4,5.469779968261719
mnist,6,0,34.79828190803528
mnist,6,1,34.85771656036377
mnist,6,2,35.072911500930786
mnist,6,3,34.97151708602905
mnist,6,4,34.550304889678955
mnist,7,0,5.125897407531738
mnist,7,1,4.937307357788086
mnist,7,2,4.7223961353302
mnist,7,3,5.057656288146973
mnist,7,4,4.673747539520264
mnist,8,0,7.748289346694946
mnist,8,1,7.746134281158447
mnist,8,2,7.787822961807251
mnist,8,3,7.989655494689941
mnist,8,4,7.752079963684082
mnist,9,0,12.467056274414062
mnist,9,1,12.16176700592041
mnist,9,2,12.354081392288208
mnist,9,3,12.243961334228516
mnist,9,4,12.511497497558594
mnist,10,0,5.318488597869873
mnist,10,1,5.395510673522949
mnist,10,2,5.514773607254028
mnist,10,3,5.4290056228637695
mnist,10,4,5.400949716567993
mnist,11,0,5.548302173614502
mnist,11,1,5.5083043575286865
mnist,11,2,5.537467002868652
mnist,11,3,5.522622585296631
mnist,11,4,5.6293463706970215
mnist,12,0,7.856839418411255
mnist,12,1,7.780874252319336
mnist,12,2,7.909796237945557
mnist,12,3,7.93928861618042
mnist,12,4,7.69006609916687
mnist,13,0,12.47428011894226
mnist,13,1,12.093680381774902
mnist,13,2,11.966440200805664
mnist,13,3,12.093951940536499
mnist,13,4,12.139159917831421
mnist,14,0,5.427347183227539
mnist,14,1,5.285853385925293
mnist,14,2,5.150506496429443
mnist,14,3,5.207650423049927
mnist,14,4,5.265259027481079
mnist,15,0,5.4539501667022705
mnist,15,1,5.386497735977173
mnist,15,2,5.43415379524231
mnist,15,3,5.495586395263672
mnist,15,4,5.5032079219818115
mnist,16,0,5.35821795463562
mnist,16,1,5.655311107635498
mnist,16,2,5.374488592147827
mnist,16,3,5.365015268325806
mnist,16,4,5.682925701141357
mnist,17,0,5.638653039932251
mnist,17,1,5.481256723403931
mnist,17,2,5.585350036621094
mnist,17,3,5.60080361366272
mnist,17,4,5.710702419281006
mnist,18,0,5.322188377380371
mnist,18,1,5.375122308731079
mnist,18,2,5.721570253372192
mnist,18,3,5.421552658081055
mnist,18,4,5.6166722774505615
mnist,19,0,5.516990423202515
mnist,19,1,5.3192503452301025
mnist,19,2,5.355916738510132
mnist,19,3,5.5900962352752686
mnist,19,4,5.337513446807861
mnist,20,0,12.167793989181519
mnist,20,1,12.300663471221924
mnist,20,2,12.10683298110962
mnist,20,3,12.115719079971313
mnist,20,4,12.178781986236572
mnist,21,0,5.410907030105591
mnist,21,1,5.369801759719849
mnist,21,2,5.256824493408203
mnist,21,3,5.474058628082275
mnist,21,4,5.5132155418396
mnist,22,0,4.990657806396484
mnist,22,1,4.839351654052734
mnist,22,2,4.924004793167114
mnist,22,3,5.012048244476318
mnist,22,4,4.9368040561676025
mnist,23,0,5.426341533660889
mnist,23,1,5.329002380371094
mnist,23,2,5.482796669006348
mnist,23,3,5.477465391159058
mnist,23,4,5.31397819519043
mnist,24,0,12.429097414016724
mnist,24,1,12.504032135009766
mnist,24,2,12.448086023330688
mnist,24,3,12.420816421508789
mnist,24,4,12.510915279388428
mnist,25,0,5.455888271331787
mnist,25,1,5.396876573562622
mnist,25,2,5.286160707473755
mnist,25,3,5.553596258163452
mnist,25,4,5.3274359703063965
mnist,26,0,5.1594250202178955
mnist,26,1,5.035007476806641
mnist,26,2,4.758743524551392
mnist,26,3,5.025407314300537
mnist,26,4,5.10207462310791
mnist,27,0,7.8435304164886475
mnist,27,1,7.808461427688599
mnist,27,2,7.732665061950684
mnist,27,3,7.941885471343994
mnist,27,4,7.85750412940979
mnist,28,0,5.37837028503418
mnist,28,1,5.502232074737549
mnist,28,2,5.339173316955566
mnist,28,3,5.42630672454834
mnist,28,4,5.534252643585205
mnist,29,0,5.378239631652832
mnist,29,1,5.416516542434692
mnist,29,2,5.474510192871094
mnist,29,3,5.258262872695923
mnist,29,4,5.334183216094971
mnist,30,0,5.595625400543213
mnist,30,1,5.465846538543701
mnist,30,2,5.589916706085205
mnist,30,3,5.665095567703247
mnist,30,4,5.420096397399902
mnist,31,0,5.615963459014893
mnist,31,1,5.82927942276001
mnist,31,2,5.5992655754089355
mnist,31,3,5.681874990463257
mnist,31,4,5.699941158294678
mnist,32,0,6.987358331680298
mnist,32,1,6.922035217285156
mnist,32,2,7.124163866043091
mnist,32,3,7.080801010131836
mnist,32,4,7.031477928161621
mnist,33,0,5.4667136669158936
mnist,33,1,5.897633790969849
mnist,33,2,5.853463649749756
mnist,33,3,5.806201934814453
mnist,33,4,5.825403928756714
mnist,34,0,8.420686483383179
mnist,34,1,8.398432970046997
mnist,34,2,8.641424894332886
mnist,34,3,8.562293529510498
mnist,34,4,9.113415241241455
mnist,35,0,9.148823022842407
mnist,35,1,8.99301290512085
mnist,35,2,9.008952856063843
mnist,35,3,8.748179912567139
mnist,35,4,9.08640718460083
mnist,36,0,13.625404357910156
mnist,36,1,13.612931489944458
mnist,36,2,13.644398927688599
mnist,36,3,13.588732481002808
mnist,36,4,13.696177244186401
mnist,37,0,7.944676637649536
