dataset,num,iter,time
reuters,0,0,259.29999327659607
reuters,0,1,254.16299843788147
reuters,0,2,251.41960287094116
reuters,0,3,250.57614302635193
reuters,0,4,248.0814230442047
reuters,1,0,246.59257531166077
reuters,1,1,246.7803966999054
reuters,1,2,246.2709538936615
reuters,1,3,247.94442129135132
reuters,1,4,245.73094773292542
reuters,2,0,244.02283239364624
reuters,2,1,241.85416078567505
reuters,2,2,243.08088183403015
reuters,2,3,241.0617184638977
reuters,2,4,241.56009125709534
reuters,3,0,242.37527871131897
reuters,3,1,240.90843749046326
reuters,3,2,241.42369174957275
reuters,3,3,241.53875970840454
reuters,3,4,242.27391171455383
reuters,4,0,242.1615982055664
reuters,4,1,241.44443917274475
reuters,4,2,241.99459171295166
reuters,4,3,242.3983030319214
reuters,4,4,240.31739449501038
reuters,5,0,242.68936777114868
reuters,5,1,241.46900939941406
reuters,5,2,242.7021930217743
reuters,5,3,241.91347789764404
reuters,5,4,242.61088037490845
reuters,6,0,242.21458673477173
reuters,6,1,243.0108630657196
reuters,6,2,239.9656355381012
reuters,6,3,239.2028031349182
reuters,6,4,239.70116710662842
reuters,7,0,243.6210973262787
reuters,7,1,241.89305305480957
reuters,7,2,240.54934668540955
reuters,7,3,241.3721981048584
reuters,7,4,241.43972849845886
reuters,8,0,240.14185738563538
reuters,8,1,245.18603658676147
reuters,8,2,241.77258110046387
reuters,8,3,239.30383467674255
reuters,8,4,237.45223927497864
reuters,9,0,235.245432138443
reuters,9,1,236.05313754081726
reuters,9,2,238.80539107322693
reuters,9,3,240.71281957626343
reuters,9,4,240.66429209709167
reuters,10,0,241.74167037010193
reuters,10,1,239.3577163219452
reuters,10,2,224.32256937026978
reuters,10,3,223.3893325328827
reuters,10,4,221.89163255691528
reuters,11,0,220.01952576637268
reuters,11,1,214.2655930519104
reuters,11,2,227.11195182800293
reuters,11,3,222.26795291900635
reuters,11,4,235.99014496803284
reuters,12,0,233.9581515789032
reuters,12,1,231.38703417778015
reuters,12,2,235.56094646453857
reuters,12,3,231.15986847877502
reuters,12,4,242.4423644542694
reuters,13,0,238.7490849494934
reuters,13,1,240.7438485622406
reuters,13,2,239.31248569488525
reuters,13,3,238.50443315505981
reuters,13,4,239.5919806957245
reuters,14,0,243.88011717796326
reuters,14,1,242.3056344985962
reuters,14,2,243.58996963500977
reuters,14,3,242.04950523376465
reuters,14,4,241.14725184440613
reuters,15,0,246.17386889457703
reuters,15,1,242.39667534828186
reuters,15,2,243.38565587997437
reuters,15,3,243.84489464759827
reuters,15,4,244.25889492034912
reuters,16,0,243.17877292633057
reuters,16,1,244.20679450035095
reuters,16,2,244.38588953018188
reuters,16,3,244.5837390422821
reuters,16,4,241.86595678329468
reuters,17,0,242.52686429023743
reuters,17,1,242.76850938796997
reuters,17,2,241.93578052520752
reuters,17,3,242.70491456985474
reuters,17,4,243.54325556755066
reuters,18,0,244.5563564300537
reuters,18,1,246.47838258743286
reuters,18,2,242.73518705368042
reuters,18,3,241.54137635231018
reuters,18,4,243.07965898513794
reuters,19,0,241.3246111869812
reuters,19,1,240.4494526386261
reuters,19,2,239.89972972869873
reuters,19,3,241.5900435447693
reuters,19,4,213.00761556625366
reuters,20,0,220.16843271255493
reuters,20,1,231.45556926727295
reuters,20,2,240.33820629119873
reuters,20,3,241.81070470809937
reuters,20,4,241.76889514923096
reuters,21,0,240.3095314502716
reuters,21,1,240.87147569656372
reuters,21,2,240.45608019828796
reuters,21,3,241.43257999420166
reuters,21,4,241.83000087738037
reuters,22,0,242.07521224021912
reuters,22,1,238.91874718666077
reuters,22,2,241.44777464866638
reuters,22,3,245.98842597007751
reuters,22,4,240.95168161392212
reuters,23,0,243.89350080490112
reuters,23,1,242.55889439582825
reuters,23,2,245.0212094783783
reuters,23,3,244.2423484325409
reuters,23,4,242.29385089874268
reuters,24,0,241.5867989063263
reuters,24,1,239.90699934959412
reuters,24,2,240.90225458145142
reuters,24,3,239.97047567367554
reuters,24,4,240.32729697227478
reuters,25,0,242.5885136127472
reuters,25,1,244.14436793327332
reuters,25,2,242.95523762702942
reuters,25,3,243.99043679237366
reuters,25,4,244.0437366962433
reuters,26,0,241.69051313400269
reuters,26,1,241.49860334396362
reuters,26,2,241.5097713470459
reuters,26,3,240.68423461914062
reuters,26,4,241.15685653686523
reuters,27,0,239.24343824386597
reuters,27,1,240.30083918571472
reuters,27,2,241.98152875900269
reuters,27,3,242.41964197158813
reuters,27,4,240.69567227363586
reuters,28,0,242.77627825737
reuters,28,1,240.61461853981018
reuters,28,2,240.50654435157776
reuters,28,3,241.34170508384705
reuters,28,4,240.7919683456421
reuters,29,0,911.026401758194
reuters,29,1,916.5081033706665
reuters,29,2,899.3200387954712
reuters,29,3,903.4720747470856
reuters,29,4,903.8879101276398
reuters,30,0,245.94249415397644
reuters,30,1,238.81283116340637
reuters,30,2,242.78308415412903
reuters,30,3,246.38595342636108
reuters,30,4,242.72657895088196
reuters,31,0,243.6843123435974
reuters,31,1,241.38059186935425
reuters,31,2,240.7460412979126
reuters,31,3,243.99695897102356
reuters,31,4,239.835542678833
