dataset,num,iter,time
imdb,0,0,731.5649497509003
imdb,0,1,722.8364071846008
imdb,0,2,722.2448770999908
imdb,0,3,719.7367441654205
imdb,0,4,718.967405796051
imdb,1,0,719.8401942253113
imdb,1,1,716.7628300189972
imdb,1,2,718.8447599411011
imdb,1,3,717.6130220890045
imdb,1,4,725.816549539566
imdb,2,0,729.9804329872131
imdb,2,1,738.2806303501129
imdb,2,2,743.1736476421356
imdb,2,3,745.9115929603577
imdb,2,4,755.324444770813
imdb,3,0,759.9799256324768
imdb,3,1,759.5066611766815
imdb,3,2,761.439954996109
imdb,3,3,760.6829669475555
imdb,3,4,742.9370794296265
imdb,4,0,739.1555051803589
imdb,4,1,734.7345869541168
imdb,4,2,734.1082487106323
imdb,4,3,736.449111700058
imdb,4,4,734.2294898033142
imdb,5,0,738.8909604549408
imdb,5,1,738.4365768432617
imdb,5,2,735.5731501579285
imdb,5,3,738.2641141414642
imdb,5,4,735.1579504013062
imdb,6,0,738.6869986057281
imdb,6,1,735.8955616950989
imdb,6,2,735.0905523300171
imdb,6,3,734.6433379650116
imdb,6,4,736.8604779243469
imdb,7,0,744.1445541381836
imdb,7,1,742.1009750366211
imdb,7,2,743.0448145866394
imdb,7,3,739.6347587108612
imdb,7,4,740.1061818599701
imdb,8,0,741.7129130363464
imdb,8,1,740.5607492923737
imdb,8,2,739.498391866684
imdb,8,3,742.7416837215424
imdb,8,4,741.2696032524109
imdb,9,0,732.6292681694031
imdb,9,1,733.7960193157196
imdb,9,2,732.7852745056152
imdb,9,3,734.9075818061829
imdb,9,4,736.5125052928925
imdb,10,0,736.1002631187439
imdb,10,1,729.9579226970673
imdb,10,2,735.5658552646637
imdb,10,3,738.7076008319855
imdb,10,4,739.8157749176025
imdb,11,0,789.8436110019684
imdb,11,1,752.571784734726
imdb,11,2,755.1086084842682
imdb,11,3,760.4542443752289
imdb,11,4,750.2498762607574
imdb,12,0,748.6459548473358
imdb,12,1,751.899970293045
imdb,12,2,748.6127183437347
imdb,12,3,746.9159655570984
imdb,12,4,746.6410846710205
