dataset,num,iter,time
mnist,0,0,4.053525686264038
mnist,0,1,4.064999580383301
mnist,0,2,4.112517595291138
mnist,0,3,4.328904867172241
mnist,0,4,4.008083820343018
mnist,1,0,4.136235237121582
mnist,1,1,4.056289434432983
mnist,1,2,4.017115592956543
mnist,1,3,4.124245882034302
mnist,1,4,4.104518413543701
mnist,2,0,8.32790470123291
mnist,2,1,8.60002064704895
mnist,2,2,8.265690565109253
mnist,2,3,8.408302307128906
mnist,2,4,8.435097455978394
mnist,3,0,4.047343015670776
mnist,3,1,4.014664173126221
mnist,3,2,4.276736497879028
mnist,3,3,4.0639121532440186
mnist,3,4,3.9768550395965576
mnist,4,0,4.170491695404053
mnist,4,1,4.025273323059082
mnist,4,2,4.369435548782349
mnist,4,3,4.025729417800903
mnist,4,4,4.1054863929748535
mnist,5,0,4.203181266784668
mnist,5,1,3.907940149307251
mnist,5,2,4.074091672897339
mnist,5,3,4.10006856918335
mnist,5,4,4.0082621574401855
mnist,6,0,23.737667322158813
mnist,6,1,23.1104679107666
mnist,6,2,22.53060483932495
mnist,6,3,22.461507081985474
mnist,6,4,23.03801679611206
mnist,7,0,3.5958964824676514
mnist,7,1,3.35113263130188
mnist,7,2,3.552489757537842
mnist,7,3,3.5801804065704346
mnist,7,4,3.5653836727142334
mnist,8,0,5.771083831787109
mnist,8,1,5.649040699005127
mnist,8,2,5.542113304138184
mnist,8,3,5.55408501625061
mnist,8,4,5.642965793609619
mnist,9,0,8.36729907989502
mnist,9,1,8.498670101165771
mnist,9,2,8.627734422683716
mnist,9,3,8.343994855880737
mnist,9,4,8.29658317565918
mnist,10,0,4.054568290710449
mnist,10,1,3.846040725708008
mnist,10,2,3.8520619869232178
mnist,10,3,3.5576694011688232
mnist,10,4,3.9209721088409424
mnist,11,0,3.9722671508789062
mnist,11,1,4.082741737365723
mnist,11,2,4.073962211608887
mnist,11,3,4.299839735031128
mnist,11,4,4.10999870300293
mnist,12,0,5.558791160583496
mnist,12,1,5.484083652496338
mnist,12,2,5.5169432163238525
mnist,12,3,5.695145130157471
mnist,12,4,5.654452085494995
mnist,13,0,8.525613069534302
mnist,13,1,8.721946954727173
mnist,13,2,8.555589437484741
mnist,13,3,8.371976137161255
mnist,13,4,8.6266188621521
mnist,14,0,4.010473966598511
mnist,14,1,3.8235042095184326
mnist,14,2,4.210891962051392
mnist,14,3,3.9211645126342773
mnist,14,4,3.8914687633514404
mnist,15,0,3.8959319591522217
mnist,15,1,3.8799996376037598
mnist,15,2,3.8274803161621094
mnist,15,3,4.083916664123535
mnist,15,4,3.9176526069641113
mnist,16,0,4.057405948638916
mnist,16,1,3.946953058242798
mnist,16,2,4.020193099975586
mnist,16,3,3.86458683013916
mnist,16,4,4.151711940765381
mnist,17,0,4.068322658538818
mnist,17,1,4.168461084365845
mnist,17,2,4.301496982574463
mnist,17,3,4.053280353546143
mnist,17,4,4.167798757553101
mnist,18,0,4.0285632610321045
mnist,18,1,4.03401780128479
mnist,18,2,3.948287010192871
mnist,18,3,4.082932233810425
mnist,18,4,3.8024840354919434
mnist,19,0,4.022758483886719
