dataset,num,iter,time
cifar10,0,0,4.994951009750366
cifar10,0,1,5.111359357833862
cifar10,0,2,5.0246381759643555
cifar10,0,3,5.306392669677734
cifar10,0,4,5.054111957550049
cifar10,1,0,6.521377801895142
cifar10,1,1,6.596681356430054
cifar10,1,2,6.438891649246216
cifar10,1,3,6.507385015487671
cifar10,1,4,6.526085376739502
cifar10,2,0,6.548767805099487
cifar10,2,1,7.313892602920532
cifar10,2,2,6.623304605484009
cifar10,2,3,6.6627044677734375
cifar10,2,4,6.85987114906311
cifar10,3,0,5.213483810424805
cifar10,3,1,5.248323202133179
cifar10,3,2,5.56264591217041
cifar10,3,3,5.279291391372681
cifar10,3,4,5.35089111328125
cifar10,4,0,5.93465781211853
cifar10,4,1,5.583535671234131
cifar10,4,2,5.5996994972229
cifar10,4,3,5.84071946144104
cifar10,4,4,5.700350999832153
cifar10,5,0,6.335899591445923
cifar10,5,1,6.219235897064209
cifar10,5,2,6.488708019256592
cifar10,5,3,6.36108136177063
cifar10,5,4,6.2953150272369385
cifar10,6,0,5.793982028961182
cifar10,6,1,5.371067523956299
cifar10,6,2,5.353499174118042
cifar10,6,3,5.749722480773926
cifar10,6,4,5.537259817123413
cifar10,7,0,5.066189527511597
cifar10,7,1,5.213862657546997
cifar10,7,2,4.991952657699585
cifar10,7,3,5.327122449874878
cifar10,7,4,5.211719751358032
cifar10,8,0,4.804805278778076
cifar10,8,1,4.716095924377441
cifar10,8,2,4.8088812828063965
cifar10,8,3,4.933135271072388
cifar10,8,4,4.820074796676636
cifar10,9,0,6.985176086425781
cifar10,9,1,6.944016695022583
cifar10,9,2,7.451892375946045
cifar10,9,3,7.0904247760772705
cifar10,9,4,6.871419191360474
cifar10,10,0,5.280806303024292
cifar10,10,1,4.926391839981079
cifar10,10,2,4.798628091812134
cifar10,10,3,5.010319948196411
cifar10,10,4,4.876703977584839
cifar10,11,0,5.69364857673645
cifar10,11,1,5.687287330627441
cifar10,11,2,5.725322246551514
cifar10,11,3,5.786198139190674
cifar10,11,4,6.0468666553497314
cifar10,12,0,6.776496171951294
cifar10,12,1,6.990453481674194
cifar10,12,2,6.975300312042236
cifar10,12,3,6.838954448699951
cifar10,12,4,7.27191424369812
cifar10,13,0,4.828675746917725
cifar10,13,1,5.011685848236084
cifar10,13,2,4.807995796203613
cifar10,13,3,4.79155969619751
cifar10,13,4,5.100753307342529
cifar10,14,0,6.21796989440918
cifar10,14,1,6.252111196517944
cifar10,14,2,6.514543533325195
cifar10,14,3,6.7035627365112305
cifar10,14,4,6.5735461711883545
cifar10,15,0,5.018469572067261
cifar10,15,1,4.857203483581543
cifar10,15,2,4.9430553913116455
cifar10,15,3,4.989821195602417
cifar10,15,4,4.908263206481934
cifar10,16,0,6.618586778640747
cifar10,16,1,6.510178804397583
cifar10,16,2,6.742553234100342
cifar10,16,3,6.2105553150177
cifar10,16,4,6.360557556152344
cifar10,17,0,5.246505975723267
cifar10,17,1,4.884569406509399
cifar10,17,2,4.931551218032837
cifar10,17,3,5.01371693611145
cifar10,17,4,4.902561902999878
cifar10,18,0,6.668544292449951
cifar10,18,1,6.618340015411377
cifar10,18,2,6.845766544342041
cifar10,18,3,6.703445911407471
cifar10,18,4,7.123608827590942
cifar10,19,0,7.209198474884033
cifar10,19,1,7.364801645278931
cifar10,19,2,7.374694585800171
cifar10,19,3,7.415853500366211
cifar10,19,4,7.257016181945801
cifar10,20,0,6.683420419692993
cifar10,20,1,6.633252143859863
cifar10,20,2,6.296677827835083
cifar10,20,3,6.353568077087402
cifar10,20,4,6.244591951370239
cifar10,21,0,5.798151731491089
cifar10,21,1,5.3859686851501465
cifar10,21,2,5.703430652618408
cifar10,21,3,5.763654708862305
cifar10,21,4,5.480723857879639
cifar10,22,0,5.411961078643799
cifar10,22,1,5.47364354133606
cifar10,22,2,5.803711175918579
cifar10,22,3,5.512791633605957
cifar10,22,4,5.872225999832153
cifar10,23,0,5.065334320068359
cifar10,23,1,4.996175050735474
cifar10,23,2,5.073359489440918
cifar10,23,3,4.96005392074585
cifar10,23,4,5.575042009353638
cifar10,24,0,7.465055704116821
cifar10,24,1,7.340181112289429
cifar10,24,2,7.086433172225952
cifar10,24,3,7.107076644897461
cifar10,24,4,7.2277936935424805
cifar10,25,0,7.067440509796143
cifar10,25,1,7.211501836776733
cifar10,25,2,7.26669979095459
cifar10,25,3,7.483435392379761
cifar10,25,4,7.1232874393463135
cifar10,26,0,5.2462310791015625
cifar10,26,1,5.1598875522613525
cifar10,26,2,5.086320161819458
cifar10,26,3,5.3876953125
cifar10,26,4,4.94898533821106
cifar10,27,0,5.029101371765137
cifar10,27,1,5.020331144332886
cifar10,27,2,4.996210813522339
cifar10,27,3,5.433098077774048
cifar10,27,4,5.010621547698975
cifar10,28,0,5.094111919403076
cifar10,28,1,5.44501256942749
cifar10,28,2,5.092440366744995
cifar10,28,3,5.055018186569214
cifar10,28,4,5.158995151519775
cifar10,29,0,7.154726505279541
cifar10,29,1,7.252542734146118
cifar10,29,2,7.2248663902282715
cifar10,29,3,7.254916191101074
cifar10,29,4,6.913020133972168
cifar10,30,0,6.47600245475769
cifar10,30,1,6.327805995941162
cifar10,30,2,6.10505747795105
cifar10,30,3,6.136822938919067
cifar10,30,4,6.641230344772339
cifar10,31,0,6.71461033821106
cifar10,31,1,6.464823246002197
cifar10,31,2,6.775025367736816
cifar10,31,3,6.45191764831543
cifar10,31,4,6.525781154632568
cifar10,32,0,4.9498114585876465
cifar10,32,1,5.084217309951782
cifar10,32,2,5.061686754226685
cifar10,32,3,5.355013370513916
cifar10,32,4,5.067966938018799
cifar10,33,0,5.804886817932129
cifar10,33,1,5.41780948638916
cifar10,33,2,5.963806867599487
cifar10,33,3,5.68077540397644
cifar10,33,4,5.778764724731445
cifar10,34,0,5.454402923583984
