dataset,num,iter,time
imdb,0,0,355.6389124393463
imdb,0,1,352.20529222488403
imdb,0,2,349.596027135849
imdb,0,3,346.8855221271515
imdb,0,4,349.2701048851013
imdb,1,0,348.4463038444519
imdb,1,1,345.35264229774475
imdb,1,2,345.2087314128876
imdb,1,3,355.33245062828064
imdb,1,4,360.69642162323
imdb,2,0,360.60198187828064
imdb,2,1,360.39311385154724
imdb,2,2,357.0028510093689
imdb,2,3,358.5666301250458
imdb,2,4,359.00501227378845
imdb,3,0,354.6276354789734
imdb,3,1,356.0986821651459
imdb,3,2,355.6888747215271
imdb,3,3,356.3609163761139
imdb,3,4,355.5822858810425
imdb,4,0,355.6827027797699
imdb,4,1,353.80458092689514
imdb,4,2,354.3443422317505
imdb,4,3,353.8478763103485
imdb,4,4,354.3710250854492
imdb,5,0,356.69950699806213
imdb,5,1,357.33467841148376
imdb,5,2,354.153746843338
imdb,5,3,359.39520359039307
imdb,5,4,359.67388105392456
imdb,6,0,361.6770176887512
imdb,6,1,359.3724584579468
imdb,6,2,357.34843039512634
imdb,6,3,368.56293845176697
imdb,6,4,370.36306500434875
imdb,7,0,372.388258934021
imdb,7,1,371.34439277648926
imdb,7,2,369.827223777771
imdb,7,3,373.16125869750977
imdb,7,4,371.466965675354
imdb,8,0,371.2531785964966
imdb,8,1,372.5810248851776
imdb,8,2,372.80145382881165
imdb,8,3,373.73281812667847
imdb,8,4,368.2001886367798
imdb,9,0,368.0224108695984
imdb,9,1,369.19932556152344
imdb,9,2,369.57306814193726
imdb,9,3,371.69447660446167
imdb,9,4,368.0615611076355
imdb,10,0,368.4338684082031
imdb,10,1,369.0915129184723
imdb,10,2,367.20549035072327
imdb,10,3,369.162180185318
imdb,10,4,369.37851214408875
imdb,11,0,372.26299929618835
imdb,11,1,372.30810284614563
imdb,11,2,371.8476047515869
imdb,11,3,372.6608307361603
imdb,11,4,372.5517466068268
imdb,12,0,369.46312642097473
imdb,12,1,368.01612401008606
imdb,12,2,369.43571424484253
imdb,12,3,369.27091693878174
imdb,12,4,368.52250623703003
