dataset,num,iter,time
imdb,0,0,750.5261657238007
imdb,0,1,735.2229270935059
imdb,0,2,730.8880784511566
imdb,0,3,734.4498796463013
imdb,0,4,729.5830292701721
imdb,1,0,727.4887404441833
imdb,1,1,730.9980127811432
imdb,1,2,730.3897786140442
imdb,1,3,728.6511476039886
imdb,1,4,730.5356359481812
imdb,2,0,731.5724716186523
imdb,2,1,734.2211570739746
imdb,2,2,731.3526518344879
imdb,2,3,731.4226093292236
imdb,2,4,732.7634422779083
imdb,3,0,726.84162068367
imdb,3,1,728.5311720371246
imdb,3,2,737.1950340270996
imdb,3,3,731.3785336017609
imdb,3,4,733.9017055034637
imdb,4,0,729.5408284664154
imdb,4,1,762.9653825759888
imdb,4,2,732.4533431529999
imdb,4,3,732.1259586811066
imdb,4,4,735.744419336319
imdb,5,0,733.9486844539642
imdb,5,1,746.1749978065491
imdb,5,2,760.5848789215088
imdb,5,3,739.5493795871735
imdb,5,4,744.6345067024231
imdb,6,0,737.0975737571716
imdb,6,1,751.2194910049438
imdb,6,2,780.0752646923065
imdb,6,3,778.1422550678253
imdb,6,4,778.8471384048462
imdb,7,0,783.346524477005
imdb,7,1,783.7106876373291
imdb,7,2,781.0144357681274
imdb,7,3,778.1278102397919
imdb,7,4,780.3564641475677
imdb,8,0,780.8894000053406
imdb,8,1,781.8117699623108
imdb,8,2,780.2664070129395
imdb,8,3,782.4513967037201
imdb,8,4,779.3873925209045
imdb,9,0,774.1323866844177
imdb,9,1,776.2417702674866
imdb,9,2,776.9809808731079
imdb,9,3,772.8800117969513
imdb,9,4,775.7504932880402
imdb,10,0,775.7032852172852
imdb,10,1,774.2407493591309
imdb,10,2,774.8564693927765
imdb,10,3,773.2797515392303
imdb,10,4,775.3624813556671
imdb,11,0,777.7566335201263
imdb,11,1,776.4514029026031
imdb,11,2,777.4623534679413
imdb,11,3,777.0363936424255
imdb,11,4,774.6991136074066
imdb,12,0,773.5362737178802
imdb,12,1,771.8585116863251
imdb,12,2,770.7450666427612
imdb,12,3,772.4813084602356
imdb,12,4,772.2036645412445
