dataset,num,iter,time
mnist,0,0,2.5043833255767822
mnist,0,1,2.707620859146118
mnist,0,2,2.84747052192688
mnist,0,3,2.539588689804077
mnist,0,4,2.591881275177002
mnist,1,0,2.4741852283477783
mnist,1,1,2.4444005489349365
mnist,1,2,2.7123730182647705
mnist,1,3,2.598017454147339
mnist,1,4,2.491858720779419
mnist,2,0,4.54031777381897
mnist,2,1,4.400852203369141
mnist,2,2,4.596611261367798
mnist,2,3,4.787367820739746
mnist,2,4,4.504315376281738
mnist,3,0,2.383697032928467
mnist,3,1,2.4601142406463623
mnist,3,2,2.4416756629943848
mnist,3,3,2.5696089267730713
mnist,3,4,2.487396001815796
mnist,4,0,2.466566562652588
mnist,4,1,2.5347089767456055
mnist,4,2,2.4057750701904297
mnist,4,3,2.44244122505188
mnist,4,4,2.4889650344848633
mnist,5,0,2.417734146118164
mnist,5,1,2.378655195236206
mnist,5,2,2.3078103065490723
mnist,5,3,2.3299367427825928
mnist,5,4,2.4227068424224854
mnist,6,0,11.950812101364136
mnist,6,1,12.19699478149414
mnist,6,2,11.866552352905273
mnist,6,3,11.455998659133911
mnist,6,4,11.58203673362732
mnist,7,0,2.391402006149292
mnist,7,1,2.3341758251190186
mnist,7,2,2.095407009124756
mnist,7,3,2.0776398181915283
mnist,7,4,1.811260461807251
mnist,8,0,3.3444247245788574
mnist,8,1,3.2315547466278076
mnist,8,2,3.231820583343506
mnist,8,3,3.204360008239746
mnist,8,4,3.1987102031707764
mnist,9,0,4.844629287719727
mnist,9,1,4.605297088623047
mnist,9,2,4.561692714691162
mnist,9,3,4.658108711242676
mnist,9,4,4.612381219863892
mnist,10,0,2.4100120067596436
mnist,10,1,2.4237892627716064
mnist,10,2,2.2351949214935303
mnist,10,3,2.2514612674713135
mnist,10,4,2.324601888656616
mnist,11,0,2.451451063156128
mnist,11,1,2.372281551361084
mnist,11,2,2.546410083770752
mnist,11,3,2.336061716079712
mnist,11,4,2.4448719024658203
mnist,12,0,3.1786625385284424
mnist,12,1,3.1836118698120117
mnist,12,2,3.3910346031188965
mnist,12,3,3.2399792671203613
mnist,12,4,3.095994472503662
mnist,13,0,4.779157638549805
mnist,13,1,4.531247138977051
mnist,13,2,4.492731332778931
mnist,13,3,4.721662521362305
mnist,13,4,4.618738412857056
mnist,14,0,2.2391655445098877
mnist,14,1,2.384812116622925
mnist,14,2,2.290311336517334
mnist,14,3,2.230046033859253
mnist,14,4,2.3472506999969482
mnist,15,0,2.302910566329956
mnist,15,1,2.3703243732452393
mnist,15,2,2.408031463623047
mnist,15,3,2.293813943862915
mnist,15,4,2.1962854862213135
mnist,16,0,2.4626498222351074
mnist,16,1,2.342568874359131
