dataset,num,iter,time
reuters,0,0,90.72018122673035
reuters,0,1,89.40694427490234
reuters,0,2,91.95817136764526
reuters,0,3,90.7195143699646
reuters,0,4,90.78248119354248
reuters,1,0,89.49535918235779
reuters,1,1,90.18178534507751
reuters,1,2,89.41453695297241
reuters,1,3,91.20101690292358
reuters,1,4,89.82524251937866
reuters,2,0,89.81357455253601
reuters,2,1,89.67635178565979
reuters,2,2,89.0891432762146
reuters,2,3,87.78347659111023
reuters,2,4,88.85749650001526
reuters,3,0,88.91357040405273
reuters,3,1,89.86932516098022
reuters,3,2,90.17099738121033
reuters,3,3,89.34075450897217
reuters,3,4,90.11339116096497
reuters,4,0,88.78015542030334
reuters,4,1,88.80338191986084
reuters,4,2,89.06944751739502
reuters,4,3,88.83927369117737
reuters,4,4,88.62011551856995
reuters,5,0,89.39407992362976
reuters,5,1,88.05767273902893
reuters,5,2,88.1148898601532
reuters,5,3,88.43133616447449
reuters,5,4,90.16902327537537
reuters,6,0,89.49754476547241
reuters,6,1,87.12061834335327
reuters,6,2,87.96226572990417
reuters,6,3,89.54509496688843
reuters,6,4,86.37915110588074
reuters,7,0,86.59224820137024
reuters,7,1,88.28654766082764
reuters,7,2,87.80305910110474
reuters,7,3,87.43194675445557
reuters,7,4,87.717529296875
reuters,8,0,88.44191670417786
reuters,8,1,88.23799228668213
reuters,8,2,87.34557175636292
reuters,8,3,85.20947122573853
reuters,8,4,85.87112331390381
reuters,9,0,90.12273693084717
reuters,9,1,88.2688102722168
reuters,9,2,82.067138671875
reuters,9,3,79.98256254196167
reuters,9,4,82.11167931556702
reuters,10,0,89.2132773399353
reuters,10,1,88.45381236076355
reuters,10,2,88.72520327568054
reuters,10,3,89.50310015678406
reuters,10,4,88.98546123504639
reuters,11,0,89.17147088050842
reuters,11,1,88.06350326538086
reuters,11,2,87.67844939231873
reuters,11,3,89.23016428947449
reuters,11,4,88.59880018234253
reuters,12,0,88.31803727149963
reuters,12,1,90.62726283073425
reuters,12,2,88.76026773452759
reuters,12,3,88.99658131599426
reuters,12,4,89.30171132087708
reuters,13,0,89.32517647743225
reuters,13,1,88.25589489936829
reuters,13,2,87.873694896698
reuters,13,3,87.98434805870056
reuters,13,4,89.84390091896057
reuters,14,0,89.382985830307
reuters,14,1,88.94420194625854
reuters,14,2,88.65294003486633
reuters,14,3,89.54299640655518
reuters,14,4,89.02281284332275
reuters,15,0,90.36491680145264
reuters,15,1,90.75281310081482
reuters,15,2,90.08844780921936
reuters,15,3,90.81289672851562
reuters,15,4,86.61147022247314
reuters,16,0,80.89101386070251
reuters,16,1,81.74499940872192
reuters,16,2,84.3185658454895
reuters,16,3,80.00924730300903
reuters,16,4,89.28099060058594
reuters,17,0,88.57301068305969
reuters,17,1,90.09057116508484
reuters,17,2,89.84410333633423
reuters,17,3,89.68664193153381
reuters,17,4,91.39672183990479
reuters,18,0,90.94013214111328
reuters,18,1,89.72181868553162
reuters,18,2,90.68417572975159
reuters,18,3,91.25719261169434
reuters,18,4,90.54552102088928
reuters,19,0,89.2295126914978
reuters,19,1,89.87819862365723
reuters,19,2,89.35137009620667
reuters,19,3,89.87271451950073
reuters,19,4,89.80999732017517
reuters,20,0,89.90702533721924
reuters,20,1,90.25738430023193
reuters,20,2,90.13889503479004
reuters,20,3,89.67001581192017
reuters,20,4,89.68269848823547
reuters,21,0,88.79681944847107
reuters,21,1,88.92735981941223
reuters,21,2,89.9193422794342
reuters,21,3,90.00822567939758
reuters,21,4,89.56352400779724
reuters,22,0,89.77963256835938
reuters,22,1,89.81152272224426
reuters,22,2,89.52065372467041
reuters,22,3,90.92783665657043
reuters,22,4,90.63810420036316
reuters,23,0,90.19334673881531
reuters,23,1,91.77163362503052
reuters,23,2,89.76647996902466
reuters,23,3,90.28317141532898
reuters,23,4,90.08245897293091
reuters,24,0,89.89235782623291
reuters,24,1,89.11348748207092
reuters,24,2,89.38959527015686
reuters,24,3,88.27695274353027
reuters,24,4,90.04978442192078
reuters,25,0,91.32884502410889
reuters,25,1,91.4809057712555
reuters,25,2,94.0635290145874
reuters,25,3,90.2010748386383
reuters,25,4,90.62609505653381
reuters,26,0,89.31236338615417
reuters,26,1,89.37566447257996
reuters,26,2,89.16242671012878
reuters,26,3,88.69213199615479
reuters,26,4,89.19824314117432
reuters,27,0,88.93493127822876
reuters,27,1,88.9744725227356
reuters,27,2,86.50081491470337
reuters,27,3,89.19206714630127
reuters,27,4,88.77453184127808
reuters,28,0,88.55848360061646
reuters,28,1,88.42094922065735
reuters,28,2,88.60955166816711
reuters,28,3,86.72870826721191
reuters,28,4,90.47922968864441
reuters,29,0,329.13864374160767
reuters,29,1,295.70260739326477
reuters,29,2,281.180823802948
reuters,29,3,282.44733238220215
reuters,29,4,290.4246783256531
reuters,30,0,89.85127282142639
reuters,30,1,89.54070854187012
reuters,30,2,88.55890107154846
reuters,30,3,91.02191853523254
reuters,30,4,89.50705575942993
reuters,31,0,88.863840341568
reuters,31,1,88.54409718513489
reuters,31,2,88.16500663757324
reuters,31,3,87.33642530441284
reuters,31,4,90.29553723335266
