nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,acc,val_loss,val_acc
0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.024876053106217,0.50666666,1.00113032579422,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,1,0,0.9797632966722761,0.50666666,0.9623712985856192,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,2,0,0.9375624967756726,0.50666666,0.9230360569272722,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,3,0,0.8938531771160307,0.50666666,0.8843740156718662,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,4,0,0.8530107843308222,0.50666666,0.8480476614407131,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,5,0,0.8146072372936067,0.50666666,0.8151600847925459,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,6,0,0.7862868251119342,0.50666666,0.784695234639304,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,7,0,0.757889865012396,0.50666666,0.7590243370192391,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,8,0,0.7365348685355414,0.50666666,0.7376997624124799,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,9,0,0.7192409467697144,0.50666666,0.7211532364572798,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,10,0,0.707200684660957,0.50285715,0.7094701978138515,0.5142857432365417
0,0,0,False,False,False,False,False,0,False,0,0,0,0,11,0,0.6999434185028076,0.51619047,0.7007838293484279,0.5314285755157471
0,0,0,False,False,False,False,False,0,False,0,0,0,0,12,0,0.6924354991458711,0.5104762,0.6953127142361232,0.5371428728103638
0,0,0,False,False,False,False,False,0,False,0,0,0,0,13,0,0.6886382552555629,0.5314286,0.6919091861588614,0.5314285755157471
0,0,0,False,False,False,False,False,0,False,0,0,1,0,14,0,0.6858162834530785,0.5390476,0.688912354537419,0.5199999809265137
0,0,0,False,False,False,False,False,0,False,0,0,1,0,15,0,0.6838968337149847,0.5295238,0.6864325145312719,0.5314285755157471
0,0,0,False,False,False,False,False,0,False,0,0,1,0,16,0,0.6830973048437209,0.5314286,0.6842141706602914,0.5314285755157471
0,0,0,False,False,False,False,False,0,False,0,0,2,0,17,0,0.682410892645518,0.5390476,0.6831317935671125,0.5257142782211304
0,0,0,False,False,False,False,False,0,False,0,0,3,0,18,0,0.6820528217724391,0.5295238,0.6825832332883562,0.5314285755157471
0,0,0,False,False,False,False,False,0,False,0,0,3,0,19,0,0.6812314765793936,0.52761906,0.6823111878122602,0.5428571701049805
0,0,0,False,False,False,False,False,0,False,0,0,4,0,20,0,0.6803253501937503,0.5295238,0.6821106576919556,0.5428571701049805
0,0,0,False,False,False,False,False,0,False,0,0,5,0,21,0,0.6796593481018429,0.5314286,0.6817813362394061,0.5428571701049805
0,0,0,False,False,False,False,False,0,False,0,0,6,0,22,0,0.6789648488589696,0.5371429,0.6830704174722944,0.5485714077949524
0,0,0,False,False,False,False,False,0,False,0,0,7,0,23,0,0.6783305129550752,0.5485714,0.6841986996786935,0.5485714077949524
0,0,0,False,False,False,False,False,0,False,0,0,7,0,24,0,0.6779478933697655,0.5447619,0.6838826823234558,0.5657142996788025
0,0,0,False,False,False,False,False,0,False,0,0,7,0,25,0,0.676901091166905,0.5638095,0.6818842700549534,0.5542857050895691
0,0,0,False,False,False,False,False,0,False,0,0,8,0,26,0,0.6759146559806097,0.5638095,0.6813925852094378,0.5600000023841858
0,0,0,False,False,False,False,False,0,False,0,0,9,0,27,0,0.6753028076035635,0.567619,0.6794867961747306,0.5657142996788025
0,0,0,False,False,False,False,False,0,False,0,0,10,0,28,0,0.6742866182327271,0.5695238,0.6789463261195592,0.5600000023841858
0,0,0,False,False,False,False,False,0,False,0,0,11,0,29,0,0.6733469445364816,0.5733333,0.6802000801903861,0.5657142996788025
0,0,0,False,False,False,False,False,0,False,0,0,11,0,30,0,0.6733509132975624,0.57714283,0.683238651071276,0.5657142996788025
0,0,0,False,False,False,False,False,0,False,0,0,12,0,31,0,0.6722124075889587,0.5695238,0.6821147639410836,0.5485714077949524
0,0,0,False,False,False,False,False,0,False,0,0,12,0,32,0,0.6709091834794907,0.5695238,0.679161809853145,0.5600000023841858
0,0,0,False,False,False,False,False,0,False,0,0,12,0,33,0,0.6688990552084787,0.5733333,0.6756554528645107,0.5542857050895691
0,0,0,False,False,False,False,False,0,False,0,0,13,0,34,0,0.6678416651771182,0.58666664,0.6722188462529863,0.5542857050895691
0,0,0,False,False,False,False,False,0,False,0,0,14,0,35,0,0.666877623626164,0.5752381,0.6724339185442243,0.5485714077949524
0,0,0,False,False,False,False,False,0,False,0,0,14,0,36,0,0.6649496059190659,0.57714283,0.6720174445424761,0.5371428728103638
0,0,0,False,False,False,False,False,0,False,0,0,14,0,37,0,0.6629696185248238,0.5885714,0.6741870958464486,0.5314285755157471
0,0,0,False,False,False,False,False,0,False,0,0,14,0,38,0,0.6615357660111927,0.5733333,0.673473413671766,0.5542857050895691
0,0,0,False,False,False,False,False,0,False,0,0,14,0,39,0,0.6601931377819606,0.5847619,0.667470383644104,0.5771428346633911
0,0,0,False,False,False,False,False,0,False,0,0,14,0,40,0,0.6600668080647787,0.58285713,0.667079314504351,0.5942857265472412
0,0,0,False,False,False,False,False,0,False,0,0,15,0,41,0,0.6601082600866045,0.59238094,0.6682452654838562,0.5942857265472412
0,0,0,False,False,False,False,False,0,False,0,0,15,0,42,0,0.6582571264675685,0.59619045,0.6679045166288103,0.5771428346633911
0,0,0,False,False,False,False,False,0,False,0,0,16,0,43,0,0.6555336692219689,0.5904762,0.6650562432834081,0.5771428346633911
0,0,0,False,False,False,False,False,0,False,0,0,16,0,44,0,0.6534974102746872,0.5904762,0.6669303257124765,0.5771428346633911
0,0,0,False,False,False,False,False,0,False,0,0,17,0,45,0,0.6522686462175279,0.59809524,0.6615744468144008,0.5885714292526245
0,0,0,False,False,False,False,False,0,False,0,0,18,0,46,0,0.6509448058264596,0.60761905,0.6643169447353908,0.5828571319580078
0,0,0,False,False,False,False,False,0,False,0,0,19,0,47,0,0.6501240651948111,0.60190475,0.6675266858509609,0.5828571319580078
0,0,0,False,False,False,False,False,0,False,0,0,20,0,48,0,0.6483981910206023,0.60380954,0.6650883204596383,0.5771428346633911
0,0,0,False,False,False,False,False,0,False,0,0,20,0,49,0,0.6460730567432585,0.60571426,0.6603621087755476,0.5828571319580078
0,0,0,False,False,False,False,False,0,False,0,0,21,0,50,0,0.6450421211833045,0.61142856,0.66049745287214,0.5714285969734192
