checktype,current_epoch,time_usage
epoch,0,1.2456681728363037
epoch,1,1.255643367767334
epoch,2,1.2656426429748535
epoch,3,1.2756423950195312
epoch,4,1.2856426239013672
epoch,5,1.296245813369751
epoch,6,1.3062553405761719
epoch,7,1.315263032913208
epoch,8,1.315263032913208
epoch,9,1.325270175933838
epoch,10,1.3425428867340088
epoch,11,1.3515446186065674
epoch,12,1.3605425357818604
epoch,13,1.369626760482788
epoch,14,1.3786251544952393
epoch,15,1.3876252174377441
epoch,16,1.3956241607666016
epoch,17,1.4016456604003906
epoch,18,1.409151315689087
epoch,19,1.4191575050354004
epoch,20,1.4291579723358154
epoch,21,1.4391601085662842
epoch,22,1.4491581916809082
epoch,23,1.4491581916809082
epoch,24,1.4591608047485352
epoch,25,1.4691588878631592
epoch,26,1.479158639907837
epoch,27,1.4891586303710938
epoch,28,1.499159336090088
epoch,29,1.509157419204712
epoch,30,1.5191571712493896
epoch,31,1.529158115386963
epoch,32,1.5391600131988525
epoch,33,1.551330327987671
epoch,34,1.5613346099853516
epoch,35,1.5720062255859375
epoch,36,1.582005262374878
epoch,37,1.5910053253173828
epoch,38,1.6000068187713623
epoch,39,1.6100811958312988
epoch,40,1.6200785636901855
epoch,41,1.6285276412963867
epoch,42,1.638563632965088
epoch,43,1.6486408710479736
epoch,44,1.6576402187347412
epoch,45,1.6676416397094727
epoch,46,1.6767895221710205
epoch,47,1.6857595443725586
epoch,48,1.6957895755767822
epoch,49,1.7047905921936035
epoch,50,1.7144193649291992
epoch,51,1.7234199047088623
epoch,52,1.7333898544311523
epoch,53,1.7344160079956055
epoch,54,1.751603126525879
epoch,55,1.7616007328033447
epoch,56,1.7716031074523926
epoch,57,1.7807273864746094
epoch,58,1.7907335758209229
epoch,59,1.8007276058197021
epoch,60,1.8096978664398193
epoch,61,1.8197886943817139
epoch,62,1.8307573795318604
epoch,63,1.8397881984710693
epoch,64,1.8498857021331787
epoch,65,1.8598546981811523
epoch,66,1.8698573112487793
epoch,67,1.8805134296417236
epoch,68,1.8904838562011719
epoch,69,1.9005138874053955
epoch,70,1.9096095561981201
epoch,71,1.9206397533416748
epoch,72,1.9296388626098633
epoch,73,1.939636468887329
epoch,74,1.9497857093811035
epoch,75,1.959784984588623
epoch,76,1.9697880744934082
epoch,77,1.9797873497009277
epoch,78,1.9898576736450195
epoch,79,1.9998247623443604
epoch,80,2.0078446865081787
epoch,81,2.017845869064331
epoch,82,2.027876615524292
epoch,83,2.0339126586914062
epoch,84,2.0439491271972656
epoch,85,2.053947925567627
epoch,86,2.0639488697052
epoch,87,2.0739519596099854
epoch,88,2.0839483737945557
epoch,89,2.0939481258392334
epoch,90,2.1039490699768066
epoch,91,2.1139488220214844
epoch,92,2.1239490509033203
epoch,93,2.1339497566223145
epoch,94,2.1439590454101562
epoch,95,2.1539480686187744
epoch,96,2.163919687271118
epoch,97,2.1739492416381836
epoch,98,2.189983367919922
epoch,99,2.200019121170044
epoch,100,2.2100207805633545
epoch,101,2.2200191020965576
epoch,102,2.2300186157226562
epoch,103,2.2399914264678955
epoch,104,2.25001859664917
epoch,105,2.259990692138672
epoch,106,2.2700188159942627
epoch,107,2.280019521713257
epoch,108,2.289991855621338
epoch,109,2.300973415374756
epoch,110,2.3102188110351562
epoch,111,2.328683614730835
epoch,112,2.3406822681427
epoch,113,2.351682424545288
epoch,114,2.3627469539642334
epoch,115,2.374746322631836
epoch,116,2.3859996795654297
epoch,117,2.3971316814422607
epoch,118,2.4081313610076904
epoch,119,2.420102119445801
epoch,120,2.4312565326690674
epoch,121,2.4422597885131836
epoch,122,2.4522573947906494
epoch,123,2.463376522064209
epoch,124,2.474378824234009
epoch,125,2.485234022140503
epoch,126,2.4902570247650146
epoch,127,2.500258207321167
epoch,128,2.510258197784424
epoch,129,2.530259609222412
epoch,130,2.54025936126709
epoch,131,2.5502591133117676
epoch,132,2.560258626937866
epoch,133,2.575380802154541
epoch,134,2.587043285369873
epoch,135,2.598137140274048
epoch,136,2.6091716289520264
epoch,137,2.621164321899414
epoch,138,2.6321632862091064
epoch,139,2.64376163482666
epoch,140,2.6547598838806152
epoch,141,2.662832021713257
epoch,142,2.672833204269409
epoch,143,2.682833194732666
epoch,144,2.7003743648529053
epoch,145,2.7103779315948486
epoch,146,2.7203800678253174
epoch,147,2.7303450107574463
epoch,148,2.740345001220703
epoch,149,2.750344753265381
epoch,150,2.770345449447632
epoch,151,2.7803452014923096
epoch,152,2.790375232696533
epoch,153,2.8003737926483154
epoch,154,2.8103444576263428
epoch,155,2.820374011993408
epoch,156,2.840345621109009
epoch,157,2.846351146697998
