nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,acc,val_loss,val_acc
0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.187449119431632,0.3447619,1.2003274822235108,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.1375294151760282,0.3447619,1.1667699003219605,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.1201973222550892,0.3447619,1.1557135943004062,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.1146391032990954,0.3447619,1.148123164176941,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.1095259205500285,0.3447619,1.1427244874409266,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,1.1061851819356283,0.3447619,1.1381849145889282,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,1,0,0,0,1.1005642504919142,0.3447619,1.1230324125289917,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,2,0,0,0,1.0945329093933105,0.3447619,1.1129064457757132,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,2,0,0,0,1.0905646115257626,0.3447619,1.10592239516122,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,2,0,0,0,1.0845759178343273,0.3447619,1.1013862909589496,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,2,0,0,0,1.0824712628409976,0.3447619,1.0973603970663888,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,3,0,0,0,1.0764265980039325,0.3447619,1.0919686038153513,0.2628571391105652
0,0,0,False,False,False,False,False,0,False,0,0,3,0,0,0,1.0729710635684786,0.3504762,1.0878217479160854,0.2800000011920929
0,0,0,False,False,False,False,False,0,False,0,0,4,0,0,0,1.0668651948656354,0.40571427,1.0781664725712368,0.3142857253551483
0,0,0,False,False,False,False,False,0,False,0,0,5,0,0,0,1.0647708023162115,0.4304762,1.0766978563581193,0.38285714387893677
0,0,0,False,False,False,False,False,0,False,0,0,6,0,0,0,1.0597725919314793,0.44761905,1.075191366331918,0.38285714387893677
0,0,0,False,False,False,False,False,0,False,0,0,7,0,0,0,1.051706801596142,0.44761905,1.0591691718782696,0.38857144117355347
0,0,0,False,False,False,False,False,0,False,0,0,7,0,0,0,1.0390241961252122,0.45142856,1.063330548150199,0.38285714387893677
0,0,0,False,False,False,False,False,0,False,0,0,8,0,0,0,1.0452272468521482,0.4495238,1.0522703484126499,0.38857144117355347
0,0,0,False,False,False,False,False,0,False,0,0,9,0,0,0,1.03908984990347,0.45714286,1.040456942149571,0.38857144117355347
0,0,0,False,False,False,False,False,0,False,0,0,10,0,0,0,1.0272010293461027,0.46857142,1.0334106097902571,0.4228571355342865
0,0,0,False,False,False,False,False,0,False,0,0,10,0,0,0,1.0289467046374365,0.47238097,1.0378771604810442,0.4457142949104309
0,0,0,False,False,False,False,False,0,False,0,0,11,0,0,0,1.0243248780568441,0.47809523,1.027469276019505,0.4514285624027252
0,0,0,False,False,False,False,False,0,False,0,0,11,0,0,0,1.0218136621656873,0.47809523,1.0189288915906634,0.4628571569919586
0,0,0,False,False,False,False,False,0,False,0,0,12,0,0,0,1.0086670727956863,0.47809523,1.0120708523477826,0.4628571569919586
0,0,0,False,False,False,False,False,0,False,0,0,13,0,0,0,1.0020516949608211,0.48190477,1.0106823093550545,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,14,0,0,0,1.0020503742354256,0.48761904,0.995909595148904,0.49714285135269165
0,0,0,False,False,False,False,False,0,False,0,0,14,0,0,0,0.9844094603402274,0.50476193,1.010160791533334,0.49714285135269165
0,0,0,False,False,False,False,False,0,False,0,0,15,0,0,0,0.9827567032405309,0.51428574,0.9820565741402763,0.49714285135269165
0,0,0,False,False,False,False,False,0,False,0,0,16,0,0,0,0.9768864479519072,0.52190477,0.9805504287992205,0.5257142782211304
0,0,0,False,False,False,False,False,0,False,0,0,16,0,0,0,0.9669568066369919,0.54285717,0.9739230987003872,0.6057142615318298
0,0,0,False,False,False,False,False,0,False,0,0,16,0,0,0,0.9620706971486409,0.5752381,1.0097539697374616,0.6171428561210632
0,0,0,False,False,False,False,False,0,False,0,0,16,0,0,0,0.9688806438446045,0.61142856,0.9614494902747018,0.5828571319580078
0,0,0,False,False,False,False,False,0,False,0,0,16,0,0,0,0.9472170850208828,0.60761905,0.9554756835528783,0.6514285802841187
0,0,0,False,False,False,False,False,0,False,0,0,16,0,0,0,0.9457617435001192,0.62285715,0.9521142840385437,0.6514285802841187
0,0,0,False,False,False,False,False,0,False,0,0,16,0,0,0,0.9359415267762684,0.6342857,0.9676752414022173,0.6628571152687073
0,0,0,False,False,False,False,False,0,False,0,0,17,0,0,0,0.92963738600413,0.63809526,0.9433309027126857,0.6514285802841187
0,0,0,False,False,False,False,False,0,False,0,0,18,0,0,0,0.9148571828433446,0.6419048,0.9434829732349941,0.6399999856948853
0,0,0,False,False,False,False,False,0,False,0,0,19,0,0,0,0.917980223156157,0.63809526,0.9357426742144993,0.668571412563324
0,0,0,False,False,False,False,False,0,False,0,0,20,0,0,0,0.9102794071606227,0.6438095,0.9378381817681449,0.6399999856948853
0,0,0,False,False,False,False,False,0,False,0,0,20,0,0,0,0.9132231851986476,0.63238096,0.9100656175613403,0.6742857098579407
0,0,0,False,False,False,False,False,0,False,0,0,21,0,0,0,0.9007148482685997,0.64761907,0.9088810750416347,0.668571412563324
0,0,0,False,False,False,False,False,0,False,0,0,22,0,0,0,0.8900102699370611,0.6495238,0.9422491720744541,0.6857143044471741
0,0,0,False,False,False,False,False,0,False,0,0,23,0,0,0,0.9062569360505967,0.62857145,0.9026689328466143,0.668571412563324
0,0,0,False,False,False,False,False,0,False,0,0,24,0,0,0,0.8840454906509037,0.6590476,0.9345659978049142,0.691428542137146
