index,BC
DT_0,0.7606837606837606
DT_1,0.7606837606837606
DT_2,0.7521367521367521
DT_3,0.7008547008547008
DT_4,0.7094017094017094
DT_5,0.7435897435897436
DT_6,0.7350427350427351
DT_7,0.7777777777777778
DT_8,0.6923076923076923
DT_9,0.7094017094017094
RF_0,0.7777777777777778
RF_1,0.7948717948717948
RF_2,0.7948717948717948
RF_3,0.7692307692307693
RF_4,0.7606837606837606
RF_5,0.7606837606837606
RF_6,0.7948717948717948
RF_7,0.8376068376068376
RF_8,0.7521367521367521
RF_9,0.7948717948717948
NB_0,0.29914529914529914
NB_1,0.24786324786324787
NB_2,0.20512820512820512
NB_3,0.28205128205128205
NB_4,0.23076923076923078
NB_5,0.24786324786324787
NB_6,0.3076923076923077
NB_7,0.26495726495726496
NB_8,0.3076923076923077
NB_9,0.23931623931623933
KNN_0,0.7948717948717948
KNN_1,0.7777777777777778
KNN_2,0.7948717948717948
KNN_3,0.7777777777777778
KNN_4,0.7777777777777778
KNN_5,0.7777777777777778
KNN_6,0.7948717948717948
KNN_7,0.7948717948717948
KNN_8,0.7435897435897436
KNN_9,0.8034188034188035
LR_0,0.8205128205128205
LR_1,0.8205128205128205
LR_2,0.8205128205128205
LR_3,0.8205128205128205
LR_4,0.8205128205128205
LR_5,0.8205128205128205
LR_6,0.8205128205128205
LR_7,0.8205128205128205
LR_8,0.8205128205128205
LR_9,0.8205128205128205
