index,BC
DT_0,0.6852646638054364
DT_1,0.6976633285646161
DT_2,0.6833571769194087
DT_3,0.6962327134000954
DT_4,0.6886027658559848
DT_5,0.6781115879828327
DT_6,0.7033857892226991
DT_7,0.6852646638054364
DT_8,0.6752503576537912
DT_9,0.670958512160229
RF_0,0.7134000953743443
RF_1,0.7119694802098235
RF_2,0.7200762994754412
RF_3,0.7124463519313304
RF_4,0.714830710538865
RF_5,0.709108249880782
RF_6,0.7124463519313304
RF_7,0.7110157367668097
RF_8,0.7110157367668097
RF_9,0.7086313781592751
NB_0,0.15069146399618502
NB_1,0.14878397711015737
NB_2,0.1468764902241297
NB_3,0.1430615164520744
NB_4,0.1430615164520744
NB_5,0.14163090128755365
NB_6,0.1726275631855031
NB_7,0.14258464473056748
NB_8,0.15546018121125418
NB_9,0.14210777300906055
KNN_0,0.687172150691464
KNN_1,0.6948020982355746
KNN_2,0.6766809728183119
KNN_3,0.6924177396280401
KNN_4,0.6900333810205055
KNN_5,0.681926561754888
KNN_6,0.6990939437291369
KNN_7,0.6866952789699571
KNN_8,0.6838340486409156
KNN_9,0.6866952789699571
LR_0,0.6838340486409156
LR_1,0.6838340486409156
LR_2,0.6838340486409156
LR_3,0.6838340486409156
LR_4,0.6838340486409156
LR_5,0.6838340486409156
LR_6,0.6838340486409156
LR_7,0.6838340486409156
LR_8,0.6838340486409156
LR_9,0.6838340486409156
