checktype,current_epoch,time_usage
epoch,0,1.2922182083129883
epoch,1,1.2974765300750732
epoch,2,1.3074774742126465
epoch,3,1.3274781703948975
epoch,4,1.337477684020996
epoch,5,1.3444850444793701
epoch,6,1.354491949081421
epoch,7,1.37449312210083
epoch,8,1.3844926357269287
epoch,9,1.3944926261901855
epoch,10,1.4044923782348633
epoch,11,1.414491891860962
epoch,12,1.4244937896728516
epoch,13,1.4380629062652588
epoch,14,1.4580755233764648
epoch,15,1.4680726528167725
epoch,16,1.478072166442871
epoch,17,1.4880726337432861
epoch,18,1.5080738067626953
epoch,19,1.5180721282958984
epoch,20,1.5280721187591553
epoch,21,1.5380756855010986
epoch,22,1.558072566986084
epoch,23,1.5631473064422607
epoch,24,1.5731549263000488
epoch,25,1.5831565856933594
epoch,26,1.603156328201294
epoch,27,1.613156795501709
epoch,28,1.6231553554534912
epoch,29,1.6331555843353271
epoch,30,1.643155574798584
epoch,31,1.6531553268432617
epoch,32,1.6631555557250977
epoch,33,1.6831552982330322
epoch,34,1.6931557655334473
epoch,35,1.703155517578125
epoch,36,1.7131552696228027
epoch,37,1.7296700477600098
epoch,38,1.739670753479004
epoch,39,1.7508418560028076
epoch,40,1.7608487606048584
epoch,41,1.7708497047424316
epoch,42,1.7808480262756348
epoch,43,1.8008511066436768
epoch,44,1.8108489513397217
epoch,45,1.8208489418029785
epoch,46,1.8308486938476562
epoch,47,1.8408482074737549
epoch,48,1.860849380493164
epoch,49,1.8708479404449463
epoch,50,1.8808488845825195
epoch,51,1.890848159790039
epoch,52,1.9068548679351807
epoch,53,1.9168615341186523
epoch,54,1.9268617630004883
epoch,55,1.9368607997894287
epoch,56,1.9568614959716797
epoch,57,1.9668607711791992
epoch,58,1.9768612384796143
epoch,59,1.9868602752685547
epoch,60,1.9968607425689697
epoch,61,2.0168604850769043
epoch,62,2.0268611907958984
epoch,63,2.0426855087280273
epoch,64,2.0459909439086914
epoch,65,2.0635268688201904
epoch,66,2.0735647678375244
epoch,67,2.0835344791412354
epoch,68,2.1035661697387695
epoch,69,2.11356520652771
epoch,70,2.1235620975494385
epoch,71,2.1335341930389404
epoch,72,2.1535706520080566
epoch,73,2.167142391204834
epoch,74,2.1771416664123535
epoch,75,2.1871414184570312
epoch,76,2.197112798690796
epoch,77,2.217142105102539
epoch,78,2.227151870727539
epoch,79,2.237150192260742
epoch,80,2.25714111328125
epoch,81,2.2671420574188232
epoch,82,2.2771413326263428
epoch,83,2.287142038345337
epoch,84,2.3081977367401123
epoch,85,2.3182008266448975
epoch,86,2.328198194503784
epoch,87,2.3447446823120117
epoch,88,2.361868381500244
epoch,89,2.3718972206115723
epoch,90,2.3818678855895996
epoch,91,2.401869773864746
epoch,92,2.4168951511383057
epoch,93,2.43086314201355
epoch,94,2.4401614665985107
epoch,95,2.450167655944824
epoch,96,2.4697060585021973
epoch,97,2.4797472953796387
epoch,98,2.4897141456604004
epoch,99,2.5097439289093018
epoch,100,2.5197463035583496
epoch,101,2.5397446155548096
epoch,102,2.5497453212738037
epoch,103,2.5597150325775146
epoch,104,2.579744338989258
epoch,105,2.5897440910339355
epoch,106,2.5997443199157715
epoch,107,2.6197450160980225
epoch,108,2.6357884407043457
epoch,109,2.645789384841919
epoch,110,2.6557888984680176
epoch,111,2.675790309906006
epoch,112,2.68578839302063
epoch,113,2.70578932762146
epoch,114,2.715789794921875
epoch,115,2.725759267807007
epoch,116,2.745788812637329
epoch,117,2.755791187286377
epoch,118,2.775791645050049
epoch,119,2.782320499420166
epoch,120,2.8023600578308105
epoch,121,2.8123297691345215
epoch,122,2.832331895828247
epoch,123,2.8423290252685547
epoch,124,2.862358808517456
epoch,125,2.872359275817871
epoch,126,2.8920822143554688
epoch,127,2.9064109325408936
epoch,128,2.9164040088653564
epoch,129,2.936373710632324
epoch,130,2.946403741836548
epoch,131,2.9664039611816406
epoch,132,2.976374626159668
epoch,133,2.986374855041504
epoch,134,3.006403684616089
epoch,135,3.0164031982421875
epoch,136,3.0364091396331787
epoch,137,3.0564045906066895
epoch,138,3.0634422302246094
epoch,139,3.083451509475708
epoch,140,3.093479871749878
epoch,141,3.1134822368621826
epoch,142,3.1234519481658936
epoch,143,3.1434810161590576
epoch,144,3.163480520248413
epoch,145,3.173480987548828
epoch,146,3.1934802532196045
epoch,147,3.2034833431243896
epoch,148,3.219515323638916
epoch,149,3.2395529747009277
epoch,150,3.2495594024658203
epoch,151,3.269557476043701
epoch,152,3.2795543670654297
epoch,153,3.299523115158081
epoch,154,3.309554100036621
epoch,155,3.3295516967773438
epoch,156,3.339552640914917
epoch,157,3.3595521450042725
epoch,158,3.376027822494507
epoch,159,3.386033058166504
epoch,160,3.407104730606079
epoch,161,3.4171106815338135
epoch,162,3.4383323192596436
epoch,163,3.4483680725097656
epoch,164,3.4683382511138916
epoch,165,3.488367795944214
epoch,166,3.498338222503662
epoch,167,3.518338918685913
epoch,168,3.5383706092834473
epoch,169,3.548367500305176
epoch,170,3.5634725093841553
epoch,171,3.5838286876678467
epoch,172,3.6038596630096436
epoch,173,3.6138596534729004
epoch,174,3.633857011795044
epoch,175,3.643831968307495
epoch,176,3.6638307571411133
epoch,177,3.683830976486206
epoch,178,3.703831434249878
epoch,179,3.72383189201355
epoch,180,3.7338321208953857
epoch,181,3.7508370876312256
epoch,182,3.770843744277954
epoch,183,3.790872097015381
epoch,184,3.800875663757324
epoch,185,3.82084321975708
epoch,186,3.840872287750244
epoch,187,3.8508734703063965
epoch,188,3.870872735977173
epoch,189,3.8908441066741943
epoch,190,3.9068493843078613
epoch,191,3.916855573654175
epoch,192,3.936885356903076
epoch,193,3.9568557739257812
epoch,194,3.966855525970459
epoch,195,3.9868571758270264
epoch,196,4.006855726242065
epoch,197,4.026884078979492
epoch,198,4.036856174468994
epoch,199,4.056884288787842
epoch,200,4.07342529296875
epoch,201,4.093424558639526
epoch,202,4.1034255027771
epoch,203,4.123424768447876
epoch,204,4.14342474937439
epoch,205,4.163424968719482
epoch,206,4.173396825790405
epoch,207,4.19343113899231
epoch,208,4.213400602340698
epoch,209,4.229424953460693
epoch,210,4.249425172805786
epoch,211,4.259425401687622
epoch,212,4.279425382614136
epoch,213,4.2994544506073
epoch,214,4.319451332092285
epoch,215,4.32945442199707
epoch,216,4.349422216415405
epoch,217,4.3694517612457275
epoch,218,4.3859992027282715
epoch,219,4.4059669971466064
epoch,220,4.425969362258911
epoch,221,4.445970773696899
epoch,222,4.457387208938599
epoch,223,4.47738790512085
epoch,224,4.497384786605835
epoch,225,4.519118070602417
epoch,226,4.531907320022583
epoch,227,4.551917791366577
epoch,228,4.571944952011108
epoch,229,4.591951131820679
epoch,230,4.601944446563721
epoch,231,4.621944904327393
epoch,232,4.641916751861572
epoch,233,4.661945343017578
epoch,234,4.684157371520996
epoch,235,4.701261281967163
