checktype,current_epoch,time_usage
epoch,0,0.6408872604370117
epoch,1,0.6508591175079346
epoch,2,0.660858154296875
epoch,3,0.660858154296875
epoch,4,0.6708588600158691
epoch,5,0.6808578968048096
epoch,6,0.6808578968048096
epoch,7,0.6908581256866455
epoch,8,0.7008581161499023
epoch,9,0.7008581161499023
epoch,10,0.7108588218688965
epoch,11,0.7208576202392578
epoch,12,0.7208576202392578
epoch,13,0.7308578491210938
epoch,14,0.7408583164215088
epoch,15,0.7508580684661865
epoch,16,0.7508580684661865
epoch,17,0.7608585357666016
epoch,18,0.7708578109741211
epoch,19,0.7773630619049072
epoch,20,0.7873713970184326
epoch,21,0.7873713970184326
epoch,22,0.7973711490631104
epoch,23,0.807373046875
epoch,24,0.807373046875
epoch,25,0.8173718452453613
epoch,26,0.8273708820343018
epoch,27,0.8373715877532959
epoch,28,0.8373715877532959
epoch,29,0.8473730087280273
epoch,30,0.8573715686798096
epoch,31,0.8573715686798096
epoch,32,0.8673720359802246
epoch,33,0.8773715496063232
epoch,34,0.8773715496063232
epoch,35,0.8873708248138428
epoch,36,0.8973712921142578
epoch,37,0.9073712825775146
epoch,38,0.9073712825775146
epoch,39,0.9173710346221924
epoch,40,0.9273710250854492
epoch,41,0.9373714923858643
epoch,42,0.9373714923858643
epoch,43,0.9473714828491211
epoch,44,0.9573714733123779
epoch,45,0.9573714733123779
epoch,46,0.9673714637756348
epoch,47,0.9773726463317871
epoch,48,0.9873712062835693
epoch,49,0.9873712062835693
epoch,50,0.9973714351654053
epoch,51,1.007371187210083
epoch,52,1.0173718929290771
epoch,53,1.0173718929290771
epoch,54,1.0273714065551758
epoch,55,1.0373713970184326
epoch,56,1.0473713874816895
epoch,57,1.057370901107788
epoch,58,1.057370901107788
epoch,59,1.067370891571045
epoch,60,1.0773711204528809
epoch,61,1.087371587753296
epoch,62,1.087371587753296
epoch,63,1.0973713397979736
epoch,64,1.1073710918426514
epoch,65,1.1173715591430664
epoch,66,1.1273720264434814
epoch,67,1.1373717784881592
epoch,68,1.1373717784881592
epoch,69,1.1473724842071533
epoch,70,1.1573717594146729
epoch,71,1.1673715114593506
epoch,72,1.1773710250854492
epoch,73,1.1773710250854492
