nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,acc,val_loss,val_acc
0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.6981510744776045,0.50666666,0.7017199489048549,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,1,0,0.6977473070507958,0.50666666,0.7017098535810198,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,2,0,0.697519121170044,0.50666666,0.7017102537836347,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,3,0,0.6972664682070414,0.50666666,0.701637875352587,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,4,0,0.6970094519569761,0.50666666,0.7016398879459926,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,5,0,0.6967898955799284,0.50666666,0.7016566222054618,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,6,0,0.6966189327694121,0.50666666,0.7017420741489956,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,7,0,0.6963945879255022,0.50666666,0.7016643452644348,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,8,0,0.6961980358759562,0.50666666,0.7013301106861659,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,9,0,0.6959211839948382,0.50666666,0.7009483507701328,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,10,0,0.6957015089761643,0.50666666,0.7005847661835807,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,11,0,0.6954254217374892,0.50666666,0.7001692925180708,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,12,0,0.6950933727763948,0.50666666,0.6996953024183001,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,0,0,13,0,0.6946896602993919,0.50666666,0.6992162660190038,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,1,0,14,0,0.6943103895868574,0.50666666,0.698658834866115,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,1,0,15,0,0.6938217997550964,0.50666666,0.6981147701399667,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,2,0,16,0,0.6933668298948379,0.50666666,0.6974455680165972,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,2,0,17,0,0.692892968200502,0.50666666,0.6970687866210937,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,2,0,18,0,0.6925568803151448,0.50666666,0.696532644203731,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,3,0,19,0,0.6921865257762727,0.50666666,0.6959805113928659,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,4,0,20,0,0.6918012413524446,0.50666666,0.6956127967153277,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,5,0,21,0,0.6915184308233715,0.50666666,0.695375542981284,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,6,0,22,0,0.6912748376528423,0.50666666,0.6952814619881766,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,7,0,23,0,0.6909371470269703,0.50666666,0.6951819239343916,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,8,0,24,0,0.6905917689913795,0.50666666,0.6952853185789926,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,9,0,25,0,0.6903475782984779,0.50666666,0.6953635583605086,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,9,0,26,0,0.690090081351144,0.50666666,0.6954249422890799,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,9,0,27,0,0.6897460737682524,0.50666666,0.6948088346208845,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,10,0,28,0,0.6893999875159491,0.4990476,0.6941586375236511,0.4399999976158142
0,0,0,False,False,False,False,False,0,False,0,0,11,0,29,0,0.6889598778315953,0.5371429,0.6938489236150469,0.4514285624027252
0,0,0,False,False,False,False,False,0,False,0,0,12,0,30,0,0.6887563757669358,0.5352381,0.6935360881260463,0.4514285624027252
0,0,0,False,False,False,False,False,0,False,0,0,12,0,31,0,0.6883545936856951,0.5504762,0.6933850673266819,0.46857142448425293
0,0,0,False,False,False,False,False,0,False,0,0,13,0,32,0,0.6880047773179554,0.552381,0.6933304844583784,0.47428572177886963
0,0,0,False,False,False,False,False,0,False,0,0,13,0,33,0,0.6877776874814715,0.5504762,0.6935183869089399,0.47428572177886963
0,0,0,False,False,False,False,False,0,False,0,0,14,0,34,0,0.6875745775586083,0.5485714,0.6936210996764047,0.47428572177886963
0,0,0,False,False,False,False,False,0,False,0,0,14,0,35,0,0.6873563168162391,0.5466667,0.693289578301566,0.47428572177886963
0,0,0,False,False,False,False,False,0,False,0,0,15,0,36,0,0.6872172317050752,0.552381,0.6929743034499032,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,16,0,37,0,0.6868942948750087,0.552381,0.6930070461545672,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,17,0,38,0,0.6867848471232822,0.5447619,0.6930463021142143,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,17,0,39,0,0.686438463869549,0.5466667,0.6927367230824062,0.48571428656578064
0,0,0,False,False,False,False,False,0,False,0,0,17,0,40,0,0.6862981761069525,0.5466667,0.6924111897604807,0.49714285135269165
0,0,0,False,False,False,False,False,0,False,0,0,18,0,41,0,0.6861058337347848,0.5466667,0.6923278743880136,0.49714285135269165
0,0,0,False,False,False,False,False,0,False,0,0,19,0,42,0,0.6858876434961955,0.5466667,0.6923099207878113,0.49714285135269165
0,0,0,False,False,False,False,False,0,False,0,0,19,0,43,0,0.6856958557310558,0.5447619,0.6925105432101658,0.49142858386039734
0,0,0,False,False,False,False,False,0,False,0,0,20,0,44,0,0.6855068849381947,0.5485714,0.6925618559973581,0.49142858386039734
0,0,0,False,False,False,False,False,0,False,0,0,21,0,45,0,0.6851870835395086,0.5485714,0.6924910828045436,0.49142858386039734
0,0,0,False,False,False,False,False,0,False,0,0,22,0,46,0,0.6850625258400327,0.5485714,0.6929579847199576,0.48571428656578064
