nan_loss_ks_p,nan_loss_cosine_similarity,nan_loss_euclidean_distance,nan_loss_manhatttan_distance,nan_loss_mmd_rbf,test_not_well_ks_p,test_not_well_cosine_similarity,test_not_well_euclidean_distance,test_not_well_manhatttan_distance,test_not_well_mmd_rbf,test_turn_bad_ks_p,test_turn_bad_cosine_similarity,test_turn_bad_euclidean_distance,test_turn_bad_manhatttan_distance,test_turn_bad_mmd_rbf,sc_accuracy_ks_p,sc_accuracy_cosine_similarity,sc_accuracy_euclidean_distance,sc_accuracy_manhatttan_distance,sc_accuracy_mmd_rbf,died_relu_ks_p,died_relu_cosine_similarity,died_relu_euclidean_distance,died_relu_manhatttan_distance,died_relu_mmd_rbf,vanish_gradient_ks_p,vanish_gradient_cosine_similarity,vanish_gradient_euclidean_distance,vanish_gradient_manhatttan_distance,vanish_gradient_mmd_rbf,explode_gradient_ks_p,explode_gradient_cosine_similarity,explode_gradient_euclidean_distance,explode_gradient_manhatttan_distance,explode_gradient_mmd_rbf,nan_gradient_ks_p,nan_gradient_cosine_similarity,nan_gradient_euclidean_distance,nan_gradient_manhatttan_distance,nan_gradient_mmd_rbf,large_weight_ks_p,large_weight_cosine_similarity,large_weight_euclidean_distance,large_weight_manhatttan_distance,large_weight_mmd_rbf,nan_weight_ks_p,nan_weight_cosine_similarity,nan_weight_euclidean_distance,nan_weight_manhatttan_distance,nan_weight_mmd_rbf,weight_change_little_ks_p,weight_change_little_cosine_similarity,weight_change_little_euclidean_distance,weight_change_little_manhatttan_distance,weight_change_little_mmd_rbf,decrease_acc_ks_p,decrease_acc_cosine_similarity,decrease_acc_euclidean_distance,decrease_acc_manhatttan_distance,decrease_acc_mmd_rbf,increase_loss_ks_p,increase_loss_cosine_similarity,increase_loss_euclidean_distance,increase_loss_manhatttan_distance,increase_loss_mmd_rbf,cons_mean_weight_ks_p,cons_mean_weight_cosine_similarity,cons_mean_weight_euclidean_distance,cons_mean_weight_manhatttan_distance,cons_mean_weight_mmd_rbf,cons_std_weight_ks_p,cons_std_weight_cosine_similarity,cons_std_weight_euclidean_distance,cons_std_weight_manhatttan_distance,cons_std_weight_mmd_rbf,nan_acc_ks_p,nan_acc_cosine_similarity,nan_acc_euclidean_distance,nan_acc_manhatttan_distance,nan_acc_mmd_rbf,loss_ks_p,loss_cosine_similarity,loss_euclidean_distance,loss_manhatttan_distance,loss_mmd_rbf,acc_ks_p,acc_cosine_similarity,acc_euclidean_distance,acc_manhatttan_distance,acc_mmd_rbf,val_loss_ks_p,val_loss_cosine_similarity,val_loss_euclidean_distance,val_loss_manhatttan_distance,val_loss_mmd_rbf,val_acc_ks_p,val_acc_cosine_similarity,val_acc_euclidean_distance,val_acc_manhatttan_distance,val_acc_mmd_rbf
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.177678203376445e-09,0.0,215.11159894343214,481.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7546249087008192e-07,0.8206200887977109,436.033255612459,975.0,2.0,1.0,0.0,0.0,0.0,0.0,6.962795895404383e-10,0.9998473449724529,0.967324545184751,2.162089739402572,1.2153908593177252,0.0007561653504211119,0.9999332007840324,0.157661315350982,0.34950545999999993,0.049101393643129265,0.000521790632550645,0.9994675871566252,0.4928717130443727,1.099563453708376,0.4313354456928127,0.27486382630277895,0.9996406375746596,0.06712766197121564,0.14857143163680986,0.008991971323769166
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.177678203376445e-09,0.0,215.11159894343214,481.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7546249087008192e-07,0.8206200887977109,436.033255612459,975.0,2.0,1.0,0.0,0.0,0.0,0.0,6.962795895404383e-10,0.9999047102517047,0.9813492174651176,2.19362347470535,1.236543481412256,0.0011960686134799836,0.9996845805040496,0.17007601057242083,0.36873628,0.05702300344417144,0.0006702374696909708,0.9993797254337581,0.47596514826748026,1.060617415223803,0.4054296001122084,0.11577657436573408,0.9999177495803182,0.06337450451828845,0.13142859935760443,0.008016546330675833
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.177678203376445e-09,0.0,215.11159894343214,481.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7546249087008192e-07,0.8206200887977109,436.033255612459,975.0,2.0,1.0,0.0,0.0,0.0,0.0,6.962795895404383e-10,0.9999034805716456,0.9756313519991205,2.1810301583612355,1.2279526174214168,0.0011960686134799836,0.9998285563549989,0.15931253929255373,0.34950550999999985,0.050122216693385235,0.001069700806384577,0.9994826947518244,0.47156919772360434,1.051465013878686,0.3987738615064693,0.11577657436573408,0.9999177495803182,0.06337450451828845,0.13142859935760443,0.008016546330675833
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.177678203376445e-09,0.0,215.11159894343214,481.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7546249087008192e-07,0.8206200887977109,436.033255612459,975.0,2.0,1.0,0.0,0.0,0.0,0.0,6.962795895404383e-10,0.9998540313770325,0.9820353984506113,2.195107571901856,1.2375713458834532,0.0007561653504211119,0.9996706096657416,0.16657692916367078,0.35912088,0.05473287449714648,0.0006702374696909708,0.9998370043559996,0.4754349086429485,1.062155260188239,0.4046249842330698,0.11577657436573408,0.9997446189541556,0.08241261054808005,0.16000002622604326,0.013537651942799211
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.177678203376445e-09,0.0,215.11159894343214,481.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7546249087008192e-07,0.8206200887977109,436.033255612459,975.0,2.0,1.0,0.0,0.0,0.0,0.0,6.962795895404383e-10,0.9999010135372322,0.970359177352051,2.169327860389437,1.2199909466535255,0.000592302880192741,0.9999540924389347,0.17011278248709774,0.3783517000000002,0.05704730875551767,0.0006702374696909708,0.9994438027957356,0.47146500075371073,1.0515592045443398,0.3986165152045196,0.11577657436573408,0.9997446189541556,0.08241261054808005,0.16000002622604326,0.013537651942799211
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.177678203376445e-09,0.0,215.11159894343214,481.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7546249087008192e-07,0.8206200887977109,436.033255612459,975.0,2.0,1.0,0.0,0.0,0.0,0.0,6.962795895404383e-10,0.9996837966830575,3.198972988006171,7.149952241555676,1.9999281033579532,2.959467338536914e-05,0.9999389843570751,0.42753387778533974,0.95527474,0.3341059206443222,6.962795895404383e-10,0.9996608130906904,2.56760795201355,5.740039803130286,1.9972590848409197,0.00011830558417191828,0.9999177495803182,0.37895667052438564,0.845714271068573,0.2675457887754922
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.177678203376445e-09,0.0,215.11159894343214,481.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7546249087008192e-07,0.8206200887977109,436.033255612459,975.0,2.0,1.0,0.0,0.0,0.0,0.0,6.962795895404383e-10,0.9996578339447414,3.1609656428596673,7.064648955608462,1.9999084437128567,2.959467338536914e-05,0.9999552222697622,0.4232089466725808,0.9456592999999999,0.3279651328290327,6.962795895404383e-10,0.9997027167414795,2.5364083734419176,5.6693836023126325,1.996785939719706,0.00011830558417191828,0.9999177495803182,0.37895667052438564,0.845714271068573,0.2675457887754922
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.177678203376445e-09,0.0,215.11159894343214,481.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7546249087008192e-07,0.8206200887977109,436.033255612459,975.0,2.0,1.0,0.0,0.0,0.0,0.0,6.962795895404383e-10,0.9996581279709861,3.1690659444046574,7.082784099768807,1.9999130199503024,2.959467338536914e-05,0.999924888237244,0.42325641780842427,0.94565938,0.32803231830832646,6.962795895404383e-10,0.9996103030164161,2.5391074213923557,5.676011890854153,1.9968296691162548,0.00030350624281982874,0.999793003792602,0.36691765747731986,0.8171428442001343,0.2519190028689644
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.177678203376445e-09,0.0,215.11159894343214,481.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7546249087008192e-07,0.8206200887977109,436.033255612459,975.0,2.0,1.0,0.0,0.0,0.0,0.0,6.962795895404383e-10,0.9996969690918155,3.181927458835477,7.112011929665293,1.9999198423448143,1.41685961015936e-05,0.9999165013789548,0.4321061014034513,0.9648900199999998,0.3406408100486287,6.962795895404383e-10,0.999584791005157,2.597338149857436,5.805602170569557,1.9976492439617095,0.00011830558417191828,0.9999177495803182,0.37895667052438564,0.845714271068573,0.2675457887754922
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.177678203376445e-09,0.0,215.11159894343214,481.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7546249087008192e-07,0.8206200887977109,436.033255612459,975.0,2.0,1.0,0.0,0.0,0.0,0.0,6.962795895404383e-10,0.9996585003763155,3.1878184489194408,7.124742330961176,1.999922794455434,2.959467338536914e-05,0.9999878783467393,0.4315588560999431,0.9648901,0.3398563508090553,6.962795895404383e-10,0.9996491557184808,2.5713905011537324,5.747245129346848,1.9973118496627902,0.00011830558417191828,0.9999177495803182,0.37895667052438564,0.845714271068573,0.2675457887754922
