checktype,current_epoch,time_usage
epoch,0,1.064460277557373
epoch,1,1.0745015144348145
epoch,2,1.0844666957855225
epoch,3,1.0944669246673584
epoch,4,1.1044659614562988
epoch,5,1.1044659614562988
epoch,6,1.114466905593872
epoch,7,1.1244659423828125
epoch,8,1.1344671249389648
epoch,9,1.1444668769836426
epoch,10,1.1444668769836426
epoch,11,1.1544663906097412
epoch,12,1.1644659042358398
epoch,13,1.1744663715362549
epoch,14,1.1744663715362549
epoch,15,1.1844656467437744
epoch,16,1.1944670677185059
epoch,17,1.2044670581817627
epoch,18,1.2144665718078613
epoch,19,1.220472812652588
epoch,20,1.220472812652588
epoch,21,1.237313985824585
epoch,22,1.2463135719299316
epoch,23,1.2543141841888428
epoch,24,1.2623138427734375
epoch,25,1.2713854312896729
epoch,26,1.2803852558135986
epoch,27,1.2883851528167725
epoch,28,1.296386480331421
epoch,29,1.3054592609405518
epoch,30,1.314457654953003
epoch,31,1.323458194732666
epoch,32,1.3325231075286865
epoch,33,1.3415229320526123
epoch,34,1.350522756576538
epoch,35,1.358522653579712
epoch,36,1.3675930500030518
epoch,37,1.376591682434082
epoch,38,1.384592056274414
epoch,39,1.392591953277588
epoch,40,1.4006547927856445
epoch,41,1.4096565246582031
epoch,42,1.4176549911499023
epoch,43,1.426654577255249
epoch,44,1.4346539974212646
epoch,45,1.4426543712615967
epoch,46,1.4506542682647705
epoch,47,1.4596540927886963
epoch,48,1.4676544666290283
epoch,49,1.475654125213623
epoch,50,1.4846546649932861
epoch,51,1.4926540851593018
epoch,52,1.500706672668457
epoch,53,1.509706735610962
epoch,54,1.5177075862884521
epoch,55,1.5257065296173096
epoch,56,1.5347590446472168
epoch,57,1.5427591800689697
epoch,58,1.5507590770721436
epoch,59,1.5597589015960693
epoch,60,1.5642871856689453
epoch,61,1.5749235153198242
epoch,62,1.584958791732788
epoch,63,1.584958791732788
epoch,64,1.5949664115905762
epoch,65,1.6049647331237793
epoch,66,1.6149299144744873
epoch,67,1.6249606609344482
epoch,68,1.6349594593048096
epoch,69,1.6449689865112305
epoch,70,1.6449689865112305
epoch,71,1.6549592018127441
epoch,72,1.6649589538574219
epoch,73,1.6749622821807861
epoch,74,1.6849629878997803
epoch,75,1.694976568222046
epoch,76,1.7049591541290283
epoch,77,1.7149598598480225
epoch,78,1.7249596118927002
epoch,79,1.7249596118927002
epoch,80,1.7349293231964111
epoch,81,1.7449305057525635
epoch,82,1.751965045928955
epoch,83,1.7620024681091309
epoch,84,1.7720005512237549
epoch,85,1.7873311042785645
epoch,86,1.79632568359375
epoch,87,1.8053264617919922
epoch,88,1.8153259754180908
epoch,89,1.8244540691375732
epoch,90,1.83345365524292
epoch,91,1.842454433441162
epoch,92,1.8514785766601562
epoch,93,1.861478567123413
epoch,94,1.8715479373931885
epoch,95,1.880648136138916
epoch,96,1.8896782398223877
epoch,97,1.8996777534484863
epoch,98,1.908677577972412
epoch,99,1.917677879333496
epoch,100,1.9276480674743652
epoch,101,1.9366786479949951
epoch,102,1.9456799030303955
epoch,103,1.9556777477264404
epoch,104,1.9646780490875244
epoch,105,1.9743633270263672
epoch,106,1.9783897399902344
epoch,107,1.9883911609649658
epoch,108,1.9983911514282227
epoch,109,2.0129191875457764
epoch,110,2.0224039554595947
epoch,111,2.0324034690856934
epoch,112,2.0421431064605713
epoch,113,2.0521445274353027
epoch,114,2.061143159866333
epoch,115,2.07114315032959
epoch,116,2.081145763397217
epoch,117,2.090487480163574
epoch,118,2.1004865169525146
epoch,119,2.105482578277588
epoch,120,2.115513324737549
epoch,121,2.1299915313720703
epoch,122,2.1400294303894043
epoch,123,2.1500208377838135
epoch,124,2.160020589828491
epoch,125,2.170146942138672
epoch,126,2.1801462173461914
epoch,127,2.1901819705963135
epoch,128,2.200528621673584
epoch,129,2.2105658054351807
epoch,130,2.2195632457733154
epoch,131,2.2299375534057617
epoch,132,2.240939140319824
epoch,133,2.250934362411499
epoch,134,2.261059045791626
epoch,135,2.2720584869384766
epoch,136,2.2830584049224854
epoch,137,2.293182373046875
epoch,138,2.3039767742156982
epoch,139,2.314011812210083
epoch,140,2.325082778930664
epoch,141,2.3361129760742188
epoch,142,2.3470828533172607
epoch,143,2.3581578731536865
epoch,144,2.370157480239868
epoch,145,2.3806378841400146
epoch,146,2.391690731048584
epoch,147,2.4016897678375244
epoch,148,2.412689447402954
epoch,149,2.4237780570983887
epoch,150,2.4347763061523438
epoch,151,2.4467766284942627
epoch,152,2.456873893737793
epoch,153,2.4688732624053955
epoch,154,2.4798734188079834
epoch,155,2.4899351596832275
epoch,156,2.50093412399292
epoch,157,2.5119340419769287
epoch,158,2.5229923725128174
epoch,159,2.5339934825897217
epoch,160,2.5449914932250977
epoch,161,2.556051731109619
epoch,162,2.5670526027679443
epoch,163,2.5780513286590576
epoch,164,2.5892393589019775
epoch,165,2.601238965988159
epoch,166,2.612238883972168
epoch,167,2.6233043670654297
epoch,168,2.634716749191284
epoch,169,2.645716428756714
epoch,170,2.6558735370635986
epoch,171,2.6678731441497803
epoch,172,2.678874969482422
epoch,173,2.690004348754883
epoch,174,2.7019739151000977
epoch,175,2.7129735946655273
epoch,176,2.724135160446167
epoch,177,2.736104726791382
epoch,178,2.7471046447753906
epoch,179,2.759293794631958
epoch,180,2.770263433456421
epoch,181,2.7812938690185547
