index,A,B,C,AB,AC,BC,ABC
DT_0,0.9119416856140973,0.9458319543489574,0.9604227798024122,0.9653343987898698,0.9144100326137341,0.9507909951270076,0.9650607846486254
DT_1,0.9125366931099012,0.9590825016514123,0.8965797711674602,0.9378231713388404,0.9177036680271091,0.9121604744053887,0.9135177116912457
DT_2,0.886668634006794,0.9329249209139158,0.9597903026148512,0.942968578846524,0.9342888822806513,0.9461966637112053,0.9379631825958451
DT_3,0.8456048375519617,0.9380847704755406,0.9511208210818166,0.9492227294341232,0.951405252106202,0.9314432271410756,0.950189978766073
DT_4,0.9243635801208984,0.946097222422687,0.9435833872386116,0.9544699209965967,0.9569274050074771,0.9440341024829628,0.9532544511596247
DT_5,0.8848558214174421,0.9448017696917771,0.9325787153970824,0.922270350289336,0.9207007212246351,0.9682669046966831,0.964635786699264
DT_6,0.9360221134828749,0.9646628220704124,0.9732366960827354,0.9559537387928653,0.9680919355516945,0.9469799478068811,0.9570386197873105
DT_7,0.9089722896855298,0.9631462065728132,0.9515434777103183,0.9499141996846077,0.9603149448161247,0.9622238981185491,0.9327968986755509
DT_8,0.9296385281886748,0.9242551087973583,0.9411233252607172,0.8931321174225836,0.9502617353459296,0.9411941885192711,0.9219337627721927
DT_9,0.9034128126429563,0.9495762964445408,0.9363474878487335,0.9225241195956159,0.9389462679963207,0.9330112930646406,0.9351483988951736
RF_0,0.8993522734209543,0.9726435589226776,0.9808611515152702,0.9555826251736578,0.9547145696181021,0.970925858189978,0.9699787308381458
RF_1,0.8797380310882846,0.9561207374094035,0.9432246956728473,0.9436136355860878,0.9401330611092829,0.9676779571358605,0.9664048780399309
RF_2,0.8922893560770023,0.9581120119658335,0.9651836939000195,0.9611423149961364,0.9511265707924847,0.957375322324439,0.9581120119658335
RF_3,0.8645852709049008,0.9742721330956624,0.9503824956429389,0.9260324663197225,0.9266915354043411,0.9577189289642357,0.9554864788920838
