index,A,B,C,AB,AC,BC,ABC
DT_0,0.8979494515975203,0.9318073438245112,0.9194086790653314,0.9370529327610873,0.9093943729136862,0.9294229852169766,0.9322842155460181
DT_1,0.8898426323319027,0.9413447782546495,0.9341917024320457,0.9337148307105388,0.9313304721030042,0.9356223175965666,0.938006676204101
DT_2,0.9017644253695756,0.9356223175965666,0.9136862184072484,0.9384835479256081,0.9155937052932761,0.9260848831664282,0.9341917024320457
DT_3,0.9041487839771102,0.938006676204101,0.9141630901287554,0.944206008583691,0.927038626609442,0.9284692417739628,0.9394372913686219
DT_4,0.9027181688125894,0.9298998569384835,0.921793037672866,0.9356223175965666,0.9265617548879351,0.9365760610395804,0.9427753934191703
DT_5,0.9031950405340964,0.9356223175965666,0.927038626609442,0.9418216499761564,0.9370529327610873,0.9260848831664282,0.9394372913686219
DT_6,0.8936576061039581,0.9480209823557463,0.9322842155460181,0.9256080114449213,0.9337148307105388,0.9360991893180735,0.9356223175965666
DT_7,0.8946113495469719,0.9346685741535526,0.9313304721030042,0.938960419647115,0.9208392942298522,0.9394372913686219,0.9403910348116357
DT_8,0.8989031950405341,0.9418216499761564,0.9341917024320457,0.9403910348116357,0.932761087267525,0.9413447782546495,0.9275154983309489
DT_9,0.899380066762041,0.9337148307105388,0.9227467811158798,0.9313304721030042,0.9198855507868383,0.9384835479256081,0.9294229852169766
RF_0,0.9232236528373867,0.9561278016213639,0.9546971864568431,0.9613733905579399,0.9446828803051979,0.960896518836433,0.9537434430138293
RF_1,0.9461134954697187,0.9680495946590367,0.9594659036719122,0.9704339532665713,0.9628040057224606,0.9647114926084883,0.9680495946590367
RF_2,0.9308536003814973,0.9632808774439676,0.949928469241774,0.95517405817835,0.9518359561278016,0.9637577491654745,0.9618502622794468
RF_3,0.9346685741535526,0.9613733905579399,0.9556509298998569,0.9575584167858846,0.9508822126847878,0.9656652360515021,0.9575584167858846
RF_4,0.9422985216976634,0.9623271340009537,0.9594659036719122,0.9637577491654745,0.9580352885073915,0.9699570815450643,0.9670958512160229
RF_5,0.9370529327610873,0.960896518836433,0.9628040057224606,0.9589890319504053,0.9556509298998569,0.9623271340009537,0.9613733905579399
RF_6,0.9418216499761564,0.9675727229375298,0.9594659036719122,0.9628040057224606,0.9637577491654745,0.971864568431092,0.9694802098235574
RF_7,0.9337148307105388,0.9632808774439676,0.960896518836433,0.9561278016213639,0.9489747257987602,0.9599427753934192,0.9628040057224606
RF_8,0.944206008583691,0.9651883643299952,0.9604196471149261,0.9594659036719122,0.960896518836433,0.966618979494516,0.9685264663805436
RF_9,0.9427753934191703,0.9613733905579399,0.9618502622794468,0.9694802098235574,0.9556509298998569,0.966142107773009,0.9685264663805436
NB_0,0.09251311397234144,0.13876967095851217,0.18025751072961374,0.11826418693371483,0.17739628040057226,0.1497377205531712,0.13447782546494993
