index,A,B,C,AB,AC,BC,ABC
KNN_2,0.6604938271604939,0.6574074074074074,0.8179012345679012,0.6574074074074074,0.7067901234567902,0.6944444444444444,0.6759259259259259
KNN_3,0.6604938271604939,0.6697530864197531,0.7870370370370371,0.6697530864197531,0.7253086419753086,0.7253086419753086,0.6975308641975309
KNN_4,0.6944444444444444,0.6944444444444444,0.8117283950617284,0.6944444444444444,0.7623456790123457,0.7592592592592593,0.7191358024691358
KNN_5,0.7006172839506173,0.7160493827160493,0.8641975308641975,0.7160493827160493,0.7623456790123457,0.7746913580246914,0.7623456790123457
KNN_6,0.7037037037037037,0.6604938271604939,0.7993827160493827,0.6604938271604939,0.7469135802469136,0.7469135802469136,0.7283950617283951
KNN_7,0.6882716049382716,0.7037037037037037,0.7901234567901234,0.7037037037037037,0.7222222222222222,0.7283950617283951,0.7160493827160493
KNN_8,0.6790123456790124,0.691358024691358,0.8117283950617284,0.691358024691358,0.7191358024691358,0.7067901234567902,0.7067901234567902
KNN_9,0.6851851851851852,0.6419753086419753,0.7623456790123457,0.6419753086419753,0.6944444444444444,0.6851851851851852,0.6851851851851852
LR_0,0.654320987654321,0.7067901234567902,0.7716049382716049,0.7098765432098766,0.7839506172839507,0.7654320987654321,0.7808641975308642
LR_1,0.6666666666666666,0.6975308641975309,0.7592592592592593,0.7037037037037037,0.7654320987654321,0.7623456790123457,0.7746913580246914
LR_2,0.6635802469135802,0.6635802469135802,0.7407407407407407,0.7098765432098766,0.7438271604938271,0.7592592592592593,0.7746913580246914
LR_3,0.6574074074074074,0.6944444444444444,0.7222222222222222,0.7037037037037037,0.7530864197530864,0.7993827160493827,0.7901234567901234
LR_4,0.691358024691358,0.6975308641975309,0.7685185185185185,0.7283950617283951,0.7808641975308642,0.7623456790123457,0.7592592592592593
LR_5,0.654320987654321,0.7222222222222222,0.7407407407407407,0.7191358024691358,0.7530864197530864,0.7808641975308642,0.8117283950617284
LR_6,0.6697530864197531,0.691358024691358,0.7253086419753086,0.7160493827160493,0.7283950617283951,0.7561728395061729,0.808641975308642
LR_7,0.6944444444444444,0.7253086419753086,0.7469135802469136,0.7407407407407407,0.7716049382716049,0.7808641975308642,0.8179012345679012
LR_8,0.6481481481481481,0.7129629629629629,0.7283950617283951,0.7222222222222222,0.7191358024691358,0.7623456790123457,0.7746913580246914
LR_9,0.6574074074074074,0.7191358024691358,0.7376543209876543,0.7283950617283951,0.7654320987654321,0.7685185185185185,0.7808641975308642
