index,A,B,C,AB,AC,BC,ABC
DT_0,0.8808356514522422,0.8945176326781623,0.9077252739127044,0.8842213402387291,0.9102285670590353,0.9344196991587532,0.886394255424704
DT_1,0.9240073994368334,0.9290882715509865,0.9377531778075974,0.9125992712166342,0.8886735439089417,0.9247734084778997,0.9053750489396805
DT_2,0.9137936623556326,0.9176844087269804,0.9448364234224849,0.9250837651320468,0.9317542580494869,0.9467007889576091,0.9151237613693453
DT_3,0.8870970204853034,0.925578859831228,0.8921612862145147,0.9018206540206841,0.8701791519781122,0.9400399067742395,0.8983138890062976
DT_4,0.8412662600654113,0.9529267872245566,0.8598400571489747,0.9397701822422753,0.8860700160238517,0.9410059175460159,0.9368258577071655
DT_5,0.8631247326037522,0.955422239568307,0.8931082610631675,0.9334415906323232,0.9236023280990963,0.9255270519817149,0.8865812513998732
DT_6,0.8845622950191625,0.90296410921694,0.8915915643996484,0.9148704778708847,0.8649852290970999,0.900240515671709,0.9073920477362046
DT_7,0.922307166691249,0.9059038089435548,0.9377976692965398,0.9017998733632321,0.925315987638242,0.9508826939717819,0.9106039467053488
DT_8,0.9012360156758189,0.9027477416684373,0.8817792198139455,0.8599707298531247,0.8916533989696468,0.8989461085851251,0.8430742049698433
DT_9,0.8812557599158268,0.9004872199506669,0.9310252966691518,0.9164369940835944,0.9033674444241291,0.9209137631293263,0.889743448326457
RF_0,0.942499121179357,0.9190338091623718,0.9215772271313216,0.9516379841346596,0.9454752275253326,0.9056156467249274,0.9547457202565968
RF_1,0.9268172417385233,0.9468596744020514,0.9364005718041902,0.9482158376128343,0.937588629678647,0.9439416265207743,0.947240684293931
RF_2,0.9434727822311182,0.9226184300674715,0.9016984920170952,0.9350473053099383,0.9352704908362458,0.9257444224460043,0.936231510279075
RF_3,0.9304227508205953,0.920820752823224,0.9200230963573492,0.9271586786829722,0.9175399464102226,0.9303635852029191,0.9431492192152818
RF_4,0.9116137093099026,0.9360365925049158,0.8806725618295264,0.9273986281987334,0.8922971694032448,0.9090411699952924,0.8952889018924368
RF_5,0.8940674864587907,0.8922837272457698,0.8689664555005946,0.942487640434823,0.928082541960431,0.9049382551856238,0.9377652528128071
RF_6,0.9331111325482058,0.8997706772640283,0.9218965065468917,0.9506628308157563,0.8978844585177945,0.9230468291162162,0.9195014823433567
RF_7,0.9659748687889851,0.9122133816907132,0.899909801112676,0.9782966447412816,0.9595624602462276,0.9502516754163352,0.9624962090211807
RF_8,0.8763929946083555,0.9230410229922817,0.9146849248359976,0.926561503118826,0.9171271188107145,0.9433370921578301,0.9280972683242563
RF_9,0.8967087727770682,0.9054580413573349,0.9002779904541872,0.925474243452421,0.9274359406053,0.9073708686408154,0.924558255751194
NB_0,0.7307961996615595,0.804220243737489,0.7645686756940973,0.7484118154298547,0.756693902041603,0.7814257748353768,0.7583129160306317
NB_1,0.7581461464720505,0.7994178368024367,0.7693298104554424,0.825848791486266,0.8463590254582269,0.8054220379013172,0.834457372503642
NB_2,0.7327722747904034,0.8045000660041004,0.7467739192695177,0.8216690581080752,0.7930187426013456,0.7777359365892261,0.8043735238202061
NB_3,0.7800243239546114,0.8086082076380152,0.7526145827345524,0.8191786969544123,0.8242990552136312,0.7902400346667677,0.810735449147624
NB_4,0.6902550872064435,0.7373349158857235,0.717421004450743,0.776412516358396,0.7678847255500891,0.7512487025467826,0.7915212340989626
NB_5,0.7228541297478553,0.7755117971842688,0.7739200542687986,0.7962553580348386,0.8036009978187788,0.7935969657851556,0.8262924835741657
NB_6,0.7423038910034279,0.7925480714463702,0.7697309305283262,0.8012273397890994,0.8091548117727633,0.797414294732278,0.8210033114589971
NB_7,0.7203597977148658,0.7753658628455861,0.741352006409975,0.7476332358920226,0.7394651387228806,0.7732258994900899,0.7708612998354315
NB_8,0.6589214818713561,0.7400976681184666,0.7075418316360567,0.749559702791071,0.7640027748437958,0.7519237093620563,0.768474303480156
NB_9,0.7292341135751734,0.7811653236010809,0.7583726669661078,0.7902015375471445,0.7954064187539621,0.7912978059615003,0.803665767148954
KNN_0,0.6105754912249558,0.5820336572763956,0.6501963755930057,0.586181326982576,0.6529546085495656,0.6053327078627769,0.6171658880012982
KNN_1,0.5662206808381299,0.5882113374257543,0.6242320373759025,0.5921299529630055,0.6475030956020382,0.6416826603108934,0.6390510072864056
KNN_2,0.5875592136289245,0.5915710195997141,0.6600976207850698,0.5925335313096853,0.6383973375223362,0.6346977261662031,0.6193337002794184
KNN_3,0.6072987774784004,0.5877601148679837,0.6875892890078941,0.5989764710485884,0.6629636567667775,0.6188010015613855,0.6198430507314874
KNN_4,0.5623839452513758,0.5722114416604991,0.6332290356535912,0.5731624032671985,0.6756941029506984,0.6187104937638341,0.6042832956076745
KNN_5,0.5775894522361209,0.5691156021163749,0.6580226145273067,0.5611959144298679,0.6629335741309436,0.6170839996425251,0.6035893905610451
KNN_6,0.6105422657568205,0.5623590938197831,0.6460640422468866,0.5755455051619321,0.6367724533160298,0.5825686131432386,0.5814309321828459
KNN_7,0.5932388780417968,0.5585749271455799,0.6236467942957515,0.5604871654708616,0.6536682908191929,0.6031069168011254,0.6081447600122953
KNN_8,0.5978881932671127,0.5558982921145826,0.6627972307541111,0.5621506011034764,0.6446401458589113,0.61408240673697,0.6119590470710617
KNN_9,0.5804034168619157,0.5538345870849294,0.6077043606926605,0.5729213136359043,0.6249837193117798,0.6172807559749371,0.6054211674999312
LR_0,0.5628984965040087,0.698819986624895,0.6766210008099794,0.7363739309577039,0.7539650463191928,0.7203892170898065,0.7671277130511969
LR_1,0.5275272558840928,0.7081246755292385,0.6717363461765787,0.7290886255918584,0.7449835706961283,0.7238550796331981,0.74787333926227
LR_2,0.5447172990566491,0.6953033847000681,0.6384581069860623,0.7119285692433182,0.7103907975988919,0.7232191402066759,0.7492848191860068
LR_3,0.5589996466626448,0.6750502473375806,0.6838054347469539,0.7094704690583342,0.7432158349513065,0.7068666161198016,0.7413492905032877
LR_4,0.5805960533740446,0.6710026526101569,0.639736772286292,0.735872214157162,0.6957277259669152,0.6978413850411905,0.726598124471384
LR_5,0.557868631765386,0.6841290304878271,0.6541897178659493,0.7246034511400652,0.727875806066468,0.7139832847838292,0.7511541005655429
LR_6,0.5581937917763042,0.6775258391694166,0.681858032689894,0.7304818141693439,0.7544377108291247,0.7134433536490736,0.7757181401669235
LR_7,0.5504629801803869,0.6983964785188621,0.6758606473065722,0.7588529835649552,0.7443496698524883,0.721160719606301,0.763529776916591
LR_8,0.5385848373368829,0.6941774311612279,0.6899229560448397,0.7261959920476517,0.7473443606041442,0.7371387253549448,0.7503748438419927
LR_9,0.5624422397334954,0.694993923936892,0.6784717652937227,0.7327835341851957,0.7472660780892821,0.7174558945174877,0.7553199757187394
