index,A,B,C,AB,AC,BC,ABC
DT_0,0.9572649572649573,0.9743589743589743,0.9658119658119658,0.9829059829059829,0.9658119658119658,0.9743589743589743,0.9658119658119658
DT_1,0.9572649572649573,0.9572649572649573,0.9572649572649573,0.9572649572649573,0.9572649572649573,0.9658119658119658,0.9572649572649573
DT_2,0.9487179487179487,0.9743589743589743,1.0,0.9914529914529915,1.0,0.9572649572649573,0.9829059829059829
DT_3,0.9658119658119658,0.9572649572649573,0.9829059829059829,0.9316239316239316,0.9487179487179487,0.9487179487179487,0.9230769230769231
DT_4,0.9658119658119658,0.9829059829059829,0.9829059829059829,0.9914529914529915,0.9658119658119658,0.9914529914529915,0.9914529914529915
DT_5,0.9487179487179487,0.9829059829059829,0.9658119658119658,0.9914529914529915,0.9658119658119658,0.9829059829059829,0.9743589743589743
DT_6,0.9230769230769231,0.9145299145299145,0.9658119658119658,0.9145299145299145,0.9316239316239316,0.9487179487179487,0.8974358974358975
DT_7,0.9145299145299145,0.9487179487179487,0.9658119658119658,0.9316239316239316,0.9401709401709402,0.9230769230769231,0.9401709401709402
DT_8,0.9487179487179487,0.9658119658119658,0.9914529914529915,0.9658119658119658,0.9572649572649573,0.9658119658119658,0.9658119658119658
DT_9,0.8888888888888888,0.9658119658119658,0.9829059829059829,0.9230769230769231,0.9487179487179487,0.9829059829059829,0.9658119658119658
RF_0,0.9658119658119658,0.9743589743589743,1.0,0.9914529914529915,0.9829059829059829,0.9829059829059829,0.9743589743589743
RF_1,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9829059829059829,0.9914529914529915,0.9914529914529915,0.9829059829059829
RF_2,0.9829059829059829,0.9658119658119658,0.9914529914529915,0.9829059829059829,0.9914529914529915,0.9914529914529915,0.9914529914529915
RF_3,0.9658119658119658,0.9743589743589743,0.9743589743589743,0.9829059829059829,0.9743589743589743,0.9829059829059829,0.9914529914529915
RF_4,0.9658119658119658,0.9487179487179487,0.9658119658119658,0.9743589743589743,0.9829059829059829,0.9829059829059829,0.9829059829059829
RF_5,0.9572649572649573,0.9743589743589743,0.9658119658119658,0.9743589743589743,0.9572649572649573,0.9743589743589743,0.9743589743589743
RF_6,0.9658119658119658,0.9658119658119658,0.9572649572649573,0.9829059829059829,0.9658119658119658,0.9914529914529915,0.9829059829059829
RF_7,0.9572649572649573,0.9743589743589743,0.9914529914529915,0.9829059829059829,0.9658119658119658,0.9914529914529915,0.9743589743589743
RF_8,0.9658119658119658,0.9743589743589743,0.9829059829059829,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9914529914529915
RF_9,0.9658119658119658,0.9829059829059829,0.9914529914529915,0.9658119658119658,0.9658119658119658,0.9829059829059829,0.9658119658119658
NB_0,0.5811965811965812,0.358974358974359,0.6410256410256411,0.36752136752136755,0.8290598290598291,0.3504273504273504,0.3504273504273504
NB_1,0.4444444444444444,0.28205128205128205,0.6239316239316239,0.2905982905982906,0.905982905982906,0.27350427350427353,0.27350427350427353
NB_2,0.39316239316239315,0.21367521367521367,0.5982905982905983,0.2222222222222222,0.8290598290598291,0.21367521367521367,0.2222222222222222
NB_3,0.5213675213675214,0.3076923076923077,0.6153846153846154,0.3162393162393162,0.8974358974358975,0.2905982905982906,0.29914529914529914
NB_4,0.46153846153846156,0.26495726495726496,0.5384615384615384,0.27350427350427353,0.8632478632478633,0.28205128205128205,0.28205128205128205
NB_5,0.5042735042735043,0.28205128205128205,0.5897435897435898,0.3333333333333333,0.8290598290598291,0.3162393162393162,0.3418803418803419
NB_6,0.46153846153846156,0.3333333333333333,0.5811965811965812,0.3504273504273504,0.7435897435897436,0.3418803418803419,0.3418803418803419
NB_7,0.48717948717948717,0.26495726495726496,0.6068376068376068,0.27350427350427353,0.7606837606837606,0.28205128205128205,0.28205128205128205
NB_8,0.49572649572649574,0.3418803418803419,0.6324786324786325,0.358974358974359,0.8376068376068376,0.3418803418803419,0.3504273504273504
NB_9,0.42735042735042733,0.29914529914529914,0.5982905982905983,0.3076923076923077,0.8803418803418803,0.29914529914529914,0.29914529914529914
KNN_0,0.8376068376068376,0.8376068376068376,0.8290598290598291,0.8376068376068376,0.8290598290598291,0.8290598290598291,0.8632478632478633
KNN_1,0.8376068376068376,0.8803418803418803,0.811965811965812,0.8803418803418803,0.811965811965812,0.811965811965812,0.8290598290598291
KNN_2,0.8547008547008547,0.8461538461538461,0.8205128205128205,0.8547008547008547,0.8376068376068376,0.8376068376068376,0.8547008547008547
KNN_3,0.8461538461538461,0.8803418803418803,0.8461538461538461,0.8803418803418803,0.8547008547008547,0.8547008547008547,0.8547008547008547
KNN_4,0.8290598290598291,0.8376068376068376,0.8376068376068376,0.8461538461538461,0.8376068376068376,0.8290598290598291,0.8290598290598291
KNN_5,0.8376068376068376,0.8632478632478633,0.811965811965812,0.8717948717948718,0.8376068376068376,0.8290598290598291,0.8290598290598291
KNN_6,0.8376068376068376,0.8461538461538461,0.7948717948717948,0.8376068376068376,0.8290598290598291,0.8290598290598291,0.8290598290598291
KNN_7,0.8717948717948718,0.8290598290598291,0.7692307692307693,0.8290598290598291,0.7948717948717948,0.7948717948717948,0.811965811965812
KNN_8,0.811965811965812,0.8290598290598291,0.8290598290598291,0.8290598290598291,0.8376068376068376,0.8290598290598291,0.8290598290598291
KNN_9,0.8205128205128205,0.8632478632478633,0.8290598290598291,0.8632478632478633,0.8632478632478633,0.8632478632478633,0.8632478632478633
LR_0,0.8376068376068376,0.9230769230769231,0.9316239316239316,0.9230769230769231,0.9487179487179487,0.9316239316239316,0.9316239316239316
LR_1,0.8547008547008547,0.9316239316239316,0.9230769230769231,0.9316239316239316,0.9316239316239316,0.9316239316239316,0.9230769230769231
LR_2,0.8632478632478633,0.8803418803418803,0.9316239316239316,0.8888888888888888,0.9230769230769231,0.905982905982906,0.8803418803418803
LR_3,0.8632478632478633,0.9316239316239316,0.9316239316239316,0.9401709401709402,0.9401709401709402,0.9487179487179487,0.9487179487179487
LR_4,0.8632478632478633,0.8888888888888888,0.9230769230769231,0.8974358974358975,0.9230769230769231,0.9145299145299145,0.9145299145299145
LR_5,0.8547008547008547,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9316239316239316,0.9316239316239316,0.9316239316239316
LR_6,0.8547008547008547,0.8974358974358975,0.9230769230769231,0.9230769230769231,0.905982905982906,0.9230769230769231,0.9145299145299145
LR_7,0.8888888888888888,0.9230769230769231,0.9487179487179487,0.9230769230769231,0.9487179487179487,0.9316239316239316,0.9230769230769231
LR_8,0.8547008547008547,0.9145299145299145,0.9230769230769231,0.9316239316239316,0.9230769230769231,0.9145299145299145,0.9145299145299145
LR_9,0.8376068376068376,0.9316239316239316,0.9401709401709402,0.9401709401709402,0.9487179487179487,0.9487179487179487,0.9572649572649573
