index,A,B,C,AB,AC,BC,ABC
DT_0,0.8917378917378918,0.9458689458689459,0.9458689458689459,0.9344729344729344,0.9487179487179487,0.9629629629629629,0.9373219373219374
DT_1,0.9145299145299145,0.9259259259259259,0.9487179487179487,0.9373219373219374,0.9344729344729344,0.9373219373219374,0.9230769230769231
DT_2,0.9430199430199431,0.9572649572649573,0.9629629629629629,0.9458689458689459,0.9430199430199431,0.9715099715099715,0.9515669515669516
DT_3,0.9002849002849003,0.9601139601139601,0.9658119658119658,0.9401709401709402,0.9544159544159544,0.9458689458689459,0.9344729344729344
DT_4,0.9002849002849003,0.9373219373219374,0.9458689458689459,0.9316239316239316,0.9259259259259259,0.9487179487179487,0.9373219373219374
DT_5,0.9259259259259259,0.9401709401709402,0.9287749287749287,0.9316239316239316,0.9259259259259259,0.9287749287749287,0.9373219373219374
DT_6,0.9088319088319088,0.9658119658119658,0.9344729344729344,0.9259259259259259,0.9487179487179487,0.9515669515669516,0.9373219373219374
DT_7,0.9458689458689459,0.9544159544159544,0.9515669515669516,0.9487179487179487,0.9458689458689459,0.9544159544159544,0.9487179487179487
DT_8,0.9230769230769231,0.9544159544159544,0.9487179487179487,0.9430199430199431,0.9572649572649573,0.9401709401709402,0.9544159544159544
DT_9,0.9145299145299145,0.9373219373219374,0.9430199430199431,0.9202279202279202,0.9487179487179487,0.9430199430199431,0.9287749287749287
RF_0,0.9487179487179487,0.9629629629629629,0.9743589743589743,0.9658119658119658,0.9715099715099715,0.9715099715099715,0.9829059829059829
RF_1,0.9487179487179487,0.9572649572649573,0.9629629629629629,0.9544159544159544,0.9572649572649573,0.9458689458689459,0.9572649572649573
RF_2,0.9629629629629629,0.9772079772079773,0.9829059829059829,0.9829059829059829,0.9658119658119658,0.9857549857549858,0.98005698005698
RF_3,0.9629629629629629,0.9829059829059829,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.98005698005698,0.98005698005698
RF_4,0.9515669515669516,0.9686609686609686,0.9544159544159544,0.9686609686609686,0.9601139601139601,0.9601139601139601,0.9658119658119658
RF_5,0.9601139601139601,0.9686609686609686,0.9715099715099715,0.9715099715099715,0.9629629629629629,0.9658119658119658,0.9658119658119658
RF_6,0.9487179487179487,0.9572649572649573,0.9544159544159544,0.9658119658119658,0.9658119658119658,0.9658119658119658,0.9544159544159544
RF_7,0.9601139601139601,0.9715099715099715,0.9743589743589743,0.9715099715099715,0.9715099715099715,0.9743589743589743,0.9601139601139601
RF_8,0.9601139601139601,0.9829059829059829,0.9715099715099715,0.9772079772079773,0.9772079772079773,0.98005698005698,0.9772079772079773
RF_9,0.9458689458689459,0.9601139601139601,0.9515669515669516,0.9601139601139601,0.9458689458689459,0.9601139601139601,0.9572649572649573
NB_0,0.20797720797720798,0.27635327635327633,0.28774928774928776,0.3475783475783476,0.33048433048433046,0.2934472934472934,0.33618233618233617
NB_1,0.14245014245014245,0.2535612535612536,0.28774928774928776,0.301994301994302,0.2849002849002849,0.27350427350427353,0.301994301994302
NB_2,0.16524216524216523,0.2678062678062678,0.29914529914529914,0.2849002849002849,0.30484330484330485,0.24786324786324787,0.2962962962962963
NB_3,0.17094017094017094,0.25925925925925924,0.3076923076923077,0.2934472934472934,0.28205128205128205,0.2792022792022792,0.3162393162393162
NB_4,0.15954415954415954,0.25925925925925924,0.3190883190883191,0.2792022792022792,0.3190883190883191,0.28205128205128205,0.29914529914529914
NB_5,0.19658119658119658,0.24786324786324787,0.2905982905982906,0.301994301994302,0.32763532763532766,0.27350427350427353,0.3076923076923077
NB_6,0.1396011396011396,0.25925925925925924,0.2905982905982906,0.28205128205128205,0.2849002849002849,0.2706552706552707,0.28774928774928776
NB_7,0.17094017094017094,0.2621082621082621,0.2905982905982906,0.3076923076923077,0.29914529914529914,0.26495726495726496,0.31339031339031337
NB_8,0.14814814814814814,0.23646723646723647,0.2792022792022792,0.2962962962962963,0.31054131054131057,0.245014245014245,0.29914529914529914
NB_9,0.15384615384615385,0.2849002849002849,0.301994301994302,0.30484330484330485,0.28774928774928776,0.28774928774928776,0.31054131054131057
KNN_0,0.7692307692307693,0.8005698005698005,0.8746438746438746,0.8005698005698005,0.8262108262108262,0.8319088319088319,0.8319088319088319
KNN_1,0.7692307692307693,0.7578347578347578,0.8433048433048433,0.7578347578347578,0.7663817663817664,0.7663817663817664,0.7692307692307693
KNN_2,0.7891737891737892,0.8290598290598291,0.8319088319088319,0.8290598290598291,0.8290598290598291,0.8347578347578347,0.8376068376068376
KNN_3,0.7806267806267806,0.8034188034188035,0.8205128205128205,0.8034188034188035,0.8005698005698005,0.7891737891737892,0.7977207977207977
KNN_4,0.7635327635327636,0.7749287749287749,0.7806267806267806,0.7749287749287749,0.7578347578347578,0.7720797720797721,0.7692307692307693
KNN_5,0.792022792022792,0.792022792022792,0.8233618233618234,0.792022792022792,0.792022792022792,0.792022792022792,0.792022792022792
KNN_6,0.7378917378917379,0.7749287749287749,0.8005698005698005,0.7749287749287749,0.7720797720797721,0.7720797720797721,0.7749287749287749
KNN_7,0.8262108262108262,0.811965811965812,0.8404558404558404,0.811965811965812,0.8176638176638177,0.8176638176638177,0.8091168091168092
KNN_8,0.7977207977207977,0.7806267806267806,0.8176638176638177,0.7806267806267806,0.8148148148148148,0.8205128205128205,0.8176638176638177
KNN_9,0.7948717948717948,0.8062678062678063,0.7863247863247863,0.8062678062678063,0.8005698005698005,0.8005698005698005,0.8034188034188035
LR_0,0.7378917378917379,0.7720797720797721,0.7350427350427351,0.7777777777777778,0.7635327635327636,0.7891737891737892,0.8062678062678063
LR_1,0.7236467236467237,0.7606837606837606,0.7321937321937322,0.7663817663817664,0.7578347578347578,0.7777777777777778,0.7720797720797721
LR_2,0.7435897435897436,0.7549857549857549,0.7492877492877493,0.7749287749287749,0.7777777777777778,0.8005698005698005,0.7948717948717948
LR_3,0.7407407407407407,0.7720797720797721,0.7435897435897436,0.7777777777777778,0.7720797720797721,0.792022792022792,0.7977207977207977
LR_4,0.7606837606837606,0.7720797720797721,0.7435897435897436,0.7777777777777778,0.7749287749287749,0.8091168091168092,0.8062678062678063
LR_5,0.7378917378917379,0.7663817663817664,0.7435897435897436,0.7720797720797721,0.7806267806267806,0.7834757834757835,0.7863247863247863
