index,A,B,C,AB,AC,BC,ABC
DT_0,0.8244098228334852,0.8552312258161463,0.8753255682249033,0.837568793418797,0.8834354493334254,0.9317158858669459,0.8276081579535342
DT_1,0.8982617633791754,0.8787611738187677,0.872876583505924,0.894043183919873,0.8720275582952517,0.9087224965441711,0.8775749718424775
DT_2,0.8824482563944436,0.8757841656645726,0.9060259582170721,0.8804298268798733,0.900247919928771,0.9157225995588065,0.908346296069414
DT_3,0.8265345765345765,0.8856870525988173,0.812013872742773,0.8715266981726807,0.8136463166934599,0.9130584003111226,0.8680348879789607
DT_4,0.755797966817457,0.9213526751603089,0.8305417980273777,0.890394227350749,0.8113811578966783,0.905163706025775,0.9028655602288659
DT_5,0.7753893662728248,0.9411990711584862,0.8151729770107253,0.9044199029500848,0.8584845636603005,0.883030082484231,0.8497774349637146
DT_6,0.8555087310965901,0.8721145206994263,0.8661159122319098,0.8946972477495918,0.8542165262199719,0.8520389607867517,0.8948740452640728
DT_7,0.8637798487092431,0.8739543971420833,0.868391952304564,0.8850659953127629,0.865708436143502,0.9279045802265615,0.8794922168105976
DT_8,0.8591407568088697,0.8645766951395448,0.8326974239179807,0.8046838902750232,0.8604762586734996,0.8529595954730691,0.7800277843931095
DT_9,0.8241307083804648,0.8712292476240974,0.8999084469665675,0.8840145254059737,0.8609582782110006,0.8780098834329279,0.8566974759943637
RF_0,0.9292318311325165,0.9094695424254788,0.9104389455820124,0.9548156470515355,0.9449133313495015,0.8925547876425071,0.9572083559792076
RF_1,0.9265445292187517,0.9395813336989808,0.933807709970734,0.9448815073815073,0.9281488636699584,0.9350245172441141,0.939976024843808
RF_2,0.9447754137115839,0.9225349614517477,0.9049532827885614,0.9397419638066437,0.9237179487179488,0.9286325224273575,0.9334375035480319
RF_3,0.9247477918862568,0.9150254517569556,0.9093303174585157,0.928600927835934,0.9121667180594101,0.9254780823749162,0.941658819836786
RF_4,0.8982704160246533,0.939674857284686,0.8688528057732984,0.9265079561952103,0.8854898056506062,0.9125760597228614,0.8858704942413576
RF_5,0.8889140271493212,0.879453412526892,0.8208849290244639,0.9411525882068419,0.9266990832067212,0.8991095687014949,0.9393138642576634
RF_6,0.9249635735398192,0.8994934526576785,0.9136449040364496,0.9499171730874828,0.8733211233211233,0.9206532203716182,0.9161593599906568
