index,A,B,C,AB,AC,BC,ABC
DT_0,0.8033603178584534,0.8598684739944651,0.821517581861691,0.8566490114350777,0.8089723551597386,0.8410900940568643,0.854850566293844
DT_1,0.7910022677626908,0.8722133636253601,0.8750108699129444,0.871205893957161,0.8600600609179975,0.8664609619897138,0.8821017066038573
DT_2,0.7906262527782255,0.8715948695593932,0.8337392533500113,0.8772310517455546,0.82145594040056,0.8599678672544968,0.8680076021669283
DT_3,0.8135782816615148,0.8785281753897006,0.835732116745087,0.8873236084651276,0.8586998594616957,0.8667443699442173,0.8794985622182038
DT_4,0.8210049116116549,0.8787228043290471,0.847488901318334,0.8725373440343461,0.8531945010425327,0.8774445615512315,0.8830676093661421
DT_5,0.7915762956233672,0.8683294606010801,0.8440727251277722,0.8901000252389086,0.870313850663723,0.8426509474539238,0.8646913581007558
DT_6,0.8171305353828485,0.902829355002423,0.8612415589031363,0.8545387725728668,0.8672358595742833,0.877568445811058,0.8750704880176952
DT_7,0.7908786107354527,0.8705124664399341,0.8567213251388696,0.8694275628439931,0.8347180852447106,0.878139389342647,0.8744639670239088
DT_8,0.7933200651486748,0.8685813451367491,0.8674890334083769,0.8772594029968702,0.8536992721578369,0.8713083599346927,0.8514581308500039
DT_9,0.7977910476606458,0.8537963255202782,0.8489306689508217,0.8603976860243266,0.8345106166509139,0.8731087783469857,0.8526846382884544
RF_0,0.8201207773240972,0.8995072676304664,0.8891475531613809,0.9088631782023904,0.862099082151635,0.9085559617612758,0.8933788055050021
RF_1,0.8867793995537943,0.9227101255790178,0.9104554136512278,0.932735460890782,0.9169191735711332,0.9200826614260973,0.9330725762227884
RF_2,0.8484238515655377,0.9249458696998379,0.8903253722395257,0.9065513112262158,0.9016975672973544,0.9217835885401507,0.9198315381258637
RF_3,0.8501127055998849,0.9146365049609333,0.9018893892467941,0.89572811721809,0.890008834622798,0.9235774352804609,0.9024194549160843
RF_4,0.8755351544941492,0.9187343469602777,0.9133651905115189,0.9249318299431087,0.9164473457334671,0.9346834059189373,0.929849093648372
RF_5,0.8527184313382766,0.9062854911151859,0.906656808543376,0.9035601978943303,0.8868486903066694,0.9090977958961242,0.9126438533714049
RF_6,0.8831128005870462,0.9269169692963882,0.9139904933873626,0.9257245244061312,0.9245993864477954,0.9367964563402359,0.9399125759732043
RF_7,0.839119688279741,0.913983332376055,0.9035629901789785,0.8955067510569243,0.8783245329366167,0.9023762575978848,0.9040656814292455
RF_8,0.8819580024348793,0.9286017893832699,0.91506334031924,0.9080266717799607,0.9126312973013652,0.9328167752051068,0.9324978797610878
RF_9,0.8590185806093561,0.9130020642805414,0.915592192545445,0.9320986206909926,0.90509729149066,0.9269744756465806,0.9326002077751102
NB_0,0.09840106540530962,0.11559596534257172,0.20024794678195082,0.09682859270178312,0.17144794788685877,0.12320300668325866,0.12801661201701045
