index,A,B,C,AB,AC,BC,ABC
KNN_9,0.4223596053919605,0.3861838415976555,0.5958932629260433,0.3861838415976555,0.5046386158818895,0.4621868703811603,0.4374616178186949
LR_0,0.3084925009639604,0.4767163390813564,0.5711848247665011,0.49579472477673453,0.6359573663328889,0.6439558169066966,0.6549115864145849
LR_1,0.3032902832429515,0.45129192905776233,0.5151022278129552,0.4965043822463049,0.5150664198789496,0.5559687518632512,0.5921356421356422
LR_2,0.359765596160945,0.4564833405275617,0.5422045266160558,0.5291315580883186,0.6037502215133794,0.6341841801421298,0.6567548663553736
LR_3,0.3127083127083127,0.5185822722659937,0.46064176434317744,0.5360197986004437,0.5754343320143207,0.7181878415148956,0.7179864902093426
LR_4,0.35304731615499446,0.48984203984203983,0.5468946243928526,0.5344565833502842,0.6450151423383514,0.643674232638974,0.6597802050357561
LR_5,0.30702226438614827,0.5343787153600547,0.5481042177636605,0.5592948770518864,0.5863858377859024,0.6572385794689537,0.6910103691956565
LR_6,0.32562879504223236,0.44793380774277286,0.48581531877735556,0.4942441156726871,0.5586594981605287,0.6208916541418428,0.7076241307176389
LR_7,0.36525898447467076,0.5195140958505844,0.5198639551568304,0.5843324847816193,0.6314321239157841,0.6424169012867742,0.7107406775578116
LR_8,0.319813341208134,0.4774476326171691,0.5314036068248905,0.5270531530673519,0.49407879841810304,0.612536729842116,0.6230075377979447
LR_9,0.29406587348580526,0.4578552346335372,0.4494317936882178,0.5060756796672289,0.575104368571158,0.5896643438147465,0.645000256766936
