index,A,B,C,AB,AC,BC,ABC
NB_3,0.20655270655270655,0.04843304843304843,0.2692307692307692,0.0584045584045584,0.24358974358974358,0.08262108262108261,0.08262108262108261
NB_4,0.21794871794871795,0.05698005698005698,0.2777777777777778,0.06267806267806268,0.25783475783475784,0.09686609686609686,0.09544159544159544
NB_5,0.24074074074074073,0.05270655270655271,0.29914529914529914,0.07977207977207977,0.27492877492877493,0.10826210826210826,0.10968660968660969
NB_6,0.22934472934472935,0.04700854700854701,0.2535612535612536,0.05128205128205128,0.24358974358974358,0.0868945868945869,0.0868945868945869
NB_7,0.21082621082621084,0.04700854700854701,0.2564102564102564,0.05270655270655271,0.23931623931623933,0.0754985754985755,0.07407407407407407
NB_8,0.19658119658119658,0.045584045584045586,0.27350427350427353,0.05982905982905983,0.24786324786324787,0.0868945868945869,0.0868945868945869
NB_9,0.21367521367521367,0.05698005698005698,0.2792022792022792,0.06695156695156695,0.24074074074074073,0.09544159544159544,0.09544159544159544
KNN_0,0.8361823361823362,0.792022792022792,0.8176638176638177,0.7891737891737892,0.8276353276353277,0.792022792022792,0.8133903133903134
KNN_1,0.8276353276353277,0.8105413105413105,0.8062678062678063,0.8219373219373219,0.8319088319088319,0.801994301994302,0.8048433048433048
KNN_2,0.8347578347578347,0.7777777777777778,0.8076923076923077,0.7777777777777778,0.8176638176638177,0.7849002849002849,0.7849002849002849
KNN_3,0.8418803418803419,0.7777777777777778,0.7991452991452992,0.7735042735042735,0.801994301994302,0.7891737891737892,0.7905982905982906
KNN_4,0.8276353276353277,0.782051282051282,0.8133903133903134,0.8076923076923077,0.8290598290598291,0.8005698005698005,0.8048433048433048
KNN_5,0.8376068376068376,0.7792022792022792,0.792022792022792,0.7863247863247863,0.811965811965812,0.7863247863247863,0.7934472934472935
KNN_6,0.8176638176638177,0.7891737891737892,0.7962962962962963,0.7991452991452992,0.811965811965812,0.782051282051282,0.7849002849002849
KNN_7,0.8333333333333334,0.7792022792022792,0.8005698005698005,0.7948717948717948,0.8262108262108262,0.7806267806267806,0.7934472934472935
KNN_8,0.8433048433048433,0.792022792022792,0.8005698005698005,0.8005698005698005,0.8062678062678063,0.792022792022792,0.7977207977207977
KNN_9,0.8233618233618234,0.7962962962962963,0.7991452991452992,0.801994301994302,0.811965811965812,0.7934472934472935,0.7962962962962963
LR_0,0.8247863247863247,0.7934472934472935,0.8518518518518519,0.8176638176638177,0.8689458689458689,0.8262108262108262,0.8404558404558404
LR_1,0.8205128205128205,0.7905982905982906,0.8418803418803419,0.8276353276353277,0.8646723646723646,0.7962962962962963,0.8433048433048433
LR_2,0.8034188034188035,0.7934472934472935,0.8219373219373219,0.7962962962962963,0.8561253561253561,0.8105413105413105,0.7948717948717948
LR_3,0.8133903133903134,0.7834757834757835,0.8276353276353277,0.7720797720797721,0.8603988603988604,0.7991452991452992,0.8190883190883191
LR_4,0.8034188034188035,0.7649572649572649,0.8390313390313391,0.7663817663817664,0.8561253561253561,0.7977207977207977,0.8048433048433048
LR_5,0.8190883190883191,0.7977207977207977,0.8447293447293447,0.792022792022792,0.8632478632478633,0.8091168091168092,0.8205128205128205
LR_6,0.811965811965812,0.782051282051282,0.8319088319088319,0.782051282051282,0.8532763532763533,0.811965811965812,0.8490028490028491
LR_7,0.8062678062678063,0.7792022792022792,0.8333333333333334,0.8062678062678063,0.8547008547008547,0.8034188034188035,0.8290598290598291
LR_8,0.8091168091168092,0.7777777777777778,0.8490028490028491,0.7720797720797721,0.8732193732193733,0.782051282051282,0.7877492877492878
LR_9,0.811965811965812,0.7564102564102564,0.8162393162393162,0.7749287749287749,0.8547008547008547,0.8162393162393162,0.8390313390313391
