index,A,B,C,AB,AC,BC,ABC
DT_0,0.8321319642497046,0.9349214901477833,0.8222239326765188,0.9365079365079364,0.8638779959957364,0.9349152432712216,0.8892865695128626
DT_1,0.9535615004997502,0.9060743683290117,0.8373015873015873,0.9566300222952555,0.8709211282303831,0.9933822025071607,0.9598672821114628
DT_2,0.9047409742027482,0.8654644423558896,1.0,0.9984009502923977,1.0,0.961870372771008,0.9110993629908103
DT_3,0.7920581004140788,0.8812593908922793,0.9111119663382593,0.805360513946679,0.7749900719283215,0.9213270078513435,0.7450593195513894
DT_4,0.905532059314954,0.9087301587301587,0.8670634920634921,0.9543650793650794,0.993610157640478,0.9543650793650794,0.9543650793650794
DT_5,0.7285660369220152,0.8670634920634921,0.8198358781918564,0.9543650793650794,0.8198358781918564,0.9527786330049262,0.865470798826777
DT_6,0.767740717703853,0.9099022700429233,0.8198421250684181,0.8495706055180429,0.7669831664982527,0.9603092427000784,0.8463599027553892
DT_7,0.8102140355937381,0.8036357956673292,0.8638905993431855,0.8004629029470228,0.9448276605744748,0.8813165276697491,0.8845272304324029
DT_8,0.8940313345050533,0.9495150696005442,0.9543650793650794,0.9193554842146656,0.8956303842126556,0.919446154898741,0.9193554842146656
DT_9,0.6511831138002427,0.7920643472906405,0.9111119663382593,0.8011560870567224,0.8059532361795293,0.966667521893815,0.7920643472906405
RF_0,0.7341269841269842,0.8214285714285715,1.0,0.9543650793650794,0.8670634920634921,0.8670634920634921,0.7797619047619048
RF_1,0.8238041321601104,0.8214285714285715,0.8214285714285715,0.8670634920634921,0.9126984126984127,0.9543650793650794,0.8670634920634921
RF_2,0.911021295654184,0.819829521720969,0.9126984126984127,0.8253968253968255,0.9126984126984127,0.9126984126984127,0.9126984126984127
RF_3,0.7341269841269842,0.7936507936507936,0.7797619047619048,0.8253968253968255,0.7797619047619048,0.8670634920634921,0.9126984126984127
RF_4,0.8174603174603176,0.7123015873015873,0.7757936507936508,0.8630952380952381,0.9087301587301587,0.9087301587301587,0.9087301587301587
RF_5,0.7301587301587302,0.8214285714285715,0.8198358781918564,0.8214285714285715,0.7301587301587302,0.8214285714285715,0.8214285714285715
RF_6,0.7757936507936508,0.8337310139573071,0.7301587301587302,0.8670634920634921,0.7757936507936508,0.9126984126984127,0.8670634920634921
RF_7,0.7324498670827554,0.90705304168593,0.9543650793650794,0.9087301587301587,0.8198421250684182,0.9126984126984127,0.8214285714285715
RF_8,0.8198421250684182,0.8214285714285715,0.8670634920634921,0.876984126984127,0.8214285714285715,0.8214285714285715,0.9543650793650794
RF_9,0.7341269841269842,0.8253968253968255,0.9126984126984127,0.7619047619047619,0.7341269841269842,0.8253968253968255,0.7341269841269842
NB_0,0.9131465616803491,0.8360152315235002,0.9305397210375395,0.8384415683625326,0.9595617077470281,0.8519656901518885,0.8251339256719671
NB_1,0.8135290566690766,0.7324560643872652,0.9272824045097193,0.7402324917987876,0.8965494432915305,0.8049555468770834,0.7227835786274746
NB_2,0.7158629069745003,0.7603793422176239,0.922075958885444,0.7675524188177526,0.7937336178333626,0.7616498266739139,0.7684111595206424
NB_3,0.8695366477200421,0.7846475944905859,0.9255990405889287,0.7917087029306963,0.9365514866670918,0.7725425250152012,0.7794411423111716
NB_4,0.7637096106371337,0.7698618597246587,0.8161399954784513,0.7775276034384967,0.8353730615232676,0.8204109230809696,0.7855185556681848
NB_5,0.8981996514093541,0.797583735966025,0.8466084551588674,0.8565826830596173,0.914941115751648,0.8426578683077491,0.8587502828376636
NB_6,0.8902575898406108,0.8345659249069798,0.910686678181056,0.8489699324173946,0.9427873145615836,0.842186477822155,0.8425253139708824
NB_7,0.8352269942867278,0.7538889996764399,0.8640373655636351,0.7610810360949049,0.8864353079037226,0.7579016732812999,0.758201339280356
NB_8,0.8144604567948343,0.754267836118531,0.9124537451714505,0.7632465104893109,0.874960919115685,0.8326044467630105,0.752265730230883
NB_9,0.8437264520973021,0.8497043022921528,0.922129148310149,0.8570461169129828,0.9247661464575158,0.8511812252171662,0.8514028238795962
KNN_0,0.5528153413468947,0.6285179661679307,0.5786089921405456,0.6285179661679307,0.5817681846201264,0.5817681846201264,0.6186236348354704
KNN_1,0.5528153413468947,0.6009035533818364,0.5654236928941666,0.6009035533818364,0.5654110895467175,0.5654110895467175,0.5820150995717802
KNN_2,0.572734678524791,0.6686762538110704,0.6120235866452799,0.6785968887317054,0.635114719650206,0.6383519794664132,0.6735189198057673
KNN_3,0.5710701648280113,0.60284128964653,0.6218734979991268,0.60284128964653,0.6369691290006626,0.6369691290006626,0.6402063888168698
KNN_4,0.5627164382552313,0.5779061553363958,0.6539672013809945,0.5882846657149061,0.6571341732979664,0.6554648356911288,0.6459734590122521
KNN_5,0.5555937118437119,0.5614637555427029,0.6023261797564202,0.5686050061050061,0.6335446021386357,0.6231660917601254,0.6231660917601254
KNN_6,0.6785915020969369,0.6344803227061523,0.5478966760896108,0.6328109850993147,0.6159579550883899,0.6159579550883899,0.6191952149045971
KNN_7,0.5677673274002157,0.6385155715319154,0.5907457622686333,0.6385155715319154,0.6122641491541319,0.6122641491541319,0.7093957006922785
KNN_8,0.5642710259670211,0.5462881009157198,0.6269441231552265,0.5462881009157198,0.6368773614233106,0.6269567265026756,0.6384375041952891
KNN_9,0.5412956567186575,0.5829874164578112,0.5987887214650881,0.5829874164578112,0.6500237497059801,0.6500237497059801,0.6467864898897729
LR_0,0.5858738366600335,0.7130770014322474,0.6730104813664597,0.7098271382685911,0.7146771480331263,0.7114135846287444,0.7114135846287444
LR_1,0.6249423564627765,0.6405334554683811,0.6388626948950397,0.6845756828665867,0.6813384230503795,0.7147352682524653,0.6829892365064335
LR_2,0.5991487056691257,0.619080646194471,0.637296195652174,0.6208484339227751,0.6356190786079452,0.6323555152035633,0.6192619875626217
LR_3,0.6600488691738273,0.7179206547258952,0.714683394909688,0.7580008750324086,0.7547636152162015,0.7897469067784403,0.7897469067784403
LR_4,0.6810706654456654,0.6243518970946376,0.6333341885604816,0.629188206618447,0.6333341885604816,0.632443990585438,0.6292770186684661
LR_5,0.6532738095238095,0.7190430826253539,0.7189664382552313,0.7190430826253539,0.720635775862069,0.720635775862069,0.720635775862069
LR_6,0.6552296510856294,0.6724388006317353,0.6773701690821256,0.6773701690821256,0.6301425552104899,0.6773701690821256,0.6702289185198224
LR_7,0.6897201032516566,0.7213342195493793,0.7261904761904763,0.7213342195493793,0.7261904761904763,0.7261767759497504,0.721340466425941
LR_8,0.5809001290645708,0.6372698920639991,0.6273818076081007,0.6437833186320373,0.6356253254845069,0.6372761389405608,0.6372761389405608
LR_9,0.561058859223301,0.7259954345815997,0.6420480813684697,0.7276725516258283,0.7261904761904763,0.7562593908922791,0.788005422638311
