nan_loss_mean,nan_loss_std,nan_loss_skew,nan_loss_median,nan_loss_var,nan_loss_sem,nan_loss_max,nan_loss_min,test_not_well_mean,test_not_well_std,test_not_well_skew,test_not_well_median,test_not_well_var,test_not_well_sem,test_not_well_max,test_not_well_min,test_turn_bad_mean,test_turn_bad_std,test_turn_bad_skew,test_turn_bad_median,test_turn_bad_var,test_turn_bad_sem,test_turn_bad_max,test_turn_bad_min,sc_accuracy_mean,sc_accuracy_std,sc_accuracy_skew,sc_accuracy_median,sc_accuracy_var,sc_accuracy_sem,sc_accuracy_max,sc_accuracy_min,died_relu_mean,died_relu_std,died_relu_skew,died_relu_median,died_relu_var,died_relu_sem,died_relu_max,died_relu_min,vanish_gradient_mean,vanish_gradient_std,vanish_gradient_skew,vanish_gradient_median,vanish_gradient_var,vanish_gradient_sem,vanish_gradient_max,vanish_gradient_min,explode_gradient_mean,explode_gradient_std,explode_gradient_skew,explode_gradient_median,explode_gradient_var,explode_gradient_sem,explode_gradient_max,explode_gradient_min,nan_gradient_mean,nan_gradient_std,nan_gradient_skew,nan_gradient_median,nan_gradient_var,nan_gradient_sem,nan_gradient_max,nan_gradient_min,large_weight_mean,large_weight_std,large_weight_skew,large_weight_median,large_weight_var,large_weight_sem,large_weight_max,large_weight_min,nan_weight_mean,nan_weight_std,nan_weight_skew,nan_weight_median,nan_weight_var,nan_weight_sem,nan_weight_max,nan_weight_min,weight_change_little_mean,weight_change_little_std,weight_change_little_skew,weight_change_little_median,weight_change_little_var,weight_change_little_sem,weight_change_little_max,weight_change_little_min,decrease_acc_mean,decrease_acc_std,decrease_acc_skew,decrease_acc_median,decrease_acc_var,decrease_acc_sem,decrease_acc_max,decrease_acc_min,increase_loss_mean,increase_loss_std,increase_loss_skew,increase_loss_median,increase_loss_var,increase_loss_sem,increase_loss_max,increase_loss_min,cons_mean_weight_mean,cons_mean_weight_std,cons_mean_weight_skew,cons_mean_weight_median,cons_mean_weight_var,cons_mean_weight_sem,cons_mean_weight_max,cons_mean_weight_min,cons_std_weight_mean,cons_std_weight_std,cons_std_weight_skew,cons_std_weight_median,cons_std_weight_var,cons_std_weight_sem,cons_std_weight_max,cons_std_weight_min,nan_acc_mean,nan_acc_std,nan_acc_skew,nan_acc_median,nan_acc_var,nan_acc_sem,nan_acc_max,nan_acc_min,loss_mean,loss_std,loss_skew,loss_median,loss_var,loss_sem,loss_max,loss_min,acc_mean,acc_std,acc_skew,acc_median,acc_var,acc_sem,acc_max,acc_min,val_loss_mean,val_loss_std,val_loss_skew,val_loss_median,val_loss_var,val_loss_sem,val_loss_max,val_loss_min,val_acc_mean,val_acc_std,val_acc_skew,val_acc_median,val_acc_var,val_acc_sem,val_acc_max,val_acc_min
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7666666666666675,2.211322861266062,-2.1977305929512037,6.0,6.867816091954023,0.285380129106869,10.0,1.0,-0.8333333333333334,-0.32805775939709586,1.8844151368961315,-1.0,-0.3563218390804598,-0.24702319947205464,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04461679443266664,0.1713284229103349,3.871277961190538,0.033101536572774315,0.032338239895588934,0.02897492933000041,0.9048276292864481,-0.07837999355793002,-0.004625799666666541,0.051439117307759186,-2.3546263208525517,-0.004080050000000002,0.0032936261102442157,0.007725485996976063,0.045440029999999854,-0.24463999999999997,-0.01142145467221728,0.0705883894456889,2.4123114929828056,-0.010900054526329084,0.006789293839985286,0.009501151158112495,0.2939836693668365,-0.08492728507041936,0.01598933935165403,0.0326565419984492,-1.8378107307307017,0.01928001642227173,0.0013277014328383998,0.0049036865157874015,0.05024003982543945,-0.09296000003814697
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.366666666666667,1.7641092657661042,-1.2194508527950452,5.0,6.267816091954024,0.08538012910686898,8.0,0.0,-1.4333333333333333,-1.1375260670208585,2.199771015476726,-2.0,-2.15632183908046,-0.6090284317677435,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04802709062642535,0.17281574525386675,4.903429193221712,0.03275162715593982,0.03236193926931903,0.02964008010291872,0.9124190055274963,-0.07563197656869891,-0.005425779666666797,0.05235259119119328,-3.5296185919682874,-0.0011467099999999952,0.0033042927529107163,0.008134003936781934,0.04277339999999985,-0.2470399700000001,-0.01080607422292229,0.07741339733799799,0.996546602560288,-0.010413394999504055,0.0069173859658909695,0.01255338747694763,0.3016897507095337,-0.09717430512428288,0.015349328517913818,0.03343660350769585,-2.016894354629171,0.017679989337921143,0.001333333413703717,0.005252540628048721,0.05024003982543945,-0.09376001358032227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7666666666666675,1.8218764302319443,0.5505782171204685,5.0,6.367816091954023,0.1112143904294749,9.0,1.0,-0.033333333333333354,-0.06816457371050622,-0.35165284060365787,0.0,-0.05632183908045979,-0.13079543345521671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04740657072610327,0.17446984565546364,3.6541486634266693,0.03755028799057014,0.03238309989855747,0.030379816290834777,0.9140279372755686,-0.08185172607898716,-0.0035591216666666092,0.052764756363329474,-2.301892169051513,0.00045331000000004007,0.0033085592270443664,0.00831832980535282,0.04757333999999991,-0.24330663000000008,-0.02628001860082141,0.07076312589713897,1.7908622147221658,-0.0255900787115097,0.006793735348210996,0.009579295674830384,0.27889761127471924,-0.10349915244102481,0.019189333915710427,0.03345652648334249,-1.3550084849524897,0.022480010986328125,0.0013334613179015278,0.005261450453620711,0.05504000186920166,-0.08976000547409058
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566666666666668,1.518361031666882,-0.3664586243623512,5.0,5.767816091954024,-0.02452182225240951,8.0,1.0,-1.4333333333333333,-0.7611264033096861,2.2892111458070685,-2.0,-1.1563218390804602,-0.4406973848144952,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045979421447780444,0.17116437841111665,4.0209339465496825,0.03155365746498112,0.03233535507103371,0.02890156639968303,0.9064805372619629,-0.07704187615712488,-0.004679107666666793,0.052551816826187606,-2.7897573021362048,-0.002213350000000003,0.0033063974341554763,0.008223100349323508,0.044906699999999855,-0.24543994000000002,-0.021032536739706897,0.06803385480277038,1.7758344434623061,-0.017838208365440256,0.006717389826065555,0.008358728535623701,0.28383769992828367,-0.09692603718757631,0.018549346923828147,0.029037616506876987,-0.24834072385217143,0.01928001642227173,0.0012856534779434028,0.003285253834854939,0.05024003982543945,-0.08256000280380249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.366666666666668,1.7641092657661042,-1.2194508527950452,6.0,6.267816091954024,0.08538012910686898,9.0,1.0,-0.43333333333333335,-0.16867353571571447,2.492995756346316,-1.0,-0.1563218390804598,-0.17574440773353456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04702265682445639,0.1683278248425188,3.9765725373496843,0.0306163413174948,0.03227696115502271,0.027633021079442148,0.9041514621639251,-0.07504190156459811,-0.0033457856666666563,0.05353320414898981,-2.5684370027250996,0.0007199900000000037,0.003315606474866496,0.00866199010253196,0.04837335999999992,-0.24463999999999997,-0.011099125408530197,0.07442420167366827,1.3400443921023275,-0.007466071867942792,0.006872750569483744,0.011216578536249851,0.29858693794250485,-0.09521318804740914,0.01614934206008911,0.033060995468872215,-1.951565783705048,0.02008002996444702,0.0013307734700848542,0.005084563606507716,0.051040053367614746,-0.09376001358032227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9666666666666677,1.0773976266818301,0.03833738454858575,3.0,4.567816091954024,-0.22172665207967857,6.0,0.0,0.16666666666666666,0.3790490217894517,1.8844151368961315,0.0,0.14367816091954025,0.06920456654478331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1584701768566501,0.16696016084046467,3.4664088271735802,-0.16654317002614333,0.0322430561658628,0.027021383143647652,0.6951243878746032,-0.27815841429233557,0.15676088433333324,0.04867827031142245,-2.1802805947750055,0.15938664999999996,0.0032512434375327973,0.006490797685119055,0.20330669999999984,-0.07690660000000016,-0.23002512150228022,0.07871559751481878,1.253718267909354,-0.22819550187587734,0.006931242479105198,0.013135749100084337,0.08506599315643304,-0.317588229341507,0.20350935459136965,0.033096761657070775,-2.6724730113791355,0.2064800262451172,0.0013310293881531028,0.00510055873212932,0.23744004964828502,0.09424000978469849
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7666666666666675,2.211322861266062,-2.1977305929512037,6.0,6.867816091954023,0.285380129106869,10.0,1.0,-1.4333333333333333,-0.7611264033096861,2.2892111458070685,-2.0,-1.1563218390804602,-0.4406973848144952,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15860668571564884,0.16695952923441715,2.734009821936885,-0.1646828700256347,0.032243039643848684,0.02702110068083621,0.6929586375617981,-0.2830492871522904,0.15649422233333332,0.04656202730426133,-2.8098230284696766,0.1583199500000001,0.0032084351856211763,0.005544385040934887,0.19797339999999986,-0.07584000000000002,-0.23498633167684063,0.06770751371523592,1.7843499259365314,-0.23736345489025112,0.006707263960240389,0.00821278436450805,0.06604807056426998,-0.3109338973712922,0.20126934051513679,0.032515030431133934,-0.38801802994296786,0.2016800045967102,0.0013265493175427894,0.00484040061896351,0.23744004964828502,0.09424000978469849
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.966666666666668,2.65853645676602,0.03833738454858575,5.0,7.067816091954024,0.485380129106869,10.0,0.0,-0.43333333333333335,-0.16867353571571447,2.492995756346316,-1.0,-0.1563218390804598,-0.17574440773353456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16086786930812724,0.1675369018131258,3.159859472760586,-0.16609677974700937,0.03225780998469917,0.027279309547703582,0.6934175043487548,-0.2852849614063899,0.15900087633333337,0.04827615431252276,-2.100307967402232,0.15725329,0.0032437985441997755,0.006310965943443065,0.20757336999999987,-0.07504,-0.22922775665700418,0.0788285564011561,1.4679254444388758,-0.22826277444362641,0.0069322846025722746,0.013186265849786922,0.0860503687286377,-0.31626652342796324,0.20254932641983037,0.03218798246659099,-0.5107987851963182,0.2032800316810608,0.0013237334177091252,0.0046941403228393155,0.23824000358581543,0.09583997726440441
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9666666666666677,1.65853645676602,0.03833738454858575,4.0,6.067816091954024,0.03816653360691108,8.0,0.0,-0.6333333333333334,-0.45761100474462385,1.3721743043242487,-1.0,-0.5563218390804598,-0.3049611721326108,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1589665950911574,0.16850473337966637,2.363383298389295,-0.16965527822494503,0.032281073547013005,0.02771213698241455,0.6940185357157389,-0.2847743837594986,0.15548090233333323,0.050027737753649576,-2.3962482200914907,0.15911999,0.0032738641680219766,0.007094297871967576,0.20197339999999986,-0.08010660000000014,-0.22879686674535266,0.07788996888355965,1.5625213339062027,-0.22632716605663294,0.00692285056203986,0.012766516751351233,0.08601103557586665,-0.31510098483085636,0.20254933834075928,0.032484249771565527,-1.7791971856443474,0.2056800127029419,0.0013262934137802532,0.0048266350895260594,0.23664003610610962,0.0934399962425232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.366666666666668,2.1108138992608536,0.6469180039987702,5.0,6.767816091954024,0.24043115482855115,10.0,1.0,-0.6333333333333334,-0.45761100474462385,1.3721743043242487,-1.0,-0.5563218390804598,-0.3049611721326108,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15889452839626195,0.16783726443944663,2.2861223890722093,-0.16775079249064123,0.03226523022023513,0.027413635797774328,0.6928033103688558,-0.2849453440904618,0.15820089233333323,0.05197782170016284,-2.4996755260598253,0.16338664999999997,0.003300118456199576,0.00796640192521452,0.20837339999999982,-0.08063995000000002,-0.23088168024480343,0.07560499656497804,1.8382629275902698,-0.22767100341320035,0.00689251783627547,0.011744646065140482,0.08186643346786493,-0.3137589858722687,0.20126932859420776,0.034814789922592376,-2.2704774589561962,0.2040799856185913,0.001340309339935051,0.005868884329923791,0.23824000358581543,0.0902400016784668
